S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"Trump has continued his attacks on mail - in ballots , saying he would deploy lawyers if states are still counting votes after Election day.","Trump also continued his attacks on mail - in ballots , saying he would deploy lawyers if states are still counting votes after Election day.",特朗普继续在选票中攻击邮件，称如果各州在选举日后仍在计票，他将部署律师。,特朗普还继续攻击邮件 - 在选票中，他说如果各州在选举日后仍在计算选票，他将部署律师。,0,,
"Trump extended the invitation on Thursday morning to the Michigan lawmakers by calling the state senate ' s Republican majority leader , the person familiar said.","Trump announced the invitation on Thursday morning to the Michigan lawmakers by calling the state senate ' s Republican majority leader , the person familiar said.",知情人士说，特朗普周四上午向密歇根州立法者发出邀请，称州参议院的共和党多数党领袖。,知情人士说，特朗普周四早上宣布邀请密歇根州立法者，称州参议院的共和党多数党领袖。,0,,
Travel rules have been relaxed for people arriving in England to work on poultry farms to ensure there is a turkey available for Christmas dinners.,Travel restrictions have been relaxed for people arriving in England to work on poultry farms to ensure there is a turkey available for Christmas dinners.,对于抵达英格兰在家禽养殖场工作的人来说，旅行规则已经放宽，以确保圣诞晚餐有火鸡。,对于抵达英格兰在家禽养殖场工作的人来说，旅行限制已经放宽，以确保圣诞晚餐有火鸡。,0,,
"Tourists can immerse themselves in the more than 50 tourist activities located in Jilin during the day , ranging from a ski trip to a music festival.","Tourists can immerse themselves in the more than 50 tourist activities located in Jilin throughout the day , ranging from a ski trip to a music festival.",游客白天可以沉浸在吉林的50多种旅游活动中，从滑雪之旅到音乐节。,游客可以全天沉浸在吉林的50多种旅游活动中，从滑雪之旅到音乐节。,0,,
"To his frustration , they talked about Patrick Mahomes ' arm rather than his decision making as if brawn somehow mattered more than brain.","To her frustration , they talked about Patrick Mahomes ' arm rather than his decision making as if brawn somehow mattered more than brain.",令他沮丧的是，他们谈论帕特里克·马霍姆斯的手臂而不是他的决策，好像体格比大脑更重要。,令她沮丧的是，他们谈论帕特里克·马霍姆斯的手臂而不是他的决策，好像肌肉比大脑更重要。,0,,
"TikTok has capitalized on the trend by making a TV commercial from the original video and its knockoffs , which ran during Major League Baseball playoffs.","TikTok has capitalized on the trend by making a television commercial from the original video and its knockoffs , which ran during Major League Baseball playoffs.",TikTok利用这一趋势，根据原始视频及其仿冒品制作电视广告，在美国职业棒球大联盟季后赛期间播放。,TikTok利用这一趋势，根据原始视频及其仿冒品制作电视广告，在美国职业棒球大联盟季后赛期间播放。,0,,
Those who have previously visited the Schengen area and have a positive visa history will be granted the opportunity to have a multiple - entry visa valid for up to five years.,Those who have previously visited the Schengen area and have a positive visa history can be granted the opportunity to have a multiple - entry visa valid for up to five years.,那些以前访问过申根地区并有良好签证记录的人将有机会获得有效期长达五年的多次入境签证。,那些以前访问过申根地区并有良好签证记录的人可以有机会获得有效期最长为五年的多次入境签证。,0,,
"Those living under level four restrictions would be advised to avoid any unnecessary travel out of the country , and to keep journeys within the area to an absolute minimum.","Individuals living under level four restrictions would be advised to avoid any unnecessary travel out of the country , and to keep journeys within the area to an absolute minimum.",那些生活在四级限制下的人将被建议避免任何不必要的出国旅行，并将该地区的旅行保持在绝对最低限度。,建议居住在四级限制下的个人避免任何不必要的出国旅行，并将该地区的旅行保持在绝对最低限度。,0,,
"This year will be different to previous years , but i ' m sure that the travelers that do end up coming here will of course find huge enjoyment.","This year will be different to previous years , but i ' m sure that the travelers who do end up coming here will of course find huge enjoyment.",今年将与往年不同，但我相信最终来到这里的旅行者当然会找到巨大的乐趣。,今年将与往年不同，但我相信最终来到这里的旅行者当然会找到巨大的乐趣。,0,,
"This went to the High Court , where judges found that most , but not all of the policies involved should pay out offering a potential lifeline to these small businesses.","This went to the High Court , where judges found that some , but not all of the policies involved should pay out offering a potential lifeline to these small businesses.",法官发现，大多数（但不是全部）涉及的保单应该为这些小企业提供潜在的生命线。,法官发现，一些，但不是所有涉及的政策应该支付，为这些小企业提供潜在的生命线。,1,保单,政策
"This is the first time the smartphone brand took such a position , following the first in 2014 , according to Beijing News.","It is the first time the smartphone brand took such a position , following the first in 2014 , according to Beijing News.",据新京报报道，这是智能手机品牌继2014年首次采取这样的立场。,据新京报报道，这是智能手机品牌继2014年首次采取这样的立场。,0,,
"This is the core of our service culture , a service that anticipates your every need and an emotional connection that comes from the heart.","That is the core of our service culture , a service that anticipates your every need and an emotional connection that comes from the heart.",这是我们服务文化的核心，一种预测您的每一个需求的服务以及发自内心的情感联系。,这是我们服务文化的核心，一种预测您的每一个需求的服务以及发自内心的情感联系。,0,,
"They made a flying start to their campaign , winning five of their first six matches , before faltering and suffering four straight defeats in the latter stages of the group phase.","They had a flying start to their campaign , winning five of their first six matches , before faltering and suffering four straight defeats in the latter stages of the group phase.",他们的赛季开局良好，在前六场比赛中赢下了五场，然后在小组赛后期步履蹒跚，遭遇四连败。,他们的赛季开局良好，在前六场比赛中赢下了五场，然后在小组赛后期步履蹒跚，遭遇四连败。,0,,
"There ’ s something deeply moving about seeing something germinate , flower or even go to seed.","There ’ s something deeply moving about seeing something germinate , flower or even come to seed.",看到一些东西发芽、开花甚至播种，会有一些深深的感动。,看到一些东西发芽、开花甚至播种，会有一些深深的感动。,0,,
"Then when there is a peak in demand in a day or a month , the liquid air will be warmed so it expands.","Then if there is a peak in demand in a day or a month , the liquid air will be warmed so it expands.",然后当一天或一个月的需求达到峰值时，液态空气将被加热，使其膨胀。,然后，如果在一天或一个月内需求达到峰值，液态空气将被加热，使其膨胀。,0,,
"The world ' s poorest and most vulnerable must not be "" trampled in the stampede "" for Covid - 19 vaccines , the head of the World Health Organization has warned.","The world ' s poorest and most vulnerable should not be "" trampled in the stampede "" for Covid - 19 vaccines , the head of the World Health Organization has warned.",世界卫生组织负责人警告说，世界上最贫穷和最脆弱的人绝不能在Covid-19疫苗的踩踏中被践踏”。,世界卫生组织负责人警告说，世界上最贫穷和最脆弱的人不应该在Covid-19疫苗的踩踏中被 “践踏”。,0,,
"The vote had been initiated by the populist right - wing swiss people ' s party , known as the SVP , which claimed current regulations would lead to overpopulation , rising housing costs and a strained welfare system.","The vote had been initiated by the populist right - wing swiss people ' s party , known as the SVP , who claimed current regulations would lead to overpopulation , rising housing costs and a strained welfare system.",这次投票是由民粹主义右翼瑞士人民党发起的，该党声称现行法规将导致人口过剩、住房成本上升和福利制度紧张。,这次投票是由民粹主义右翼瑞士人民党发起的，被称为SVP，他们声称现行法规将导致人口过剩，住房成本上升和福利制度紧张。,1,,被称为SVP
The toughest social curbs were announced amid warnings that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next six weeks.,The harshest social curbs were announced amid warnings that hospitalisations and deaths could exceed those seen during the first wave of the virus in the next six weeks.,在警告称，在未来六周内，住院和死亡人数可能超过第一波病毒期间的警告，宣布了最严厉的社会限制措施。,最严厉的社会限制是在警告说，在未来六周内住院和死亡人数可能超过第一波病毒期间的警告中宣布的。,0,,
"The results come hot on the heels of similar results from Pfizer , and add to growing confidence that vaccines can help end the pandemic.","Their results come hot on the heels of similar results from Pfizer , and add to growing confidence that vaccines can help end the pandemic.",在辉瑞公司的类似结果之后，这一结果变得炙手可热，并增加了人们对疫苗可以帮助结束大流行的信心。,他们的结果紧随辉瑞公司的类似结果而来，并增加了人们对疫苗可以帮助结束大流行的信心。,1,变得炙手可热,
The results are only representative of nine marine corps recruit classes and more research is needed to determine whether similar findings would emerge among other groups of young recruits.,The results are only representative of nine marine corps recruit classes but more research is needed to determine whether similar findings would emerge among other groups of young recruits.,结果仅代表九个海军陆战队新兵班级，需要更多的研究来确定其他年轻新兵群体中是否会出现类似的发现。,结果仅代表九个海军陆战队新兵类别，但需要更多的研究来确定其他年轻新兵群体中是否会出现类似的发现。,1,班级,类别
"The restoration work on relocated frescos and colored statues from the Tianti Mountain Grottoes , some of China ' s largest , has been completed local authorities said on Friday.","The renovation work on relocated frescos and colored statues from the Tianti Mountain Grottoes , some of China ' s largest , has been completed local authorities said on Friday.",地方当局周五表示，中国最大的一些天提山石窟的壁画和彩色雕像的修复工作已经完成。,地方当局周五表示，中国最大的一些天提山石窟的壁画和彩色雕像的翻新工作已经完成。,0,,
"The rapid growth of artificial intelligence presents an opportunity for Africa to provide solutions to some of its most pressing problems , such as food security , healthcare and financial services.","The rapid growth of artificial intelligence provides an opportunity for Africa to provide solutions to some of its most pressing problems , such as food security , healthcare and financial services.",人工智能的快速增长为非洲提供了解决一些最紧迫问题的机会，如粮食安全、医疗保健和金融服务。,人工智能的快速增长为非洲提供了解决一些最紧迫问题的机会，如粮食安全、医疗保健和金融服务。,0,,
"The opportunity to earn an invitation to the Masters and stand at that first tee was my dream , and to have it come true in 1975 remains one of the greatest highlights of my career and life.","The chance to earn an invitation to the Masters and stand at that first tee was my dream , and to have it come true in 1975 remains one of the greatest highlights of my career and life.",有机会获得大师赛的邀请并站在第一个发球台上是我的梦想，在1975年实现它仍然是我职业生涯和生活中最大的亮点之一。,有机会获得大师赛的邀请并站在第一个发球台上是我的梦想，在1975年实现它仍然是我职业生涯和生活中最大的亮点之一。,0,,
"The lockdown , which begins on Thursday , calls for non - essential shops to close , and to work from home if necessary , and most sporting and leisure facilities to be mothballed.","The lockdown , which starts on Thursday , calls for non - essential shops to close , and to work from home if necessary , and most sporting and leisure facilities to be mothballed.",封锁从周四开始，要求关闭非必要的商店，并在必要时在家工作，并将大多数体育和休闲设施封存。,封锁从周四开始，要求关闭非必要的商店，并在必要时在家工作，并将大多数体育和休闲设施封存。,0,,
"The latest VR technology and 3d filming makes it possible to see the magnificent natural landscapes of Huangshan county , exquisite architecture of the Summer Palace , splendid views of Jiuzhaigou and sacred serenity of Potala Palace with just a few clicks.","The latest VR technology and 3d filming makes it possible to see the magnificent natural landscapes of Huangshan county , exquisite architecture of the Summer Palace , splendid views of Jiuzhaigou and sacred serenity of Potala Palace in just a few clicks.",最新的VR技术和3D拍摄，只需点击几下，即可看到黄山县壮丽的自然景观，颐和园的精美建筑，九寨沟的壮丽景色和布达拉宫的神圣宁静。,最新的VR技术和3D拍摄，只需点击几下，即可看到黄山县壮丽的自然景观，颐和园的精美建筑，九寨沟的壮丽景色和布达拉宫的神圣宁静。,0,,
"The hope is this can be used to stamp out an outbreak , by getting everyone who tests positive to isolate , without turning to the restrictions.","The hope is this could be used to stamp out an outbreak , by getting everyone who tests positive to isolate , without turning to the restrictions.",希望这可以用来消除疫情，通过让所有检测呈阳性的人隔离，而不求助于限制。,希望这可以用来消除疫情，通过让所有检测呈阳性的人隔离，而不求助于限制。,0,,
The government has also said people must not travel to second homes either in the UK or abroad.,The Government has also said people must not travel to second homes either in the UK or abroad.,政府还表示，人们不得前往英国或国外的第二套住房。,政府还表示，人们不得前往英国或国外的第二故乡。,1,住房,故乡
"The event attracted 285 enterprise from 30 countries , a number smaller than previous years due to the pandemic.","The conference attracted 285 enterprise from 30 countries , a number smaller than previous years due to the pandemic.",该活动吸引了来自30个国家的285家企业，由于大流行，数量比往年有所减少。,会议吸引了来自30个国家的285家企业，由于大流行，数量比往年有所减少。,0,,
"The drop in the numbers led to an unprecedented 10 - day period where , before their closure , Italy ' s cultural attractions were offering pretty much private visits for tourists and visitors alike.","This drop in the numbers led to an unprecedented 10 - day period where , before their closure , Italy ' s cultural attractions were offering pretty much private visits for tourists and visitors alike.",人数的下降导致了前所未有的10天时间，在关闭之前，意大利的文化景点为游客和游客提供了几乎私人参观的机会。,数量下降导致史无前例的10天时间，在关闭之前，意大利的文化景点为游客和游客提供了几乎私人参观的机会。,0,,
"The days were really , really odd because your sleep schedule is messed up and you ' re out of contact with everyone else.","The days were really , really odd because your sleep schedule was messed up and you ' re out of contact with everyone else.",这些日子真的很奇怪，因为你的睡眠时间表被打乱了，你和其他人失去了联系。,这些日子真的很奇怪，因为你的睡眠时间表被打乱了，你和其他人失去了联系。,0,,
"The cars are incredible , in fact how they ' re made , watching the craftsmanship , the work that goes into them , the technology , the team.","These cars are incredible , in fact how they ' re made , watching the craftsmanship , the work that goes into them , the technology , the team.",这些汽车令人难以置信，事实上它们是如何制造的，观察工艺，进入它们的工作，技术，团队。,这些车是不可思议的，事实上它们是如何制造的，观察工艺，进入它们的工作，技术，团队。,0,,
"The biggest challenge is to get used to the intensity , pace and physicality in competitions of the professional league and i believe my experience playing in the US will help me make a smooth transition.","The real challenge is to get used to the intensity , pace and physicality in competitions of the professional league and i believe my experience playing in the US will help me make a smooth transition.",最大的挑战是适应职业联赛比赛的强度、节奏和身体素质，我相信我在美国踢球的经验将帮助我顺利过渡。,真正的挑战是适应职业联赛比赛的强度、节奏和身体素质，我相信我在美国踢球的经验将帮助我顺利过渡。,0,,
The beauty of the fact that Lando streams online means fans see him in his bedroom and they have that close affiliation to him.,The beauty of the fact that Lando streams online means fans see him from his bedroom and they have that close affiliation to him.,兰多在线直播的美丽意味着粉丝们在他的卧室里看到他，他们与他有着密切的联系。,兰多在线直播的美丽意味着粉丝们从他的卧室看到他，他们与他有着密切的联系。,0,,
The German manager has been heavily critical of the congested fixture list this season and has repeatedly called for teams to be able to use five substitutions in a match in order to prevent more injuries.,The German manager has been highly critical of the congested fixture list this season and has repeatedly called for teams to be able to use five substitutions in a match in order to prevent more injuries.,这位德国主帅本赛季一直严厉批评拥挤的赛程名单，并一再呼吁球队能够在一场比赛中使用五个换人，以防止更多的伤病。,这位德国主教练对本赛季拥挤的赛程清单持高度批评态度，并一再呼吁球队能够在一场比赛中使用五个换人，以防止更多的伤病。,0,,
"The Federal Communications Commission ( FCC ) will draft regulations intended for social media companies following a decision earlier this year by the Trump administration , the agency ' s chairman said Thursday.","The Federal Communications Commission ( FCC ) will draft regulations intended for social media companies after a decision earlier this year by the Trump administration , the agency ' s chairman said Thursday.",美国联邦通信委员会将在今年早些时候特朗普政府的决定后起草针对社交媒体公司的法规，该机构主席周四表示。,美国联邦通信委员会将在今年早些时候特朗普政府做出决定后起草针对社交媒体公司的法规，该机构主席周四表示。,0,,
The EU and UK chief negotiators have stepped back from post - Brexit trade talks after a member of the EU team tested positive for Covid - 19.,Both EU and UK chief negotiators have stepped back from post - Brexit trade talks after a member of the EU team tested positive for Covid - 19.,欧盟和英国首席谈判代表已退出英国脱欧后的贸易谈判，此前欧盟团队的一名成员对 Covid-19 检测呈阳性。,欧盟和英国首席谈判代表都退出了英国脱欧后的贸易谈判，此前欧盟团队的一名成员对 Covid-19 检测呈阳性。,0,,
"The EIU predicts that the trends will continue , with people prioritizing staples and home entertainment over the likes of clothing during 2021.","The SIU predicts that the trends will continue , with people prioritizing staples and home entertainment over the likes of clothing during 2021.",EIU预测，这种趋势将继续下去，人们在2021年优先考虑主食和家庭娱乐，而不是服装等。,SIU预测，这种趋势将继续下去，人们在2021年优先考虑主食和家庭娱乐而不是服装等。,0,,
That board will look to see how many of the participants who are ill received the vaccine and how many received the placebo.,That group will look to see how many of the participants who are ill received the vaccine and how many received the placebo.,该委员会将研究有多少生病的参与者接受了疫苗，有多少人接受了安慰剂。,该小组将看看有多少生病的参与者接受了疫苗，有多少人接受了安慰剂。,1,研究,看看
"Such was the Saints dominance , they closed out the game with back up quarterback and former Buccaneers starter Jameis Winston taking the field.","Such was the Saints dominance , they closed out the game with back up receiver and former Buccaneers starter Jameis Winston taking the field.",这就是圣徒队的统治力，他们以替补四分卫和前海盗队首发詹姆斯·温斯顿上场结束比赛。,这就是圣徒队的统治力，他们用替补接球手和前海盗队首发詹姆斯·温斯顿上场结束了比赛。,0,,
"Springsteen has always been a poet at heart , and his music during marathon live performances with deeply personal accounts of his life and experiences.","Springsteen has always been a poet at heart , and his music during marathon live performances with deeply personal accounts of his life and times.",斯普林斯汀内心一直是一个诗人，他在马拉松现场表演中的音乐对他的生活和经历有着深刻的个人描述。,斯普林斯汀内心一直是一个诗人，他在马拉松现场表演中的音乐对他的生活和时代有着深刻的个人描述。,0,,
Snowden has been taking refuge in Russia and is wanted by the United States on charges of espionage and theft of american property.,Snowden has been taking refuge in Russia and is wanted by the United States on charges of treason and theft of american property.,斯诺登一直在俄罗斯避难，并被美国以间谍罪和盗窃美国财产的罪名通缉。,斯诺登一直在俄罗斯避难，并被美国以叛国罪和盗窃美国财产的罪名通缉。,0,,
"Since then , the majority of applicants for the position came with backgrounds in finance , business and , cultural and tourism industries , and international business.","Since then , the majority of applicants for the position come with backgrounds in finance , business and , cultural and tourism industries , and international business.",从那时起，该职位的大多数申请人都拥有金融、商业、文化和旅游业以及国际商务的背景。,从那时起，该职位的大多数申请人都有金融、商业、文化和旅游业以及国际商务的背景。,0,,
"She had recently received an email from a friend , a single woman who confessed that she had spent months in dire economic straits.","He had recently received an email from a friend , a single woman who confessed that she had spent months in dire economic straits.",她最近收到一封来自朋友的电子邮件，一位单身女性承认她在可怕的经济困境中度过了几个月。,他最近收到一封来自朋友的电子邮件，一位单身女性承认她在可怕的经济困境中度过了几个月。,0,,
Search and rescue operations have been going on around the clock in the debris of a total of eight collapsed buildings in the city.,Search and rescue operations have been going on around the clock in the debris of a total of eight collapsed buildings around the city.,搜救行动一直在该市总共八座倒塌建筑物的废墟中全天候进行。,搜救行动一直在城市周围总共八座倒塌建筑物的废墟中全天候进行。,0,,
"Responsible for meeting and greeting visiting dignitaries and dignitaries , he leads tours of the city and embodies the enduring hold of the legend that draws most travellers here.","Responsible for meeting and greeting visiting dignitaries and dignitaries , he leads tours of the city and embodies the enduring hold of the legend that draws most travellers there.",他负责会见和问候来访的政要和政要，带领城市之旅，体现了吸引大多数游客的持久传说。,他负责会见和问候来访的政要和政要，带领城市之旅，体现了吸引大多数游客的传奇的持久存在。,0,,
"Priscilla Chan always knew her life ' s work would be helping children , but she did not anticipate having billions of dollars at her disposal to try and change the fate of an entire generation.","Priscilla Chan always knew her life ' s work would be helping children , but she did not anticipate having billions of dollars at her disposal to try and change the lives of an entire generation.",普莉希拉·陈一直知道她一生的工作就是帮助孩子，但她没想到会有数十亿美元来试图改变整整一代人的命运。,普莉希拉·陈一直知道她一生的工作就是帮助孩子，但她没有想到会有数十亿美元来试图改变整整一代人的生活。,0,,
Prime Minister of Kyrgyzstan Sadyr Zhaparov on Thursday declared himself acting president of the republic after president Sooronbai Jeenbekov resigned hours earlier.,Prime Minister of Kyrgyzstan Sadyr Zhaparov on Thursday declared himself acting president of the republic after president Haronbai Jeenbekov resigned hours earlier.,吉尔吉斯斯坦总理萨德尔·扎帕罗夫周四宣布自己为共和国代理总统，此前总统Sooronbai Jeenbekov在几个小时前辞职。,吉尔吉斯斯坦总理萨德尔·扎帕罗夫周四宣布自己为共和国代理总统，此前总统哈龙拜·热恩别科夫在几个小时前辞职。,1,Jeenbekov,热恩别科夫
"Other videos on social media showed Bolt dancing with dozens of people , the majority of whom were not wearing masks and were not observing social distancing.","Other videos on social media showed Bolt dancing with dozens of people , a majority of whom were not wearing masks and were not observing social distancing.",社交媒体上的其他视频显示博尔特与数十人跳舞，其中大多数人没有戴口罩，也没有遵守社交距离。,社交媒体上的其他视频显示博尔特与数十人跳舞，其中大多数人没有戴口罩，也没有遵守社交距离。,0,,
"On Saturday morning after driving back from Houston , I started feeling a bit of a sore throat and a headache.","On Sunday morning after driving back from Houston , I started feeling a bit of a sore throat and a headache.",星期六早上从休斯敦开车回来后，我开始感到喉咙痛和头痛。,星期天早上从休斯敦开车回来后，我开始感到喉咙痛和头痛。,0,,
Nursing homes are still taking days to get back Covid - 19 test results as many in the Trump administration ' s central strategy to limit the spread of the virus among old and sick Americans.,Nursing homes are still taking days to get back Covid - 19 test results as many in the Trump administration ' s central strategy to limit the spread of the virus amongst old and sick Americans.,养老院仍然需要几天时间才能取回Covid - 19测试结果，因为特朗普政府限制病毒在老年人和患病美国人中传播的核心战略中有许多。,养老院仍然需要几天时间才能取回Covid - 19测试结果，因为特朗普政府的核心战略是限制病毒在老年人和患病美国人中的传播。,1,有许多,
"Now we think that ' s because she quit to pursue a relationship with Moss , a former professional football player who captured her heart from the start.","Now I think that ' s because she quit to pursue a relationship with Moss , a former professional football player who captured her heart from the start.",现在我们认为这是因为她辞职是为了追求与莫斯的关系，莫斯是一名前职业足球运动员，从一开始就俘获了她的心。,现在我认为这是因为她辞职是为了追求与莫斯的关系，莫斯是一名前职业足球运动员，从一开始就俘获了她的心。,0,,
Most Chinese cities have risen up the rankings largely due to the US - China tech war which has tested the resilience of supply chains and raised consumer prices.,Many Chinese cities have risen up the rankings largely due to the US - China tech war which has tested the resilience of supply chains and raised consumer prices.,大多数中国城市的排名上升，主要是由于美中科技战考验了供应链的弹性并提高了消费者价格。,许多中国城市的排名上升，主要是由于美中科技战考验了供应链的弹性并提高了消费者价格。,0,,
"Moonbase 8 is about three guys in what amounts to quarantine , which adds an unexpectedly timely wrinkle.","Firebase 8 is about three guys in what amounts to quarantine , which adds an unexpectedly timely wrinkle.",月球基地8号是关于三个人，相当于隔离，这增加了一个意想不到的及时皱纹。,Firebase 8 讲述的是三个人，相当于隔离，这增加了一个出乎意料的及时皱纹。,1,,讲述
"Mavis Fearnley celebrated her 105th birthday in style on Saturday with a party at The Meadows care home , Britwell Road.","Maura Fearnley celebrated her 105th birthday in style on Saturday with a party at The Meadows care home , Britwell Road.",梅维斯·费恩利周六在布里特韦尔路的梅多斯护理院举办了一场派对，庆祝了她的105岁生日。,Maura Fearnley周六在Britwell Road的The Meadows护理院举办了一场派对，庆祝了她的105岁生日。,1,布里特韦尔路;梅多斯,Britwell Road;The Meadows
"Li says that he will work hard to make sailing more exciting , easier to participate and to become a showcase of human power combined with the energy of nature.","Li said that he will work hard to make sailing more exciting , easier to participate and to become a showcase of human power combined with the energy of nature.",李说，他将努力使帆船运动更精彩，更容易参与，成为人类力量与自然能量相结合的展示。,李说，他将努力使帆船运动更精彩，更容易参与，成为人类力量与自然能量相结合的展示。,0,,
"Legendary thespian Mickey Rooney , who Laurence Olivier once described as the greatest actor of them all , has passed away , it was said.","Legendary thespian Mickey Rooney , whom Laurence Olivier once described as the greatest actor of them all , has passed away , it was said.",据说，传奇戏剧家米奇·鲁尼，劳伦斯·奥利维尔曾形容为其中最伟大的演员，已经去世了。,据说，传奇戏剧家米奇·鲁尼，劳伦斯·奥利维尔曾被誉为其中最伟大的演员，已经去世了。,0,,
"It is important that learning is applied to planning for this winter , including what services can be delivered safely.","It is important that learning is applied to planning for this winter , including what services may be delivered safely.",重要的是将学习应用于今年冬天的规划，包括可以安全地提供哪些服务。,重要的是，学习应用于今年冬天的规划，包括哪些服务可以安全提供。,0,,
It is difficult to get each piece of rice or noodle slightly toasted and mixed up with the rest of the ingredients without burning it.,It is difficult to get each slice of rice or noodle slightly toasted and mixed up with the rest of the ingredients without burning it.,很难在不燃烧的情况下将每块米饭或面条稍微烘烤并与其余成分混合。,很难在不燃烧的情况下将每片米饭或面条稍微烘烤并与其他成分混合。,0,,
"It is covered with snow for eight months throughout the year , making it hard for hiking to take root and grow.","It is covered with snow for eight months throughout the year , making it difficult for hiking to take root and grow.",它全年有八个月被积雪覆盖，使徒步旅行难以生根和生长。,它全年有八个月被积雪覆盖，使徒步旅行难以生根和生长。,0,,
"It also mentions that the year marks the 20th anniversary of SCO , and activities like art exhibitions , film festivals , student football tournament and boxing tournament will be held in member countries.","It further mentions that the year marks the 20th anniversary of SCO , and activities like art exhibitions , film festivals , student football tournament and boxing tournament will be held in member countries.",它还提到今年是上合组织成立20周年，成员国将举办艺术展览、电影节、学生足球比赛和拳击比赛等活动。,它进一步提到今年是上海合作组织成立20周年，成员国将举办艺术展览，电影节，学生足球比赛和拳击比赛等活动。,0,,
"In the summer of 1988 , lee took chuck and two of his bandmates to lunch in Greenwich Village and asked them to write an anthem.","During the summer of 1988 , lee took chuck and two of his bandmates to lunch in Greenwich Village and asked them to write an anthem.",1988年夏天，李带查克和他的两个乐队成员去格林威治村吃午饭，并请他们写一首国歌。,1988年夏天，李带查克和他的两个乐队成员去格林威治村吃午饭，并请他们写一首国歌。,0,,
"In a confounding and overwhelming year , music has allowed us both to reflect on the state of the world and escape from it with equal brilliance , says Nick Levine.","Through a confounding and overwhelming year , music has allowed us both to reflect on the state of the world and escape from it with equal brilliance , says Nick Levine.",尼克·莱文说，在一个令人困惑和压倒性的一年里，音乐让我们既能反思世界的状态，又能以同样的光彩逃离世界。,尼克·莱文说，通过令人困惑和压倒性的一年，音乐让我们既能反思世界的状况，又能以同样的光彩逃离世界。,0,,
I was really looking forward to competing this week but will do everything I can to return as quickly as possible.,I am really looking forward to competing this week but will do everything I can to return as quickly as possible.,我真的很期待本周的比赛，但我会尽我所能尽快回来。,我真的很期待本周的比赛，但我会尽我所能尽快回来。,0,,
"I just need an opportunity to become the best in the world , which I truly believe that Matchroom is able to provide.","I really need an opportunity to become the best in the world , which I truly believe that Matchroom is able to provide.",我只需要一个成为世界上最好的机会，我真的相信Matchroom能够提供。,我真的需要一个机会成为世界上最好的，我真的相信Matchroom能够提供。,0,,
"However , although tending plants serves as an antidote to digital life , it is the online world that has helped the plant - tending Millennials and Gen Zers find each other , and to form their own global community.","However , although tending plants acts as an antidote to digital life , it is the online world that has helped the plant - tending Millennials and Gen Zers find each other , and to form their own global community.",然而，虽然照料植物是数字生活的解毒剂，但正是网络世界帮助了植物——照料千禧一代和Z世代找到彼此，并形成他们自己的全球社区。,然而，虽然照料植物是数字生活的解毒剂，但正是网络世界帮助了植物——照料千禧一代和Z世代找到彼此，并形成他们自己的全球社区。,0,,
"However , a local buyer of dozens of remaining relics refused to take part in negotiations , and the civil dispute dragged on after hitting a deadlock.","However , a local buyer of hundreds of remaining relics refused to take part in negotiations , and the civil dispute dragged on after hitting a deadlock.",然而，当地买家拒绝参加谈判，当地买家拒绝参加谈判，民事纠纷在陷入僵局后拖延。,然而，当地买家拒绝参加谈判，数百件剩余文物的买家在陷入僵局后拖延。,1,当地买家拒绝参加谈判,数百件剩余文物
"House prices rose at their fastest rate for five weeks in October as buyers raced to beat next year ' s stamp duty deadline , the Nationwide has said.","House prices rose at their fastest rate for four weeks in October as buyers raced to beat next year ' s stamp duty deadline , the Nationwide has said.",全国性报告称，房价在10月份以五周来最快的速度上涨，因为买家竞相赶上明年的印花税截止日期。,全国范围内表示，房价在10月份以四周来最快的速度上涨，因为买家竞相赶上明年的印花税截止日期。,1,报告,
"Her research had pointed her toward the schisms dividing modern America , showing how abruptly communities can fracture along fault lines of race and class.","Her studies had pointed her toward the schisms dividing modern America , showing how abruptly communities can fracture along fault lines of race and class.",她的研究将她指向分裂现代美国的分裂，展示了社区如何突然沿着种族和阶级的断层线分裂。,她的研究将她引向了划分现代美国的分裂，展示了社区如何突然地沿着种族和阶级的断层线分裂。,0,,
"He was a philanthropist , and he was good for somewhere he could try out an experiment , mainly with education , and wanted to find a community where he could rule it.","He was a philanthropist , and he was good for somewhere he could try out his experiment , mainly with education , and wanted to find a community where he could rule it.",他是一个慈善家，他喜欢在某个地方尝试一个实验，主要是教育，并希望找到一个他可以统治它的社区。,他是一个慈善家，他喜欢在某个地方尝试他的实验，主要是教育，并希望找到一个他可以统治它的社区。,0,,
"He then quickly fries the freshly chopped ingredients in the water , drying them before setting them aside.","He then quickly fries the freshly chopped ingredients in the water , drying them and setting them aside.",然后他迅速将新鲜切碎的食材放入水中煎炸，晾干后再放在一边。,然后，他迅速将新鲜切碎的食材放入水中煎炸，晾干并放在一边。,0,,
"He rented two houses for the week of the championship , moving between the two so nobody would know where he was.","He rented two houses during the week of the championship , moving between the two so nobody would know where he was.",他在冠军赛那一周租了两栋房子，在两间房子之间移动，这样没有人会知道他在哪里。,在冠军赛的一周里，他租了两栋房子，在两间房子之间移动，这样没有人会知道他在哪里。,0,,
