S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
It is difficult to get each piece of rice or noodle slightly toasted and mixed up with the rest of the ingredients without burning it.,It is difficult to get each slice of rice or noodle slightly toasted and mixed up with the rest of the ingredients without burning it.,很难让每一块米饭或面条稍微烤一下，然后与其他配料混合而不燃烧。,很难让每片米饭或面条稍微烤一下，然后与其他配料混合而不燃烧。,0,,
"It is covered with snow for eight months throughout the year , making it hard for hiking to take root and grow.","It is covered with snow for eight months throughout the year , making it difficult for hiking to take root and grow.",全年有八个月被雪覆盖，徒步很难生根发芽。,全年有八个月被雪覆盖，徒步很难生根发芽。,0,,
"It also mentions that the year marks the 20th anniversary of SCO , and activities like art exhibitions , film festivals , student football tournament and boxing tournament will be held in member countries.","It further mentions that the year marks the 20th anniversary of SCO , and activities like art exhibitions , film festivals , student football tournament and boxing tournament will be held in member countries.",文件还提到，今年是上合组织成立20周年，将在成员国举办艺术展、电影节、学生足球赛、拳击赛等活动。,并进一步提到，今年是上合组织成立20周年，将在成员国举办艺术展、电影节、学生足球赛、拳击赛等活动。,1,文件,
"In the summer of 1988 , lee took chuck and two of his bandmates to lunch in Greenwich Village and asked them to write an anthem.","During the summer of 1988 , lee took chuck and two of his bandmates to lunch in Greenwich Village and asked them to write an anthem.",1988 年夏天，李带着查克和他的两个乐队成员去格林威治村吃午饭，并请他们写一首国歌。,1988 年夏天，李带着查克和他的两个乐队成员去格林威治村吃午饭，并请他们写一首国歌。,0,,
"In a confounding and overwhelming year , music has allowed us both to reflect on the state of the world and escape from it with equal brilliance , says Nick Levine.","Through a confounding and overwhelming year , music has allowed us both to reflect on the state of the world and escape from it with equal brilliance , says Nick Levine.",Nick Levine 说，在令人困惑和压倒一切的一年中，音乐让我们既能反思世界的现状，又能以同样的光彩摆脱它。,尼克·莱文说，在混乱而压倒一切的一年里，音乐让我们既能反思世界现状，又能以同样的才华摆脱它。,1,Nick Levine,尼克·莱文
I was really looking forward to competing this week but will do everything I can to return as quickly as possible.,I am really looking forward to competing this week but will do everything I can to return as quickly as possible.,我真的很期待本周的比赛，但我会尽我所能尽快回来。,我真的很期待本周的比赛，但我会尽我所能尽快回来。,0,,
"I just need an opportunity to become the best in the world , which I truly believe that Matchroom is able to provide.","I really need an opportunity to become the best in the world , which I truly believe that Matchroom is able to provide.",我只需要一个成为世界上最好的人的机会，我坚信 Matchroom 能够提供。,我真的需要一个机会成为世界上最好的，我真的相信 Matchroom 能够提供。,1,人,
"However , although tending plants serves as an antidote to digital life , it is the online world that has helped the plant - tending Millennials and Gen Zers find each other , and to form their own global community.","However , although tending plants acts as an antidote to digital life , it is the online world that has helped the plant - tending Millennials and Gen Zers find each other , and to form their own global community.",然而，尽管照料植物是数字生活的解毒剂，但正是网络世界帮助照料植物的千禧一代和 Z 世代找到了彼此，并形成了自己的全球社区。,然而，尽管照料植物是数字生活的解毒剂，但正是网络世界帮助照料植物的千禧一代和 Z 世代找到了彼此，并形成了自己的全球社区。,0,,
"However , a local buyer of dozens of remaining relics refused to take part in negotiations , and the civil dispute dragged on after hitting a deadlock.","However , a local buyer of hundreds of remaining relics refused to take part in negotiations , and the civil dispute dragged on after hitting a deadlock.",然而，当地一位购买了数十件剩余文物的买家拒绝参与谈判，民事纠纷陷入僵局后一直拖延下去。,然而，当地一位购买了数百件剩余文物的买家拒绝参与谈判，民事纠纷陷入僵局后一直拖延下去。,0,,
"House prices rose at their fastest rate for five weeks in October as buyers raced to beat next year ' s stamp duty deadline , the Nationwide has said.","House prices rose at their fastest rate for four weeks in October as buyers raced to beat next year ' s stamp duty deadline , the Nationwide has said.",Nationwide 表示，由于买家竞相赶在明年的印花税截止日期之前，10 月份房价以五周以来最快的速度上涨。,Nationwide 表示，由于买家争先恐后地赶在明年的印花税截止日期之前，10 月份房价以四个星期以来最快的速度上涨。,0,,
"Her research had pointed her toward the schisms dividing modern America , showing how abruptly communities can fracture along fault lines of race and class.","Her studies had pointed her toward the schisms dividing modern America , showing how abruptly communities can fracture along fault lines of race and class.",她的研究将她指向分裂现代美国的分裂，表明社区如何突然沿着种族和阶级的断层线分裂。,她的研究将她指向分裂现代美国的分裂，表明社区如何突然沿着种族和阶级的断层线分裂。,0,,
"He was a philanthropist , and he was good for somewhere he could try out an experiment , mainly with education , and wanted to find a community where he could rule it.","He was a philanthropist , and he was good for somewhere he could try out his experiment , mainly with education , and wanted to find a community where he could rule it.",他是一位慈善家，他擅长在某个地方进行实验，主要是在教育方面，他想找到一个他可以统治的社区。,他是一位慈善家，他擅长在某个地方尝试他的实验，主要是在教育方面，他想找到一个他可以统治的社区。,0,,
"He then quickly fries the freshly chopped ingredients in the water , drying them before setting them aside.","He then quickly fries the freshly chopped ingredients in the water , drying them and setting them aside.",然后他迅速将切碎的新鲜食材放入水中煎炸，晾干后放在一旁。,然后他迅速将切碎的新鲜食材放入水中炒熟，晾干备用。,1,煎炸,炒熟
"He rented two houses for the week of the championship , moving between the two so nobody would know where he was.","He rented two houses during the week of the championship , moving between the two so nobody would know where he was.",他在锦标赛那周租了两栋房子，在两栋房子之间搬来搬去，这样没人会知道他在哪里。,他在锦标赛那周租了两所房子，在两所房子之间搬来搬去，这样就没人知道他在哪里。,0,,
"He performed really well in the past camp , so that is a relief but we have got strength in depth.","He did really well in the past camp , so that is a relief but we have got strength in depth.",他在过去的训练营中表现非常好，这让我们松了一口气，但我们在深度上有实力。,他在过去的训练营中表现非常好，这让我们松了一口气，但我们在深度上有实力。,0,,
"He has won wide acclaim in the hospitality industry , not just for his acute market insights , but also because of his ability to remain calm and composed in stressful situations.","He has gained wide acclaim in the hospitality industry , not just for his acute market insights , but also because of his ability to remain calm and composed in stressful situations.",他在酒店业赢得了广泛的赞誉，不仅因为他敏锐的市场洞察力，还因为他能够在压力大的情况下保持冷静和沉着。,他在酒店业获得了广泛的赞誉，不仅因为他敏锐的市场洞察力，还因为他能够在压力大的情况下保持冷静和沉着。,0,,
"Groups of friends and families are major forces behind preparing for the holiday , as college students account for a diminishing proportion.","Communities of friends and families are major forces behind preparing for the holiday , as college students account for a diminishing proportion.",亲朋好友是为假期做准备的主要力量，大学生所占比例正在下降。,朋友和家人的社区是为假期做准备的主要力量，因为大学生所占的比例正在下降。,1,,因为
"Greg Abbott ' s order limiting ballot drop boxes to one per county , injecting more uncertainty into the state over mail - in voting in the state.","Greg Abbott ' s order limiting ballot drop boxes to one per county , injecting more uncertainty into the state over mail - in voting within the state.",格雷格·阿博特的命令将选票投递箱限制在每个县一个，给该州邮寄投票带来更多不确定性。,格雷格·阿博特的命令将选票投递箱限制在每个县一个，这给该州的邮寄投票带来了更多不确定性——在州内投票。,1,——在州内投票,
"For this reason sculptor Wu Weishan has centered his work around depicting prominent figures in Chinese history , especially the intellectuals , for several decades.","For that reason sculptor Wu Weishan has centered his work around depicting prominent figures in Chinese history , especially the intellectuals , for several decades.",出于这个原因，雕塑家吴为山几十年来一直专注于描绘中国历史上的杰出人物，尤其是知识分子。,出于这个原因，雕塑家吴为山几十年来一直专注于描绘中国历史上的杰出人物，尤其是知识分子。,0,,
"Fluid from a nasal swab or saliva goes on one end , then a marking appears if you are positive.","Fluid from a nasal swab or saliva is on one end , then a marking appears if you are positive.",来自鼻拭子或唾液的液体流向一端，如果您呈阳性，则会出现一个标记。,鼻拭子或唾液中的液体在一端，如果您呈阳性，则会出现一个标记。,0,,
"Everybody just talked about my arm instead of talking about how I was making the right decisions , going to the right place.","Everybody always talked about my arm instead of talking about how I was making the right decisions , going to the right place.",每个人都只谈论我的手臂，而不是谈论我如何做出正确的决定，去正确的地方。,每个人总是谈论我的手臂，而不是谈论我如何做出正确的决定，去正确的地方。,0,,
European nations are reintroducing strict measures aimed at limiting the spread of the novel coronavirus after treatment and hospitalizations because of COVID - 19 skyrocketed.,European countries are reintroducing strict measures aimed at limiting the spread of the novel coronavirus after treatment and hospitalizations because of COVID - 19 skyrocketed.,由于 COVID-19 飙升，欧洲国家正在重新采取旨在限制新型冠状病毒在治疗和住院后传播的严格措施。,由于 COVID-19 飙升，欧洲国家正在重新采取旨在限制新型冠状病毒在治疗和住院后传播的严格措施。,0,,
"Emanuel has expressed his interest in the post , telling allies that the nation ' s infrastructure challenges are so dire that a person with experience from the executive and legislative branch would be an asset.","Emanuel publicly expressed his interest in the post , telling allies that the nation ' s infrastructure challenges are so dire that a person with experience from the executive and legislative branch would be an asset.",伊曼纽尔表达了他对该职位的兴趣，他告诉盟友国家的基础设施挑战如此严峻，拥有行政和立法部门经验的人将是一笔财富。,伊曼纽尔公开表达了他对该职位的兴趣，并告诉盟友国家的基础设施挑战如此严峻，拥有行政和立法部门经验的人将是一笔财富。,0,,
Economic activity and population in large parts of the world remain well below levels seen before the pandemic hit.,Economic growth and population in large parts of the world remain well below levels seen before the pandemic hit.,世界大部分地区的经济活动和人口仍远低于大流行病爆发前的水平。,世界大部分地区的经济增长和人口仍远低于大流行病爆发前的水平。,0,,
Dustin Johnson ' s record - breaking Masters victory owed plenty to soft November conditions but he also demonstrated qualities that make him close to the complete package as a player.,Dustin Brown ' s record - breaking Masters victory owed plenty to soft November conditions but he also demonstrated qualities that make him close to the complete package as a player.,达斯汀约翰逊打破美国大师赛纪录的胜利很大程度上归功于 11 月的疲软环境，但他也展示了使他接近完整球员组合的品质。,达斯汀布朗打破美国大师赛纪录的胜利很大程度上归功于 11 月的疲软环境，但他也展示了使他接近完整球员组合的品质。,0,,
"During the conversation , the two presidents also discussed the issue of illegal immigration and the solutions that must be reached together to address the issue.","During their conversation , the two presidents also discussed the issue of illegal immigration and the solutions that must be reached together to address the issue.",会谈中，两国元首还讨论了非法移民问题以及解决该问题必须共同达成的解决方案。,在谈话中，两国元首还讨论了非法移民问题以及解决该问题必须共同达成的解决方案。,0,,
"Due to the unique mountain formation and its rock mass consisting of sandstones and conglomerates , the grottoes can easily crack and flake , compounding the restoration difficulties.","Due to the unique mountain formation and its rock mass consisting of sandstones and conglomerates , the grottoes can easily crack or flake , compounding the restoration difficulties.",由于山体构造独特，岩体多为砂岩、砾岩，石窟易开裂、剥落，增加了修复难度。,由于独特的山体构造和由砂岩和砾岩组成的岩体，石窟极易开裂或剥落，增加了修复难度。,0,,
Ding became the pride of his snooker - loving nation in 2005 when he won the China Open right after his 18th birthday.,Ding became the pride of his snooker - loving nation in 2005 when he won the China Open right after his 17th birthday.,2005 年，丁俊晖在 18 岁生日后赢得中国公开赛冠军，成为热爱斯诺克的民族的骄傲。,2005年，丁俊晖在他17岁生日后赢得了中国公开赛冠军，成为了热爱斯诺克的民族的骄傲。,0,,
"Despite not feeling hungry at first , my stomach became a bottomless pit as I continued eating.","Although not feeling hungry at first , my stomach became a bottomless pit as I continued eating.",虽然一开始并不觉得饿，但吃下去肚子就变成了一个无底洞。,虽然一开始并不觉得饿，但吃下去肚子就变成了一个无底洞。,0,,
"Despite monetary rewards and awards , Black quarterbacks , past and present , say they still face an uphill battle against prejudice , especially when entering the league.","Despite monetary rewards and awards , Black quarterbacks , past and present , say they still face an uphill battle against prejudice , particularly when entering the league.",尽管有金钱奖励和奖励，过去和现在的黑人四分卫表示，他们仍然面临着与偏见的艰苦斗争，尤其是在进入联盟时。,尽管有金钱奖励和奖励，但过去和现在的黑人四分卫表示，他们仍然面临着与偏见的艰苦斗争，尤其是在进入联盟时。,0,,
"Currently , the local government plans to drain the water in the reservoir to better protect the murals and statues , according to Lu Xiushan with the Wuwei Tianti Mountain Grottoes protection research institute.","Currently , the local government plans to drain the water in the reservoir to better protect the murals and statues , according to Lu Xiushan with the Dawei Tianti Mountain Grottoes protection research institute.",据武威天梯山石窟保护研究所卢秀山介绍，目前，当地政府计划将水库中的水抽干，以更好地保护壁画和造像。,据大围天梯山石窟保护研究所卢秀山介绍，目前，当地政府计划将水库中的水抽干，以更好地保护壁画和造像。,0,,
Cooke was an early casualty of an accident that proved merciless in devouring some of its most luminous artistic and political figures in their wake.,Cooke was an early casualty of an accident that proved merciless in devouring many of its most luminous artistic and political figures in their wake.,库克是一场事故的早期受害者，事实证明，这场事故无情地吞噬了一些最杰出的艺术和政治人物。,库克是一场事故的早期受害者，事实证明，这场事故无情地吞噬了许多最杰出的艺术和政治人物。,0,,
Congress ' swift and expansive response to the coronavirus pandemic last spring affected millions of Americans from falling into poverty after losing their lives.,Congress ' swift and expansive response to the coronavirus pandemic last spring affected thousands of Americans from falling into poverty after losing their lives.,去年春天，国会对冠状病毒大流行做出的迅速而广泛的反应使数百万美国人在失去生命后陷入贫困。,去年春天，国会对冠状病毒大流行做出的迅速而广泛的反应使成千上万的美国人在失去生命后陷入贫困。,0,,
"By winning the northern battlegrounds of Michigan and Wisconsin , Biden added to his electoral vote count while Trump ' s total remained fixed on 214.","By winning the northern battlegrounds of Minnesota and Wisconsin , Biden added to his electoral vote count while Trump ' s total remained fixed on 214.",通过赢得密歇根州和威斯康星州的北部战场，拜登增加了他的选举人票数，而特朗普的总数则保持在 214 张。,通过赢得明尼苏达州和威斯康星州这两个北部战场，拜登增加了他的选举人票数，而特朗普的总数则保持在 214 张。,0,,
But some of its youngest members get round this by lying about their date of birth when they join.,But many of its youngest members get round this by lying about their date of birth when they join.,但是它的一些最年轻的成员在他们加入时通过谎报他们的出生日期来绕过这个问题。,但它的许多最年轻的成员在加入时通过谎报出生日期来避开这个问题。,0,,
"Bonnie and Husband Adam ' s relationship will be further explored this season in wake of Christy ' s departure , as will Bonnie ' s complicated feelings about being an empty nester.","Christy and Husband Adam ' s relationship will be further explored this season in wake of Christy ' s departure , as will Bonnie ' s complicated feelings about being an empty nester.",克里斯蒂离开后，邦妮和丈夫亚当的关系将在本季进一步探讨，邦妮作为空巢老人的复杂感受也将在本季得到进一步探讨。,随着克里斯蒂的离开，克里斯蒂和丈夫亚当的关系将在本季得到进一步探讨，邦妮作为空巢老人的复杂感受也将得到进一步探讨。,0,,
"Beyond this customers will be served its rendition as a ramen topping , and in dishes such as spaghetti and meatballs , spicy bolognaise , and biscuits and gravy.","Beyond that customers will be served its rendition as a ramen topping , and in dishes such as spaghetti and meatballs , spicy bolognaise , and biscuits and gravy.",除此之外，顾客还将享用它作为拉面配料的演绎，以及意大利面和肉丸、辣肉酱、饼干和肉汁等菜肴。,除此之外，顾客还将享用它作为拉面配料的演绎，以及意大利面和肉丸、辣肉酱、饼干和肉汁等菜肴。,0,,
"Beyoncé leads the field , with nine nominations overall , and four for Black Parade , a protest anthem released at the height of the Black lives Matter protests this summer.","Beyoncé led the field , with nine nominations overall , and four for Black Parade , a protest anthem released at the height of the Black lives Matter protests this summer.",Beyoncé 以九项提名领跑该领域，其中四项提名来自 Black Parade，这是一首在今年夏天 Black lives Matter 抗议活动高潮时发布的抗议歌曲。,Beyoncé 以九项提名领跑该领域，其中四项提名来自 Black Parade，这是一首在今年夏天 Black lives Matter 抗议活动高潮时发布的抗议歌曲。,0,,
"Before the pandemic , there was only limited use of gloves , however , and in particular masks , in care homes.","Before this pandemic , there was only limited use of gloves , however , and in particular masks , in care homes.",然而，在大流行之前，在养老院中手套的使用非常有限，尤其是口罩。,然而，在这次大流行之前，在养老院中手套的使用非常有限，尤其是口罩。,0,,
Bars and restaurants are also shut but people can exercise near their homes if they wear masks and hairdressers can remain open.,Shops and restaurants are also shut but people can exercise near their homes if they wear masks and hairdressers can remain open.,酒吧和餐馆也关闭，但如果人们戴上口罩，他们可以在家附近锻炼，理发店可以继续营业。,商店和餐馆也关门了，但如果人们戴上口罩，就可以在家附近锻炼，理发店也可以继续营业。,0,,
"As the world moves in , the unique cultural ways that countries are coping with the coronavirus pandemic is revealing a lot about each nation ' s distinct character.","As the world moves in , the unique cultural ways that countries are coping with the coronavirus pandemic are revealing a lot about each nation ' s distinct character.",随着世界的发展，各国应对冠状病毒大流行的独特文化方式在很大程度上揭示了每个国家的独特性格。,随着世界的发展，各国应对冠状病毒大流行的独特文化方式在很大程度上揭示了每个国家的独特性格。,0,,
"As a veteran of nearly 37 years of age , my physical strength and endurance will not allow me to fight with my teammates anymore.","Being a veteran of nearly 37 years of age , my physical strength and endurance will not allow me to fight with my teammates anymore.",作为一名年近37岁的老将，我的体力和耐力已经不允许我再和队友打架了。,作为一名将近37岁的老将，我的体力和耐力已经不能再和队友拼了。,1,打架,拼
"As Pakistan imposes greater social distancing measures to combat coronavirus , a Muslim law of generosity is helping to save those out of work.","As Islam imposes greater social distancing measures to combat coronavirus , a Muslim law of generosity is helping to save those out of work.",随着巴基斯坦采取更大的社会疏远措施来对抗冠状病毒，穆斯林的慷慨法则正在帮助拯救那些失业的人。,随着伊斯兰教采取更大的社会疏远措施来对抗冠状病毒，穆斯林的慷慨法则正在帮助拯救那些失业的人。,0,,
"Any vaccines which are determined for use will undergo a vigorous series of safety checks , they will be absolutely safe for the public to use.","All vaccines which are determined for use will undergo a vigorous series of safety checks , they will be absolutely safe for the public to use.",任何确定使用的疫苗都会经过一系列严格的安全检查，绝对安全供公众使用。,所有确定使用的疫苗都会经过一系列严格的安全检查，绝对安全供公众使用。,0,,
"After three years , the man ' s account was still active , at which point Panorama contacted the company.","After four years , the man ' s account was still active , at which point Panorama contacted the company.",三年后，该男子的账户仍然活跃，这时 Panorama 联系了该公司。,四年后，该男子的账户仍然活跃，这时 Panorama 联系了该公司。,0,,
"After briefing the prime minister on the outbreak , reporters heard from Nogami that measures would be taken to eradicate the outbreak.","After briefing the prime minister on the outbreak , reporters heard from Nogami that steps would be taken to eradicate the outbreak.",在向首相介绍了疫情后，记者从野上那里得知将采取措施根除疫情。,在向首相介绍了疫情后，记者从野上那里得知将采取措施根除疫情。,0,,
"Acts of kindness have come to define the coronavirus pandemic , but in some nations , traditions of generosity and helping one another go back centuries.","Standards of kindness have come to define the coronavirus pandemic , but in some nations , traditions of generosity and helping one another go back centuries.",善举已经成为冠状病毒大流行的定义，但在一些国家，慷慨和互相帮助的传统可以追溯到几个世纪前。,善良的标准已经成为冠状病毒大流行的定义，但在一些国家，慷慨和互相帮助的传统可以追溯到几个世纪前。,0,,
A young chef at the Chairman spends more than a year practicing on the wok by cooking staff meals before he or she is allowed to stir up a dish for dinner.,A senior chef at the Chairman spends more than a year practicing on the wok by cooking staff meals before he or she is allowed to stir up a dish for dinner.,Chairman 的一位年轻厨师花了一年多的时间在炒锅上练习烹饪员工饭菜，然后他或她才被允许为晚餐做一道菜。,Chairman 的一位高级主厨花了一年多的时间在炒锅上练习烹饪员工饭菜，然后他或她才被允许为晚餐做一道菜。,0,,
"A tougher three - tiered system of local restrictions will come into force in England when the lockdown ends on 2 December , Downing Street has said.","A stricter three - tiered system of local restrictions will come into force in England when the lockdown ends on 2 December , Downing Street has said.",唐宁街表示，当封锁于 12 月 2 日结束时，英国将实施更严格的三级地方限制制度。,唐宁街表示，当封锁于 12 月 2 日结束时，英格兰将实施更严格的三级地方限制制度。,0,,
"A new Watch Dogs trailer , apparently featuring footage from the current - gen version of the game , has drawn criticism for its poor quality.","A new Watch Dogs trailer , apparently featuring footage from the current - gen version of the game , has attracted criticism for its poor quality.",一个新的看门狗预告片，显然以游戏当前版本的镜头为特色，因其质量低下而受到批评。,一个新的看门狗预告片，显然以当前版本游戏的镜头为特色，因其质量低下而受到批评。,0,,
A military lockdown due to coronavirus has not stopped Italians from bursting into morale - boosting song in a nationwide flashmob event.,A temporary lockdown due to coronavirus has not stopped Italians from bursting into morale - boosting song in a nationwide flashmob event.,由于冠状病毒而导致的军事封锁并没有阻止意大利人士气高涨——在全国范围内的快闪活动中鼓舞士气。,冠状病毒导致的临时封锁并没有阻止意大利人士气高涨——在一场全国性的快闪活动中鼓舞士气。,0,,
"A Chinese citizen , who worked at the same restaurant , was injured in the attack and is now in stable condition , the embassy said.","A Chinese citizen , who worked at the same restaurant , was injured in the attack but is now in stable condition , the embassy said.",大使馆说，在同一家餐厅工作的一名中国公民在袭击中受伤，目前情况稳定。,大使馆说，在同一家餐厅工作的一名中国公民在袭击中受伤，但目前情况稳定。,0,,
"With all the group and previous knockout matches played behind closed door , tickets for the final were in very hot demand.","With both the group and previous knockout matches played behind closed door , tickets for the final were in very hot demand.",由于所有的小组赛和之前的淘汰赛都是闭门进行，因此决赛的门票非常抢手。,由于小组赛和之前的淘汰赛都是闭门进行，因此决赛的门票非常抢手。,0,,
"We want to see more employers embracing practices such as working from home and returners programmes , which can have a negative impact for both men and women.","We hope to see more employers embracing practices such as working from home and returners programmes , which can have a negative impact for both men and women.",我们希望看到更多的雇主采用在家工作和返回者计划等做法，这可能对男性和女性都产生负面影响。,我们希望看到更多的雇主采用在家工作和返回者计划等做法，这可能对男性和女性都产生负面影响。,0,,
"We just carry on and focus on the next game , the next game and that ' s what we are doing.","We can carry on and focus on the next game , the next game and that ' s what we are doing.",我们只是继续并专注于下一场比赛，下一场比赛，这就是我们正在做的事情。,我们可以继续并专注于下一场比赛，下一场比赛，这就是我们正在做的事情。,0,,
"We have captured a piece of history by telling the stories of our lives during such an unusual period , and that gives this book meaning.","We have captured a piece of history by telling the story of our lives during such an unusual period , and that gives this book meaning.",通过讲述我们在这样一个不寻常时期的生活故事，我们捕捉到了一段历史，这赋予了这本书意义。,通过讲述我们在这样一个不寻常时期的生活故事，我们捕捉到了一段历史，这赋予了本书意义。,0,,
"We are starting reasonably small but with the dream of expanding and becoming a much bigger team throughout all esports and not just racing , he added.","We were starting reasonably small but with the dream of expanding and becoming a much bigger team throughout all esports and not just racing , he added.",他补充说，我们的起步规模相当小，但梦想着在所有电子竞技中扩展并成为一支更大的团队，而不仅仅是赛车。,他补充说，我们从小规模开始，但梦想着在所有电子竞技领域扩大规模并成为一支更大的团队，而不仅仅是赛车。,0,,
"US president Donald Trump ' s youngest son Barron Trump had COVID - 19 with no symptoms and now tests negative , first lady Melania Trump posted a family health update on Wednesday.","US President Donald Trump ' s youngest son Barron Trump had COVID - 19 with no symptoms and now tests negative , first lady Melania Trump posted a family health update on Wednesday.",美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 COVID-19，没有任何症状，现在测试呈阴性，第一夫人梅拉尼娅·特朗普周三发布了家庭健康最新消息。,美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了 COVID-19，没有任何症状，现在测试呈阴性，第一夫人梅拉尼娅·特朗普周三发布了家庭健康最新消息。,0,,
"Trump is listening to his friends , this he said , but hurriedly ends conversations because he disagrees.","Trump was listening to his friends , this he said , but hurriedly ends conversations because he disagrees.",特朗普是在听他的朋友们说的，这是他说的，但因为他不同意而匆忙结束了谈话。,特朗普是在听他的朋友们说的，这是他说的，但因为他不同意而匆忙结束了谈话。,0,,
"Travelers can also opt for small islands on the lake , where karst landscape and monkeys can be spotted.","Travellers can also opt for small islands on the lake , where karst landscape and monkeys can be spotted.",旅客还可以选择湖上的小岛，在那里可以看到喀斯特地貌和猴子。,旅客还可以选择湖上的小岛，在那里可以看到喀斯特地貌和猴子。,0,,
"Torn between loyalty to his group and a blistering media backlash , Chuck himself agonised over how to do the right thing.","Torn between loyalty to his group and a blistering media backlash , Chuck himself agonised on how to do the right thing.",在对他的团队的忠诚和媒体的强烈反对之间左右为难，查克自己也在为如何做正确的事而苦恼。,在对他的团队的忠诚和媒体的强烈反对之间左右为难，查克自己也在为如何做正确的事而苦恼。,0,,
"To facilitate contact tracing , guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.","To enable contact tracing , guests will be obliged to book in advance for each film release and sit only on their pre - ordered seat.",为便于追踪接触者，客人必须提前预订每部电影上映时间，并且只能坐在他们预订的座位上。,为启用接触者追踪，客人必须提前预订每部电影上映，并且只能坐在他们预订的座位上。,0,,
"To build that magnifier , the researchers identified clusters of gene exons that function together during brain development.","To create that magnifier , the researchers identified clusters of gene exons that function together during brain development.",为了构建放大镜，研究人员确定了在大脑发育过程中共同发挥作用的基因外显子簇。,为了创造这种放大镜，研究人员确定了在大脑发育过程中共同发挥作用的基因外显子簇。,0,,
Thousands of people have been prevented from paying with cash in recent months.,Hundreds of people have been prevented from paying with cash in recent months.,最近几个月，成千上万的人被阻止用现金支付。,最近几个月，数百人被禁止使用现金支付。,0,,
"Those lags could have devastating consequences , because even one undetected infection can quietly but rapidly trigger a broad outbreak.","Those lags could have devastating consequences , because even one undetected infection can quietly but quickly trigger a broad outbreak.",这些滞后可能会带来毁灭性的后果，因为即使是一次未被发现的感染也可能悄悄但迅速地引发大范围的爆发。,这些滞后可能会带来毁灭性的后果，因为即使是一种未被发现的感染也会悄悄但迅速地引发大范围的爆发。,0,,
"This was no rough draft , demanding a revision , yet it was not among the dozens of songs he recorded with Lomax in 1940.","This was no rough draft , demanding a revision , yet it was not among the hundreds of songs he recorded with Lomax in 1940.",这不是草稿，需要修改，但它不在他 1940 年与 Lomax 录制的几十首歌曲中。,这不是草稿，需要修改，但它不在他 1940 年与 Lomax 录制的数百首歌曲中。,0,,
This chance for the Nigerien tribes to share their perspective of the impact of colonial rule was something Conrad never afforded his African characters.,This opportunity for the Nigerien tribes to share their perspective of the impact of colonial rule was something Conrad never afforded his African characters.,尼日尔部落有机会分享他们对殖民统治影响的看法，这是康拉德笔下的非洲人物从未给过的。,尼日尔部落有机会分享他们对殖民统治影响的看法，这是康拉德笔下的非洲角色从未提供过的。,0,,
"They had logged on to the government website to find one , but were told that because their names and addresses could not be checked , they would have to go to a physical test site instead.","They had logged on to the government website to find one , but were told that because their names and addresses would not be checked , they would have to go to a physical test site instead.",他们曾登录政府网站寻找一个，但被告知由于无法核对他们的姓名和地址，他们将不得不前往体检点。,他们曾登录政府网站寻找一个，但被告知因为他们的姓名和地址不会被检查，他们将不得不去体检点。,1,无法核对,不会被检查
"There is no way Jeremy Corbyn ' s supporters will keep objecting loudly to what has happened , and that could get extremely bumpy.","There is no way Jeremy Corbyn ' s supporters will keep objecting loudly to what has happened , and that could get very bumpy.",杰里米·科尔宾的支持者不可能继续大声反对已经发生的事情，这可能会变得非常坎坷。,杰里米·科尔宾的支持者不可能继续大声反对已经发生的事情，这可能会变得非常坎坷。,0,,
"There is large , accelerating community spread across the top half of the country , where temperatures have dropped and Americans have moved indoors.","There are large , accelerating community spread across the top half of the country , where temperatures have dropped and Americans have moved indoors.",有一个庞大的、加速发展的社区遍布该国的上半部分，那里的气温已经下降，美国人已经搬到了室内。,全国上半部分有大量、加速传播的社区，那里的气温下降了，美国人搬到了室内。,1,遍布,传播
"There is a medical team , made up of more than 10 professionals that is in constant contact with everyone.","There is a medical team , made up of more than 10 professionals which is in constant contact with everyone.",有一个医疗团队，由 10 多名专业人员组成，与每个人保持联系。,有一个医疗团队，由 10 多名专业人员组成，与每个人保持联系。,0,,
"The two scholarships will be awarded annually , one each to a student athlete who competes on the men ' s and women ' s golf team.","The three scholarships will be awarded annually , one each to a student athlete who competes on the men ' s and women ' s golf team.",这两项奖学金将每年颁发一次，分别颁发给一名参加男子和女子高尔夫球队比赛的学生运动员。,这三项奖学金将每年颁发一次，分别颁发给一名参加男子和女子高尔夫球队比赛的学生运动员。,0,,
The top science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,The leading science cities are those whose institutions collectively publish the most output in the 82 major journals ranked by the Nature Index.,顶尖科学城市是那些机构在自然指数排名的 82 种主要期刊上发表论文最多的城市。,领先的科学城市是指其机构在自然指数排名的 82 种主要期刊上发表的成果最多的城市。,1,论文,成果
"The situation was complicated by the pandemic , with neither wanting to increase Hamilton ' s risk of catching coronavirus , which could have derailed his season.","This situation was complicated by the pandemic , with neither wanting to increase Hamilton ' s risk of catching coronavirus , which could have derailed his season.",大流行使情况变得复杂，双方都不想增加汉密尔顿感染冠状病毒的风险，这可能会破坏他的赛季。,这种情况因大流行而变得复杂，双方都不想增加汉密尔顿感染冠状病毒的风险，这可能会破坏他的赛季。,0,,
