S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
The club' s estimates assume a new free trade agreement with the eu by the end of the year.,The club' s estimates assume a new free trade agreement with the system by the end of the year.,该俱乐部的估计假设到今年年底将与欧盟达成新的自由贸易协定。,俱乐部的估计假设在年底前与该系统达成新的自由贸易协定。,0,,
"The cash injection will help with the construction and maintenance costs of St Paul' s, which is normally a huge tourist attraction.","The toxic injection will help with the construction and maintenance costs of St Paul' s, which is normally a huge tourist attraction.",现金注入将有助于支付圣保罗的建设和维护成本，圣保罗通常是一个巨大的旅游景点。,有毒物质注入将有助于圣保罗的建设和维护成本，圣保罗通常是一个巨大的旅游景点。,1,支付,
The Finnish government in particular has been working extremely closely with tourism representatives from Lapland to strike the fine balance between controlling the spread and allowing their vital tourism industry to operate safely.,The Finnish government in particular has been working extremely closely with tourism representatives from goa to strike the fine balance between controlling the spread and allowing their vital tourism industry to operate safely.,特别是芬兰政府一直与拉普兰的旅游代表密切合作，在控制传播和允许其重要的旅游业安全运营之间取得微妙的平衡。,特别是芬兰政府一直与果阿的旅游代表密切合作，在控制传播和允许其重要的旅游业安全运营之间取得微妙的平衡。,0,,
The EU recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,The malaysia recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,欧盟承认该水域属于希腊，并表示捕鱼在那里进行钻探和能源勘探是非法的。,马来西亚承认该水域属于希腊，并表示捕鱼在那里进行钻探和能源勘探是非法的。,0,,
Some people were able to go to another shop to buy what they wanted but about a third were unable to buy items or services at all.,Some people were able to go to another body to buy what they wanted but about a third were unable to buy items or services at all.,有些人可以去另一家商店购买他们想要的东西，但大约三分之一的人根本无法购买物品或服务。,有些人可以去另一个机构购买他们想要的东西，但大约三分之一的人根本无法购买物品或服务。,0,,
"She wanted to speak with someone, to ask questions, so she could gather accurate information because there were so many inaccuracies those first few months.","She wanted to speak with someone, to ask questions, so she could gather accurate information because there were so many animals those first few months.",她想和某人交谈，提出问题，这样她就可以收集准确的信息，因为最初的几个月有很多不准确的地方。,她想和某人交谈，提出问题，这样她就可以收集准确的信息，因为最初的几个月里有很多动物。,0,,
Salford said that compensation has now been agreed between all parties and have started the recruitment process for a new head coach.,Salford said that compensation has now been agreed between all parties and have started the recruitment process for a new head commandant.,索尔福德说，各方现在已经就补偿达成一致，并开始招聘新主教练。,索尔福德说，各方现已就赔偿达成一致，并已开始招聘新总司令。,0,,
Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a continent - wide market.,Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that made a continent - wide market.,非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一份报告的发布而加速，该报告设想了一个大陆 - 广泛的市场。,非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在积聚，一份报告的发布使整个大陆的市场。,1,加速,积聚
"Parents are driving the sales of the original English books and magazines as they consider the readings not only effective science education but a way to learn english, according to Guo.","Parents are driving the sales of the original English books and magazines as they consider the readings not only effective science education but a way to learn english, according to facts.",郭说，家长们正在推动原始英语书籍和杂志的销售，因为他们认为这些阅读不仅是有效的科学教育，而且是一种学习英语的方式。,事实上，家长们正在推动原始英语书籍和杂志的销售，因为他们认为阅读不仅是有效的科学教育，而且是一种学习英语的方式。,0,,
"On that day, defending champions Mumbai were comfortable winners, securing a direct passage to the final and leading Delhi to a second - chance meeting with Sunrisers.","On that day, defending champions Mumbai were comfortable winners, securing a direct passage to the final and leading Delhi to a second - chance meeting with india.",那天，卫冕冠军孟买轻松获胜，确保了直接进入决赛的通道，并带领德里与Sunrisers第二次有机会相遇。,那天，卫冕冠军孟买轻松获胜，确保了直接进入决赛的通道，并带领德里与印度进行了第二次机会。,1,相遇,
"On some levels, the tale stokes a primal fear, with the piper a version of a universal bogey man that continues to haunt us.","On some levels, the tale stokes a primal fear, with the piper a version of a universal lone man that continues to haunt us.",在某些层面上，这个故事激起了一种原始的恐惧，吹笛者是一个普遍的柏忌人的版本，继续困扰着我们。,在某些层面上，这个故事激起了一种原始的恐惧，吹笛者是一个普遍的孤独者的版本，继续困扰着我们。,0,,
On show will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a new era.,On show will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a black era.,展出的将是三位大师级艺术家的作品，以表明他们挑战僵化的学术规则和实验艺术的勇气，将一种长期存在的艺术形式带入一个新时代。,展出的将是三位大师级艺术家的作品，以表明他们挑战僵化的学术规则和实验艺术的勇气，将一种长期存在的艺术形式带入一个黑人时代。,0,,
Mcdonald is putting a new spin on an old favorite as it tries to lure customers back during the day.,Mcdonald is putting a new spin on an old mold as it tries to lure customers back during the day.,麦当劳正在对旧的最爱进行新的旋转，因为它试图在白天吸引顾客回来。,麦当劳正在对旧模具进行新的旋转，因为它试图在白天吸引顾客回来。,0,,
"In this period, a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.","In this review, a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.",在此期间，一些国家加大了VR营销力度，为旅游业的逐步复苏做准备。,在本次回顾中，一些国家加大了VR营销力度，为旅游业的逐步复苏做准备。,0,,
"In the morning, people believe that their lips will crack if they don' t eat persimmons during this time.","In the morning, people believe that their lips will crack if they don' t eat vegetables during this time.",早上，人们相信如果他们在这段时间不吃柿子，他们的嘴唇会破裂。,早上，人们相信如果他们在这段时间不吃蔬菜，他们的嘴唇会破裂。,0,,
Imagine being forced to spend two weeks alone in a hospital room ahead of the biggest competition of your life.,Imagine being designated to spend two weeks alone in a hospital room ahead of the biggest competition of your life.,想象一下，在你生命中最大的竞争之前，被迫在医院病房里独自度过两周。,想象一下，在你生命中最大的比赛之前，被指定在医院病房里独自度过两周。,0,,
He then worked with other village officials to explain the potential benefits of sika deer breeding to the villagers.,He then worked with other village officials to explain the potential benefits of yellow deer breeding to the villagers.,然后，他与其他村干部一起向村民解释梅花鹿养殖的潜在好处。,然后，他与其他村干部一起向村民们解释黄鹿养殖的潜在好处。,0,,
"He points out everything done wrong in the original egg fried rice video, a response that has gathered more than 17 million views so far.","He points out everything done wrong in the original egg fried rice video, a response that has gathered more than 17 million men so far.",他指出了原始蛋炒饭视频中做错的一切，到目前为止，这一回应已经收集了超过1700万的观看次数。,他指出了原始蛋炒饭视频中做错的一切，到目前为止，这一回应已经聚集了超过1700万男性。,0,,
He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the city was facing a shortage of crew.,He joined Bravo Volunteer Ambulance as an emergency medical officer at a time when the army was facing a shortage of crew.,他加入了Bravo志愿救护车，担任紧急医疗官员，当时该市正面临船员短缺。,他加入了Bravo志愿救护车，担任紧急医疗官，当时军队面临船员短缺。,0,,
"He and his family usually spend a day or two near the lake, which provides refreshing experiences with the nice air and sunshine, he said.","He and his family usually spend a day or two near the lake, which seems refreshing experiences with the nice air and sunshine, he said.",他说，他和他的家人通常在湖边度过一两天，那里有良好的空气和阳光，提供令人耳目一新的体验。,他说，他和他的家人通常会在湖边度过一两天，这似乎是令人耳目一新的体验，空气和阳光都很好。,0,,
"He also warned that a second lockdown could present major challenges to public spending plans, adding that the spending cycle is going to get hard.","He also warned that a second wife could present major challenges to public spending plans, adding that the spending cycle is going to get hard.",他还警告说，第二次封锁可能会给公共支出计划带来重大挑战，并补充说支出周期将变得艰难。,他还警告说，第二任妻子可能会给公共支出计划带来重大挑战，并补充说支出周期将变得艰难。,0,,
"He again made no public appearances on Thursday, skipping the first coronavirus task force briefing at the White House in more than six months.","He again made no public appearances on Thursday, skipping the first intelligence task force briefing at the White House in more than six months.",周四，他再次没有公开露面，跳过了六个多月来在白宫举行的第一次冠状病毒工作组简报会。,周四，他再次没有公开露面，跳过了六个多月来在白宫举行的第一次情报工作组简报会。,0,,
"Garcia is the second player to have withdrawn because of the injury, after Joaquin Niemann pulled out last week following a positive test result.","Garcia is the second player to have withdrawn because of the injury, after Joaquin rivera pulled out last week following a positive test result.",加西亚是第二位因伤退出的球员，此前华金·尼曼上周在检测结果呈阳性后退出。,加西亚是第二位因伤退出的球员，此前华金·里维拉上周在测试结果呈阳性后退出。,0,,
Financial services firms entered the pandemic in a position of capital strength and have supported the economy and business to unprecedented levels since March.,Financial services firms entered the opening in a position of capital strength and have supported the economy and business to unprecedented levels since March.,金融服务公司以资本实力进入大流行，自 3 月以来将经济和业务支持到前所未有的水平。,金融服务公司以资本实力进入开盘，自3月以来一直支持经济和商业达到前所未有的水平。,0,,
Facebook and Twitter' s chief executives have been challenged over their handling of the US election in their latest appearance before the us Senate.,Facebook and Twitter' s chief executives have been watched over their handling of the US election in their latest appearance before the us Senate.,Facebook和Twitter的首席执行官在最近一次出现在美国参议院时，因处理美国大选而受到挑战。,Facebook和Twitter的首席执行官们在美国参议院的最新露面中一直受到关注，因为他们对美国大选的处理方式。,1,方式,
Child safety experts say parents need to be aware of the risks involved with making their children use TikTok.,Child safety experts say parents need to be aware of the risks involved with making their children use tool.,儿童安全专家表示，父母需要意识到让孩子使用TikTok所涉及的风险。,儿童安全专家表示，父母需要意识到让孩子使用工具所涉及的风险。,0,,
"But the remote controlled robots that can perform this type of surgery are often very large, expensive and not widely available.","But the remote controlled robots that can perform this type of terrorism are often very large, expensive and not widely available.",但是可以进行这种手术的遥控机器人通常非常大，昂贵且无法广泛使用。,但是，可以执行此类恐怖主义的遥控机器人通常非常大，昂贵且无法广泛使用。,0,,
Authorities around the world are trying to hammer home the message we have to wash our hands to protect against the spread of the new coronavirus.,Authorities around the world are trying to hammer home the message we have to wash our hands to protect against the spread of the new forms.,世界各地的当局正试图传达我们必须洗手以防止新型冠状病毒传播的信息。,世界各地的当局正试图传达我们必须洗手以防止新表格传播的信息。,0,,
"At the corporate headquarters of Terminus group in Beijing, engineers of the high - tech company are busy testing robots.","At the british headquarters of Terminus group in Beijing, engineers of the high - tech company are busy testing robots.",在北京Terminus集团的公司总部，这家高科技公司的工程师正忙着测试机器人。,在北京Terminus集团的英国总部，这家高科技公司的工程师正忙着测试机器人。,0,,
"As countries restrict travel to help slow the spread of coronavirus, some separated couples are meeting each other at their nations ’ closed borders.","As countries restrict travel to help slow the spread of scandal, some separated couples are meeting each other at their nations ’ closed borders.",随着各国限制旅行以帮助减缓冠状病毒的传播，一些分居的夫妇在各自国家的封闭边境见面。,随着各国限制旅行以帮助减缓丑闻的传播，一些分居的夫妇在各自国家的封闭边境见面。,0,,
"After living in Chengdu for six years, he would describe the food.","After living in austria for six years, he would describe the food.",在成都生活了六年后，他会描述食物。,在奥地利生活了六年后，他会描述食物。,0,,
"According to Traditional Chinese Medicine, the human body ’ s constitutions are intimately connected with the surrounding environment.","According to Traditional Chinese Medicine, the human body ’ s parts are intimately connected with the surrounding environment.",根据中医的说法，人体的体质与周围环境密切相关。,根据中医的说法，人体的各个部位与周围环境密切相关。,0,,
A recent play takes the lingering fragrance of good food as its central plot as it highlights the feats of women and the differences.,A recent play takes the lingering fragrance of good food as its central plot as it highlights the oppression of women and the differences.,最近的一部剧以美食挥之不去的香味为中心情节，突出了女性的壮举和差异。,最近的一部剧以美食挥之不去的香味为中心情节，突出了对女性的压迫和差异。,0,,
"A draft report concluded in the summer that Home Secretary Priti Patel had broken rules on ministers' behaviour, sources familiar with the contents say.","A draft report concluded in the summer that Home Secretary jon Patel had broken rules on ministers' behaviour, sources familiar with the contents say.",知情人士称，今年夏天的一份报告草案得出结论，内政大臣普里蒂·帕特尔违反了部长们的行为规定。,知情人士称，今年夏天的一份报告草案得出结论，内政大臣乔恩·帕特尔违反了部长们的行为规定。,0,,
"What the movie world will look like in 2021, and the extent to which theaters can mount a comeback, remains to be seen.","What the movie world will look like in 2021, and the extent to which theaters can mount a video, remains to be seen.",2021年的电影世界会是什么样子，影院能在多大程度上卷土重来，还有待观察。,2021年的电影世界会是什么样子，影院在多大程度上可以播放视频，还有待观察。,0,,
We need to cater for the market that has different lifestyles and individual experiences for our Chinese guests.,We need to cater for the market that has different varieties and individual experiences for our Chinese guests.,我们需要迎合为中国客人提供不同生活方式和个人体验的市场。,我们需要迎合为中国客人提供不同品种和个性化体验的市场。,0,,
"Using a cat teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting, and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.","Using a cat teaser to simulate bird or tiny animal can let the practitioner enjoy the happiness of hunting, and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.",用猫咪的戏片来模拟鸟或小动物，可以让猫咪享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,用猫咪戏片模拟鸟类或小动物，可以让练习者享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,0,,
"Until and unless mass vaccination can happen, society needs to use the other weapons at its disposal to control the virus and stop the spread.","Until and unless mass conversion can happen, society needs to use the other weapons at its disposal to control the virus and stop the spread.",除非大规模疫苗接种能够发生，否则社会需要使用其掌握的其他武器来控制病毒并阻止传播。,除非发生大规模皈依，否则社会需要使用其掌握的其他武器来控制病毒并阻止传播。,0,,
Unbeaten Chinese heavyweight Zhang Zhilei produced a Hollywood finish for his first fight in nearly a year on Saturday night.,Unbeaten Chinese heavyweight Zhang boxer produced a Hollywood finish for his first fight in nearly a year on Saturday night.,周六晚上，不败的中国重量级选手张志磊在近一年来的第一场比赛中取得了好莱坞的成绩。,周六晚上，不败的中国重量级选手张拳击手在近一年来的第一场比赛中完成了好莱坞的比赛。,1,成绩,比赛
Tourism players are counting on the holiday to make up for the loss caused by the pandemic and have developed favorable policies to boost consumption.,Tourism players are counting on the holiday to make up for the loss caused by the tournament and have developed favorable policies to boost consumption.,旅游企业指望假期来弥补疫情造成的损失，并制定了利好政策来提振消费。,旅游玩家指望假期来弥补比赛造成的损失，并制定了利好政策来促进消费。,0,,
"Throughout the group and knockout stages, teams stayed in designated hotels where frequent medical testing was conducted.","Throughout the group and knockout stages, skaters stayed in designated hotels where frequent medical testing was conducted.",在整个小组赛和淘汰赛阶段，团队入住了经常进行医学检测的指定酒店。,在整个小组赛和淘汰赛阶段，滑冰运动员住在指定酒店，那里经常进行医学检查。,0,,
"This way, Chinese pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research report.","This way, Chinese pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at pace wrote in a recent research report.",这样，中国养猪户已经看到了一些复苏，使他们能够增加供应并降低价格，荷兰合作银行的分析师在最近的一份研究报告中写道。,通过这种方式，中国养猪户已经看到了一些复苏，使他们能够增加供应并降低价格，Pace的分析师在最近的一份研究报告中写道。,0,,
They were responsible for organising migrations to the east and were said to have worn colourful garments and played an instrument to attract the attention of possible settlers.,They were responsible for organising challenges to the east and were said to have worn colourful garments and played an instrument to attract the attention of possible settlers.,他们负责组织向东部的迁移，据说他们穿着五颜六色的衣服，演奏乐器以吸引可能的定居者的注意。,他们负责组织向东的挑战，据说他们穿着五颜六色的衣服，演奏乐器来吸引可能的定居者的注意。,0,,
The university was chosen to house the centre because it has a library for research into the disease.,The university was chosen to house the centre because it has a library for research into the universities.,该大学被选为该中心的所在地，因为它有一个用于研究该疾病的图书馆。,该大学被选为该中心的所在地，因为它有一个图书馆，用于研究大学。,0,,
"The report said modernization of port infrastructure assets is a fundamental component of Africa' s economy, too, industrialization and economic growth.","The report said modernization of port infrastructure assets is a fundamental component of Africa' s economy, too, africa and economic growth.",该报告称，港口基础设施资产的现代化也是非洲经济、工业化和经济增长的基本组成部分。,报告称，港口基础设施资产的现代化是非洲经济、非洲和经济增长的基本组成部分。,0,,
"The region boasts abundant tourism resources and attractive beaches, along with a dynamic economy, impressive growth, and a strong demand for business travel.","The region boasts abundant tourism resources and arabian beaches, along with a dynamic economy, impressive growth, and a strong demand for business travel.",该地区拥有丰富的旅游资源和迷人的海滩，以及充满活力的经济、令人印象深刻的增长和对商务旅行的强劲需求。,该地区拥有丰富的旅游资源和阿拉伯海滩，以及充满活力的经济、令人印象深刻的增长和对商务旅行的强劲需求。,0,,
"The princess of Pop has become well known for her dance tunes, and her 15th studio album drops on Friday.","The roots of Pop has become well known for her dance tunes, and her 15th studio album drops on Friday.",这位流行音乐公主以她的舞曲而闻名，她的第 15 张录音室专辑将于周五发行。,流行音乐的根源以她的舞曲而闻名，她的第 15 张录音室专辑将于周五发布。,0,,
The lockdown accelerated things because I was doing a lot more streaming online and getting more into it.,The everything accelerated things because I was doing a lot more streaming online and getting more into it.,封锁加速了事情的发展，因为我在网上做了更多的流媒体，并且投入了更多。,一切都加速了事情，因为我在网上做了更多的流媒体并更多地参与其中。,0,,
"The government said it has struck a balance between protecting jobs, the economy and saving money.","The government said it has struck a balance between protecting jobs, the air and saving money.",政府表示，它在保护就业，经济和省钱之间取得了平衡。,政府表示，它在保护就业，空气和节省资金之间取得了平衡。,0,,
The government is said to be planning legislation which will ban the movement of staff between homes.,The government is said to be planning legislation which will ban the movement of figures between homes.,据说政府正在计划立法，禁止工作人员在家庭之间流动。,据说政府正在计划立法，禁止人物在家庭之间移动。,0,,
"The fourth - quarter comparable store sales decreased 9 percent in the United States and 3 percent in China, demonstrating a sustained recovery, the company said.","The fourth - quarter comparable store shares decreased 9 percent in the United States and 3 percent in China, demonstrating a sustained recovery, the company said.",该公司表示，第四季度可比商店销售额在美国下降了9%，在中国下降了3%，显示出持续的复苏。,该公司表示，第四季度可比商店份额在美国下降了9%，在中国下降了3%，显示出持续的复苏。,0,,
The bank said it was losing money on a large number of such accounts.,The bank said it was gathering money on a large number of such accounts.,该银行表示，它在大量此类账户上亏损。,该银行表示，它正在为大量此类账户筹集资金。,0,,
"The Changchun ice and snow new world park is scheduled to open on dec 12, and more than 100 pieces of snow artwork will be on display.","The home ice and snow new world park is scheduled to open on dec 12, and more than 100 pieces of snow artwork will be on display.",长春冰雪新世界公园计划于12月12日开放，将展出100多件雪艺术品。,家乡冰雪新世界公园计划于12月12日开放，将展出100多件雪艺术品。,0,,
"Steven Kennedy, the treasury secretary, used a recent speech to pressure the government to lower the threshold for fiscal stimulus.","Steven Kennedy, the treasury secretary, used a thursday speech to pressure the government to lower the threshold for fiscal stimulus.",财政部长史蒂文·肯尼迪利用最近的一次演讲向政府施压，要求降低财政刺激的门槛。,财政部长史蒂文·肯尼迪在周四的讲话中向政府施压，要求降低财政刺激的门槛。,0,,
"Players, coaches and referees are offered green credentials, while yellow and blue credentials are provided to reporters and staff in the arena respectively.","Players, coaches and referees are offered green credentials, while yellow and blue credentials are provided to reporters and staff in the camps respectively.",球员、教练和裁判将获得绿色证书，而黄色和蓝色证书分别提供给竞技场的记者和工作人员。,球员，教练和裁判将获得绿色证书，而黄色和蓝色证书分别提供给营地的记者和工作人员。,0,,
People in the green area cannot conduct any close contact with those having credentials in other colors.,People in the black area cannot conduct any close contact with those having credentials in other colors.,绿色区域的人不能与拥有其他颜色证书的人进行任何密切接触。,黑色区域的人不能与拥有其他颜色证书的人进行任何密切接触。,0,,
"Over the period, the account picked up followers including what appeared to be older men.","Over the period, the account wakes up followers including what appeared to be older men.",在此期间，该帐户吸引了追随者，其中包括似乎是年长的男性。,在此期间，该帐户唤醒了追随者，包括似乎是年长的男性。,0,,
More areas are set to be placed into the higher tiers in England after this.,More areas are set to be placed into the higher body in England after this.,在此之后，英格兰的更多地区将被置于更高级别的地区。,在此之后，英格兰将有更多的区域被放置在更高的身体中。,0,,
Listen to the lyrics of David Duchovny' s the song and you may think he had a crystal ball.,Listen to the lyrics of David talbot' s the song and you may think he had a crystal ball.,听听大卫·杜楚尼的歌词，你可能会认为他有一个水晶球。,听听大卫·塔尔博特的歌词，你可能会认为他有一个水晶球。,0,,
"Leaders in multiple states, including Nevada, Vermont and Illinois, have moved to ban antigen tests in nursing homes or limit their use.","Leaders in multiple dioceses, including Nevada, Vermont and Illinois, have moved to ban antigen tests in nursing homes or limit their use.",包括内华达州，佛蒙特州和伊利诺伊州在内的多个州的领导人已采取行动，禁止在养老院进行抗原测试或限制其使用。,包括内华达州，佛蒙特州和伊利诺伊州在内的多个教区的领导人已采取行动，禁止在养老院进行抗原测试或限制其使用。,0,,
"Last week nearly 4 million visitors flowed into the province, according to the provincial culture and tourism department.","Last week nearly 4 million waters flowed into the province, according to the provincial culture and tourism department.",根据省文化和旅游厅的数据，上周有近400万游客流入该省。,据省文化和旅游厅称，上周有近400万水流入该省。,1,数据,
Keeping employees engaged and happy while they are working remotely has become a challenge for companies.,Keeping employees engaged and happy while they are working remotely has become a term for companies.,让员工在远程工作时保持敬业度和快乐已成为公司面临的挑战。,让员工在远程工作时保持敬业和快乐已成为公司的术语。,0,,
It will not be released for use until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,It will not be released for use until it passes final safety testing and gets the go - ahead from the travel and Healthcare products Regulatory Agency.,在通过最终安全测试并获得药品和保健产品监管局的批准之前，它不会被释放使用。,在通过最终安全测试并获得旅行和医疗保健产品监管局的批准之前，它不会被释放使用。,0,,
"It allows local authorities to ask drivers to move their vehicles to car parks near disused shops, bars and restaurants while repairs take place.","It forced local authorities to ask drivers to move their vehicles to car parks near disused shops, bars and restaurants while repairs take place.",它允许地方当局要求司机在维修时将车辆移至废弃商店，酒吧和餐馆附近的停车场。,它迫使地方当局要求司机在维修时将车辆移至废弃商店，酒吧和餐馆附近的停车场。,0,,
"In case of detecting suspect COVID patients, we are going to activate all the protection procedures for our staff and transport the mentally ill persons to hospital.","In case of detecting suspect criminals patients, we are going to activate all the protection procedures for our staff and transport the mentally ill persons to hospital.",如果发现疑似COVID患者，我们将为我们的员工启动所有保护程序，并将精神病患者送往医院。,如果发现可疑罪犯患者，我们将启动我们员工的所有保护程序，并将精神病患者送往医院。,0,,
"Imagine going to a hospital so large, doctors and nurses with children are allowed to keep working.","Imagine sent to a hospital so large, doctors and nurses with children are allowed to keep working.",想象一下，去一家这么大的医院，医生和护士带着孩子被允许继续工作。,想象一下，被送到一家如此大的医院，医生和护士带着孩子被允许继续工作。,0,,
"I know his season wasn' t the easiest one, whereas I have to say my season has actually been going quite well.","I know his season wasn' t the easiest one, whereas I have to check my season has actually been going quite well.",我知道他的赛季不是最容易的，而我不得不说我的赛季实际上进展得相当顺利。,我知道他的赛季不是最容易的赛季，而我必须检查我的赛季是否进行得相当顺利。,1,实际上,
"However, rising unemployment and the ongoing challenges faced by small businesses mean the outlook for the sector is testing.","However, rising unemployment and the ongoing challenges faced by small businesses mean the framework for the sector is testing.",然而，不断上升的失业率和小企业面临的持续挑战意味着该行业的前景正在受到考验。,然而，不断上升的失业率和小企业面临的持续挑战意味着该行业的框架正在受到考验。,0,,
"Hotels treating their few customers like royalty, not art galleries where solo guests stand nose - to - nose with renaissance art.","Hotels kill their few customers like royalty, not art galleries where solo guests stand nose - to - nose with renaissance art.",酒店像皇室一样对待他们的少数客户，而不是艺术画廊，在那里，独行客人与文艺复兴时期的艺术站在一起。,酒店杀死了像皇室一样的少数顾客，而不是艺术画廊，在那里，独行客人与文艺复兴时期的艺术站在一起。,0,,
He said he hopes that the native fruits in the Thai South will help boost both local farming and tourism incomes.,He said he hopes that the native fruits in the Thai bible will help boost both local farming and tourism incomes.,他说，他希望泰国南部的本地水果将有助于提高当地的农业和旅游业收入。,他说，他希望泰国圣经中的本地水果将有助于提高当地的农业和旅游业收入。,0,,
He is getting used to the new lifestyle of spending more time with his family and dogs as well as working every day.,He is getting used to the conservative lifestyle of spending more time with his family and dogs as well as working every day.,他已经习惯了每天花更多时间与家人和狗在一起以及工作的新生活方式。,他已经习惯了保守的生活方式，花更多的时间陪伴家人和狗，以及每天工作。,0,,
Foreign publishing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,Foreign publishing houses are also preparing themselves to meet the new discoveries in cooperation with local Chinese companies.,外国出版社也在准备与中国本土公司合作，以满足新的需求。,外国出版社也在准备与中国本土公司合作迎接新发现。,1,满足,迎接
"Fame is more easily achievable in a multimedia context but then again, so is criticism.","Fame is more easily applicable in a multimedia context but then again, so is criticism.",在多媒体环境中更容易成名，但话又说回来，批评也是如此。,名声更容易应用于多媒体环境，但话又说回来，批评也是如此。,0,,
"But he added he does not blame Hathaway for this situation, and feels that more awareness and education is needed.","But he added he does not blame turkey for this situation, and feels that more awareness and education is needed.",但他补充说，他不会因为这种情况而责怪海瑟薇，并认为需要更多的意识和教育。,但他补充说，他不会将这种情况归咎于土耳其，并认为需要更多的意识和教育。,0,,
"But Albon is not giving them that opportunity at the moment, and his place in the team hangs by a thread.","But blake is not giving them that opportunity at the moment, and his place in the team hangs by a thread.",但阿尔本目前没有给他们这个机会，他在球队中的位置岌岌可危。,但布莱克目前没有给他们这个机会，他在球队中的位置岌岌可危。,0,,
Both players will return to their clubs for further assessment before the Premier League resumes this weekend.,Both players will return to their clubs for further assessment before the Premier League decide this weekend.,两名球员都将在本周末英超联赛恢复之前返回自己的俱乐部进行进一步评估。,两名球员都将在本周末英超联赛做出决定之前返回自己的俱乐部进行进一步评估。,0,,
"At least 22 people, mostly children, were killed and another 27 wounded when three gunmen stormed the university on Monday.","At least 22 people, mostly children, were selected and another 27 wounded when three gunmen stormed the university on Monday.",周一，三名枪手冲进大学时，至少有22人丧生，其中大多数是儿童，另有27人受伤。,周一，当三名枪手冲进大学时，至少有22人被选中，其中大多数是儿童，另有27人受伤。,0,,
"As with any economic forecast, there are factors which could speed up or slow down the process, the economist said.","As with any economic forecast, there are factors which could speed up or slow down the song, the economist said.",这位经济学家表示，与任何经济预测一样，有一些因素可能会加速或减缓这一进程。,这位经济学家说，与任何经济预测一样，有一些因素可能会加速或减缓这首歌。,0,,
"As more and more people look to complete everyday errands from home, pharmacy is an important addition to the Amazon online store.","As more and more people look to complete everyday music from home, pharmacy is an important addition to the Amazon online store.",随着越来越多的人希望在家中完成日常差事，药房是亚马逊在线商店的重要补充。,随着越来越多的人希望在家中完成日常音乐，药房是亚马逊在线商店的重要补充。,0,,
"Around the corner, once - crowded sights lay dormant, with hotels empty and not a tourist in sight.","Around the corner, once - crowded sights lay dormant, with lands empty and not a tourist in sight.",在拐角处，曾经 - 拥挤的景点处于休眠状态，酒店空无一人，看不到游客。,在拐角处，曾经 - 拥挤的景点处于休眠状态，土地空无一人，看不到游客。,0,,
"Analysts said such moves are a reflection of a dual - circulation development strategy, and to reflect the nation' s emphasis on high - quality development.","Analysts said such moves are a reflection of a dual - circulation development strategy, and to reflect the project' s emphasis on high - quality development.",分析人士表示，此举体现了双循环发展战略，体现了国家对高质量发展的重视。,分析人士表示，此举体现了双循环发展战略，体现了项目对高质量发展的重视。,0,,
An inquiry is being launched into the compensation scheme set up for victims of the Windrush disaster.,An inquiry is being launched into the compensation scheme set up for victims of the china disaster.,正在对为Windrush灾难受害者制定的赔偿计划进行调查。,正在对中国灾难受害者设立的赔偿计划进行调查。,0,,
"According to the education ministry, secondary and primary schools are expected to reopen in November.","According to the education ministry, secondary and primary schools are expected to construct in November.",据教育部称，中小学预计将于11月重新开放。,据教育部称，中小学预计将于11月建成。,0,,
Zhang says he expects the fair to make Yichang and its citrus fruits more known to its customers.,Zhang says he expects the fair to make weed and its citrus fruits more known to its customers.,张说，他希望展会能让客户更多地了解宜昌及其柑橘类水果。,张说，他希望展会能让顾客更多地了解杂草及其柑橘类水果。,0,,
Your wedding is one of the most important days.,Your wedding is one of the most important forms.,您的婚礼是最重要的日子之一。,您的婚礼是最重要的形式之一。,0,,
