S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"Beyoncé leads the field, with nine nominations overall, including four for Black Parade, a protest film.","Beyoncé leads the field, with nine nominations overall, including four for Black Parade, a protest film released at the time of the Black Lives Matter protests this summer.",碧昂斯在该领域领先，总共获得九项提名，其中包括抗议电影《黑色游行》的四项提名。,碧昂斯在该领域处于领先地位，总共获得了九项提名，其中包括四项黑色游行，这是一部在今年夏天黑人的命也是命抗议活动期间发行的抗议电影。,0,,
"Before the pandemic, there was only limited use of gloves, however, in care homes.","Before the pandemic, there was only limited use of gloves, however, and in the masks, in care homes.",然而，在大流行之前，护理院只有限地使用手套。,然而，在大流行之前，手套的使用有限，在护理院的口罩中也是如此。,0,,
Bars and restaurants are also shut but people can exercise near their houses.,Bars and restaurants are also shut but people can exercise near their houses if they wear masks and hairdressers can stay open.,酒吧和餐馆也关闭，但人们可以在家附近锻炼。,酒吧和餐馆也关闭，但如果人们戴口罩，就可以在家附近锻炼，理发师可以保持营业。,0,,
"As the world closes in, countries are coping with the coronavirus pandemic is revealing a lot about each nation's distinct character.","As the world closes in, the different cultural ways that countries are coping with the coronavirus pandemic is revealing a lot about each nation's distinct character.",随着世界的临近，各国正在应对冠状病毒大流行，这揭示了每个国家的独特特征。,随着世界的临近，各国应对冠状病毒大流行的不同文化方式揭示了每个国家的独特特征。,0,,
"As a veteran of nearly 37 years of combat, my physical strength will not allow me to fight with my teammates anymore.","As a veteran of nearly 37 years of combat, my physical strength and injuries will not allow me to fight with my teammates anymore.",作为一名战斗了近37年的老兵，我的体力已经不允许我和队友一起战斗了。,作为一名战斗了近37年的老兵，我的体力和伤病将不允许我再与队友一起战斗。,0,,
"As Pakistan imposes new social distancing measures to combat coronavirus, a Muslim law is helping to save those out of work.","As Pakistan imposes new social distancing measures to combat coronavirus, a Muslim law of pakistan is helping to save those out of work.",随着巴基斯坦实施新的社交距离措施来对抗冠状病毒，一项穆斯林法律正在帮助拯救那些失业者。,随着巴基斯坦实施新的社会疏远措施来抗击冠状病毒，巴基斯坦的一项穆斯林法律正在帮助拯救失业者。,1,距离,疏远
"After three months, the man's account was still active.","After three months, the man's account was still active, at which point Panorama left the company.",三个月后，该男子的账户仍然有效。,三个月后，该男子的账户仍然有效，此时Panorama离开了公司。,0,,
"Traditions of kindness have come to define the coronavirus pandemic, but in some cases, traditions of generosity go back centuries.","Traditions of kindness have come to define the coronavirus pandemic, but in some cases, traditions of generosity and helping one another go back centuries.",善良的传统已经成为冠状病毒大流行的定义，但在某些情况下，慷慨的传统可以追溯到几个世纪前。,善良的传统已经成为冠状病毒大流行的定义，但在某些情况下，慷慨和互相帮助的传统可以追溯到几个世纪前。,0,,
A young chef at the Chairman spends more than a year practicing on the wok by cooking the meals before he or she is allowed to stir fry a fish.,A young chef at the Chairman spends more than a year practicing on the wok by cooking the meals before he or she is allowed to stir fry a fish for breakfast.,主席的年轻厨师在被允许炒鱼之前，要花一年多的时间在炒锅上练习做饭菜。,主席的年轻厨师花了一年多的时间在炒锅上练习，在他或她被允许炒鱼作为早餐之前，他或她会做饭。,0,,
A tougher three-tiered system of local restrictions will come into force in England when the lockdown begins on 2 December.,"A tougher three-tiered system of local restrictions will come into force in England when the lockdown begins on 2 December, Downing Street has said.",12月2日封锁开始时，更严格的三级地方限制制度将在英格兰生效。,唐宁街表示，当12月2日封锁开始时，更严格的三级地方限制制度将在英格兰生效。,0,,
A review has been ordered by racecourse bosses after all but one horse was disqualified from a race.,A review has been ordered by racecourse bosses after all but one horse was disqualified from a race at newmarket.,赛马场老板已经下令进行审查，毕竟除了一匹马被取消了比赛资格。,赛马场老板已经下令进行审查，毕竟除了一匹马被取消了纽马克特比赛的资格。,0,,
"A new Watch Dogs trailer, also featuring footage from the current-gen version of the game, has drawn criticism.","A new Watch Dogs trailer, also featuring footage from the current-gen version of the game, has drawn criticism for its poor quality.",新的《看门狗》预告片也包括当前一代游戏版本的镜头，引起了批评。,新的《看门狗》预告片也采用了当前一代游戏版本的镜头，因其质量差而受到批评。,0,,
A countrywide lockdown due to coronavirus has not stopped Italians from bursting into morale-boosting song.,A countrywide lockdown due to coronavirus has not stopped Italians from bursting into morale-boosting song in a nationwide sporting event.,由于冠状病毒导致的全国封锁并没有阻止意大利人爆发出鼓舞士气的歌曲。,由于冠状病毒导致的全国封锁并没有阻止意大利人在全国性的体育赛事中爆发出鼓舞士气的歌曲。,0,,
"A Chinese citizen, who worked at the same restaurant, was injured in the attack and is now in stable custody.","A Chinese citizen, who worked at the same restaurant, was injured in the attack and is now in stable custody, the embassy said.",在同一家餐馆工作的一名中国公民在袭击中受伤，目前被稳定拘留。,大使馆说，在同一家餐馆工作的一名中国公民在袭击中受伤，现在被稳定拘留。,0,,
"With all the group and previous round matches played behind closed door, tickets for the final were in hot demand.","With all the group and previous round matches played behind closed door, tickets for the final were in seriously hot demand.",由于所有小组赛和前几轮比赛都是闭门进行的，决赛的门票需求量很大。,由于所有小组赛和前几轮比赛都是闭门进行的，决赛的门票需求非常火爆。,0,,
"We want to see more employers embracing practices such as working from home and returners programmes, which can have a positive effect.","We want to see more employers embracing practices such as working from home and returners programmes, which can have a positive effect for both men and women.",我们希望看到更多的雇主采用在家工作和回归者计划等做法，这可以产生积极的影响。,我们希望看到更多的雇主采用在家工作和回归者计划等做法，这可以对男性和女性产生积极影响。,0,,
"We just carry on and focus on the next game, the next day.","We just carry on and focus on the next game, the next day and that's what we're doing.",我们只是继续前进，专注于下一场比赛，第二天。,我们只是继续前进，专注于下一场比赛，第二天，这就是我们正在做的事情。,0,,
We have captured a piece of history by telling the story of our lives during such an unusual time.,"We have captured a piece of history by telling the story of our lives during such an unusual time, and that gives this book meaning.",我们通过讲述这样一个不寻常时期的生活故事来捕捉一段历史。,我们通过讲述这样一个不寻常时期的生活故事来捕捉一段历史，这赋予了这本书意义。,0,,
We are starting reasonably small but with the dream of expanding and building a much bigger team throughout all esports and not just gaming.,"We are starting reasonably small but with the dream of expanding and building a much bigger team throughout all esports and not just gaming, he said.",我们从规模相当小开始，但梦想是在所有电子竞技中扩展和建立一个更大的团队，而不仅仅是游戏。,他说，我们开始时规模相当小，但梦想是在所有电子竞技而不仅仅是游戏中扩大和建立一个更大的团队。,0,,
"US president Donald Trump's youngest son Barron Trump had COVID-19 with no symptoms and now tests negative, first after Melania Trump posted a family health update.","US president Donald Trump's youngest son Barron Trump had COVID-19 with no symptoms and now tests negative, first after Melania Trump posted a family health update on Wednesday.",美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了COVID-19，没有任何症状，现在检测呈阴性，首先是在梅拉尼娅·特朗普发布家庭健康更新之后。,美国总统唐纳德·特朗普的小儿子巴伦·特朗普感染了COVID-19，没有任何症状，现在检测呈阴性，首先是在梅拉尼娅·特朗普周三发布家庭健康更新之后。,0,,
"Trump is listening to his friends, this was said, but he ends conversations.","Trump is listening to his friends, this was said, but he ends conversations because he can.",特朗普正在听他的朋友说话，有人说，但他结束了谈话。,特朗普正在听他的朋友说话，有人说，但他结束了谈话，因为他可以。,0,,
Travelers can also opt for small islands on the lake.,"Travelers can also opt for small islands on the lake, where the landscape and monkeys can be spotted.",旅客还可以选择湖上的小岛。,游客还可以选择湖上的小岛，在那里可以看到风景和猴子。,0,,
Chuck himself agonised over how to do the right thing.,"Torn between returning to his group and a blistering media backlash, Chuck himself agonised over how to do the right thing.",查克自己也在为如何做正确的事而苦恼。,在重返他的团队和媒体的强烈反对之间左右为难，查克自己也为如何做正确的事情而苦恼。,0,,
"To facilitate contact tracing, guests will be obliged to book in advance for each film screening.","To facilitate contact tracing, guests will be obliged to book in advance for each film screening and sit only on their own seat.",为了便于追踪接触者，客人必须提前预订每部电影放映。,为了便于追踪接触者，客人必须提前预订每部电影放映，并且只能坐在自己的座位上。,0,,
"To test that magnifier, the researchers identified clusters of gene exons that function similarly.","To test that magnifier, the researchers identified clusters of gene exons that function similarly during brain development.",为了测试放大镜，研究人员确定了功能相似的基因外显子簇。,为了测试放大镜，研究人员确定了在大脑发育过程中功能相似的基因外显子簇。,0,,
Thousands of people have been prevented.,Thousands of people have been prevented from paying with cash in recent months.,数以千计的人被阻止。,近几个月来，成千上万的人被阻止用现金支付。,0,,
"This was no rough draft, demanding heavy revision.","This was no rough draft, demanding heavy revision, and it was not among the dozens of songs he recorded with Lomax in 1940.",这不是粗略的草案，需要大量修改。,这不是粗略的草稿，需要大量修改，也不是他在1940年与Lomax一起录制的数十首歌曲之一。,0,,
"They had logged on to the government website to find one, but were denied that because their names and addresses could not be checked, they would have to go to a physical government site.","They had logged on to the government website to find one, but were denied that because their names and addresses could not be checked, they would have to go to a physical government site instead.",他们登录政府网站寻找一个，但被拒绝，因为他们的姓名和地址无法检查，他们必须去实体政府网站。,他们登录政府网站寻找一个，但被拒绝，因为他们的姓名和地址无法检查，他们将不得不去实体政府网站。,0,,
There is no doubt Jeremy Corbyn's supporters will keep objecting loudly to what has happened.,"There is no doubt Jeremy Corbyn's supporters will keep objecting loudly to what has happened, and that could get very bumpy.",毫无疑问，杰里米·科尔宾的支持者将继续大声反对所发生的事情。,毫无疑问，杰里米·科尔宾的支持者将继续大声反对所发生的事情，这可能会变得非常颠簸。,0,,
"There is large, accelerating community spread across the top half of the country, where temperatures have cooled.","There is large, accelerating community spread across the top half of the country, where temperatures have cooled and Americans have grown indoors.",在全国上半部，有庞大而加速的社区分布，那里的气温已经下降。,在全国上半部有一个庞大而加速的社区，那里的温度已经冷却，美国人已经在室内长大。,1,分布,
"There is a medical team, made up of more than 10 professionals.","There is a medical team, made up of more than 10 professionals that is in close contact with everyone.",有一个医疗团队，由10多名专业人员组成。,有一个医疗团队，由10多名专业人员组成，与每个人密切联系。,0,,
The top science cities are those whose institutions collectively publish the most output in the 82 major journals.,The top science cities are those whose institutions collectively publish the most output in the 82 major journals recognized by the Nature Index.,顶级科学城市是那些在82种主要期刊上发表最多产出的机构。,顶级科学城市是那些在自然指数认可的82种主要期刊中集体发表最多产出的城市。,1,,集体
"The situation was complicated by the pandemic, with neither wanting to increase Hamilton's risk of catching coronavirus.","The situation was complicated by the pandemic, with neither wanting to increase Hamilton's risk of catching coronavirus, which could have affected his season.",疫情使情况变得复杂，双方都不想增加汉密尔顿感染冠状病毒的风险。,疫情使情况变得复杂，两人都不想增加汉密尔顿感染冠状病毒的风险，这可能会影响他的赛季。,0,,
"The same day, the company also signed an agreement with Huawei Cloud to deepen cooperation in china, including intelligence.","The same day, the company also signed an agreement with Huawei Cloud to deepen cooperation in china, including intelligence, and big data.",同一天，该公司还与华为云签署了一项协议，以深化在中国的合作，包括智能。,同一天，该公司还与华为云签署了一项协议，以深化在中国的合作，包括智能和大数据。,0,,
The resulting rush of air will drive a turbine to produce electricity.,"The resulting rush of air will drive a turbine to produce electricity, which can be sold back to the grid.",由此产生的空气涌动将驱动涡轮机发电。,由此产生的空气涌入将驱动涡轮机发电，这些电力可以卖回电网。,0,,
The restrictions relating to Denmark have been implemented.,The restrictions relating to Denmark have been implemented because of concern over a new coronavirus strain.,与丹麦有关的限制已经实施。,由于担心新的冠状病毒毒株，已经实施了与丹麦有关的限制。,0,,
The report was put out by the African Union Development Agency and the African Development Bank after a study into the issue.,The report was put out by the African Union Development Agency and the African Development Bank after a study into the issue of a continental electricity market.,该报告是非洲联盟开发署和非洲开发银行在对此问题进行研究后发布的。,该报告是由非洲联盟开发署和非洲开发银行在对大陆电力市场问题进行研究后发布的。,0,,
"The report said since the beginning of the pandemic adverse trends in poverty, particularly, employment and mental health for children had worsened.","The report said since the beginning of the pandemic adverse trends in poverty, particularly, employment and mental health for children and young people had worsened.",报告称，自大流行开始以来，贫困的不利趋势，特别是儿童的就业和心理健康恶化。,报告称，自大流行开始以来，贫困的不利趋势，特别是儿童和年轻人的就业和心理健康恶化。,0,,
"The relationship between source control and personal protection is likely complementary and possibly synergistic, so that the benefit increases.","The relationship between source control and personal protection is likely complementary and possibly synergistic, so that the benefit increases with increasing community service use.",源头控制和个人保护之间的关系可能是互补的，也可能是协同的，因此收益增加。,源头控制与个人保护之间的关系可能是互补的，也可能是协同的，因此，随着社区服务使用的增加，惠益也会增加。,0,,
The phones were neatly arranged at his coffee shop located in one of Nairobi's bustling main street.,"The phones were neatly arranged at his coffee shop located in one of Nairobi's bustling main street, Luthuli Avenue.",这些手机整齐地排列在他位于内罗毕繁华主要街道之一的咖啡店里。,这些手机整齐地排列在他位于内罗毕繁华的主要街道之一Luthuli Avenue的咖啡店里。,0,,
The pandemic has severely disrupted the education and childcare systems that exist of parents.,The pandemic has severely disrupted the education and childcare systems that exist of parents early on.,疫情严重扰乱了父母现有的教育和儿童保育系统。,大流行严重扰乱了父母早期存在的教育和儿童保育系统。,1,现有的,
"The pandemic has affected most athletes in the world, and we are lucky.","The pandemic has affected most athletes in the world, and we are lucky so I will try my hardest to prepare for the Olympics.",大流行影响了世界上大多数运动员，我们很幸运。,疫情影响了世界上大多数运动员，我们很幸运，所以我会尽最大努力为奥运会做准备。,0,,
The new report points out that the booming number of tourists during peak seasons.,The new report points out that the booming number of tourists during peak seasons and holidays has caused some of the grotto sites become overwhelmed.,新报告指出，旺季期间游客数量激增。,新报告指出，旺季和节假日期间游客数量的激增导致一些石窟遗址不堪重负。,0,,
The months ahead will be challenging for everyone.,"The months ahead will be challenging for everyone, so it is especially important that we discuss and coordinate our policies.",未来几个月对每个人来说都将充满挑战。,未来几个月对每个人来说都将充满挑战，因此我们讨论和协调我们的政策尤为重要。,0,,
The ministers renewed the discussion of the fiscal rules.,"The ministers renewed the discussion of the fiscal rules, which was disrupted by the pandemic of this year.",部长们重新讨论了财政规则。,部长们重新讨论了财政规则，该规则因今年的大流行而中断。,0,,
The launch of the national competition this summer was postponed by a week.,The launch of the national competition this summer was postponed by a week because of the flu pandemic.,今年夏天全国比赛的启动推迟了一周。,由于流感大流行，今年夏天全国比赛的启动推迟了一周。,0,,
"The horse received immediate veterinary care, however he was not to be saved.","The horse received immediate veterinary care, however he was not to be saved due to the extent of the injury sustained.",这匹马立即接受了兽医护理，但他没有得救。,这匹马立即接受了兽医护理，但由于受伤的程度，他没有被拯救。,0,,
The high demand for Tecno and other Transsion brands in Kenya is a reflection of their growing popularity.,The high demand for Tecno and other Transsion brands in Kenya is a reflection of their growing popularity in the south African market.,肯尼亚对Tecno和其他传音品牌的高需求反映了它们越来越受欢迎。,肯尼亚对Tecno和其他传音品牌的高需求反映了它们在南非市场越来越受欢迎。,0,,
"The guide contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at advanced phases.","The guide contains eight chapters highlighting the importance of nutritional intake, nutritional support for those with tumors at advanced phases and receiving various treatment.",该指南包含八章，强调了营养摄入的重要性，对晚期肿瘤患者的营养支持。,该指南包含八章，强调了营养摄入的重要性，对晚期肿瘤患者的营养支持以及接受各种治疗。,0,,
The goal is to popularize knowledge about how to eat properly and improve the life cycle.,The goal is to popularize knowledge about how to eat properly and improve the life cycle of the patients.,目标是普及有关如何正确饮食的知识并改善生命周期。,目标是普及有关如何正确饮食的知识并改善患者的生命周期。,0,,
The call came as England is set to enter a month-long lockdown from Thursday.,The call came as England is set to enter a month-long lockdown from Thursday in a bid to prevent the resurgence of the coronavirus.,这一呼吁是在英格兰将从周四开始进入为期一个月的封锁之际发出的。,这一呼吁是在英格兰将从周四开始进入为期一个月的封锁以防止冠状病毒卷土重来之际发出的。,0,,
The entrepreneur showed an amiable demeanor as he engaged her who were sampling different foods.,The entrepreneur showed an amiable demeanor as he engaged her who were sampling different foods of Tecno and of mobile phones.,这位企业家在与正在品尝不同食物的她接触时表现出和蔼可亲的举止。,这位企业家表现出和蔼可亲的举止，因为他与正在品尝Tecno和手机不同食物的她接触。,0,,
The developers are applying for regulatory approval.,The developers are applying for regulatory approval after trial results showed it protected 70% of people.,开发商正在申请监管部门的批准。,开发商正在申请监管批准，因为试验结果表明它保护了70%的人。,0,,
The decision resulted in clashes between his supporters and the government ahead of the Saturday elections.,"The decision resulted in clashes between his supporters and the government ahead of the Saturday elections, leading to fatalities and injuries.",这一决定导致他的支持者和政府在周六选举前发生冲突。,这一决定导致他的支持者在周六选举前与政府发生冲突，导致人员伤亡。,0,,
The coronavirus comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world.,The coronavirus comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every year.,冠状病毒是在航班和企业大规模取消之际出现的，因为世界各地正在诊断出新病例。,冠状病毒是在航班和企业大规模取消之际出现的，因为世界各地每年都有新病例被诊断出来。,0,,
The club's estimates assume a new free trade agreement with the club.,The club's estimates assume a new free trade agreement with the club by the end of the year.,俱乐部的估计假设与俱乐部达成新的自由贸易协定。,俱乐部的估计假设在年底前与俱乐部达成新的自由贸易协定。,0,,
The cash injection will help with the construction and maintenance needs of St Paul's.,"The cash injection will help with the construction and maintenance needs of St Paul's, which is normally a popular tourist attraction.",现金注入将有助于满足圣保罗的建设和维护需求。,现金注入将有助于满足圣保罗的建设和维护需求，圣保罗通常是一个受欢迎的旅游景点。,0,,
The banana is believed to be one of the world’s earliest and most cultivated fruits and has travelled far and wide from its humble origins.,The banana is believed to be one of the world’s earliest and most cultivated fruits and has travelled far and wide from its humble origins in India and South-East Asia.,香蕉被认为是世界上最早和种植最多的水果之一，并且从其卑微的起源中传播得很远很远。,香蕉被认为是世界上最早和种植最多的水果之一，并且已经从印度和东南亚的卑微起源中传播得很远很远。,0,,
The Finnish government in exile has been working extremely closely with tourism representatives from Lapland to strike the fine balance between preventing the spread and allowing their vital tourism industry.,The Finnish government in exile has been working extremely closely with tourism representatives from Lapland to strike the fine balance between preventing the spread and allowing their vital tourism industry to function safely.,芬兰流亡政府一直与拉普兰的旅游代表密切合作，在防止传播和允许其重要的旅游业之间取得微妙的平衡。,芬兰流亡政府一直与拉普兰的旅游代表密切合作，在防止传播和允许其重要的旅游业安全运作之间取得微妙的平衡。,0,,
The EU recognizes the waters as belonging to greece and said it would be illegal for Turkey.,The EU recognizes the waters as belonging to greece and said it would be illegal for Turkey to do drilling and energy exploration there.,欧盟承认该水域属于希腊，并表示这对土耳其来说是非法的。,欧盟承认该水域属于希腊，并表示土耳其在那里进行钻探和能源勘探是非法的。,0,,
"Some were fitted with EU plugs, and sold with a UK license to operate permanently, which reduced the risk.","Some were fitted with EU plugs, and sold with a UK license to operate permanently, which reduced the risk of an electrical shock or fire.",有些装有欧盟插头，并带有英国永久运营许可证出售，这降低了风险。,有些装有欧盟插头，并带有英国永久运营许可证出售，从而降低了电击或火灾的风险。,0,,
Some people were able to go to another shop to get what they wanted but almost a million were unable to buy items.,Some people were able to go to another shop to get what they wanted but almost a million were unable to buy items or anything at all.,有些人能够去另一家商店买他们想要的东西，但近一百万人无法购买物品。,有些人能够去另一家商店买他们想要的东西，但几乎一百万人根本无法购买物品或任何东西。,0,,
"Since COVID-19 appeared, traditional Chinese medicine has taken center stage, and in line with public health needs and awareness the disease.","Since COVID-19 appeared, traditional Chinese medicine has taken center stage, and in line with public health needs and awareness the disease has been to the very quintessential health regime.",自COVID-19出现以来，传统中医药已成为中心舞台，并符合公共卫生需求和对疾病的认识。,自 COVID-19 出现以来，传统中医药一直占据中心舞台，并且根据公共卫生需求和意识，该疾病已成为非常典型的健康制度。,1,成为,占据
"She wanted to speak with someone, to ask questions, so she could have accurate information.","She wanted to speak with someone, to ask questions, so she could have accurate information because there were so many inaccuracies those first few days.",她想和某人交谈，提出问题，这样她就可以得到准确的信息。,她想和某人谈谈，问问题，这样她就可以得到准确的信息，因为头几天有很多不准确的地方。,0,,
Salford say that compensation has now been agreed between all parties and have improved the recruitment process.,Salford say that compensation has now been agreed between all parties and have improved the recruitment process for a new head coach.,索尔福德说，各方现在已经就薪酬达成一致，并改善了招聘流程。,索尔福德说，各方现在已经就薪酬达成一致，并改善了新主教练的招聘流程。,0,,
Former nasa astronaut Chris Ferguson said he no longer plans to command the first-ever crewed mission of the Boeing Starliner.,"Former nasa astronaut Chris Ferguson said he no longer plans to command the first-ever crewed mission of the Boeing Starliner, the aircraft he's spent the last decade helping to build.",前美国宇航局宇航员克里斯弗格森表示，他不再计划指挥波音Starliner的首次载人任务。,前美国宇航局宇航员克里斯弗格森表示，他不再计划指挥波音Starliner的首次载人任务，这是他过去十年帮助建造的飞机。,0,,
"Democratic presidential nominee Joe Biden attacked President Donald Trump's handling of the coronavirus pandemic on Thursday, as the two candidates held the televised town halls.","Democratic presidential nominee Joe Biden attacked President Donald Trump's handling of the coronavirus pandemic on Thursday, as the two candidates held the televised town halls after their second planned debate was canceled.",民主党总统候选人乔·拜登周四抨击了唐纳德·特朗普总统对冠状病毒大流行的处理方式，当时两位候选人举行了电视转播的市政厅。,民主党总统候选人乔·拜登周四抨击了唐纳德·特朗普总统对冠状病毒大流行的处理方式，因为两位候选人在第二次计划辩论被取消后举行了电视转播的市政厅。,1,当时,因为
Plans for Africa to improve its energy sector and attract more households and enterprises to power supplies are gathering steam.,Plans for Africa to improve its energy sector and attract more households and enterprises to power supplies are gathering steam with the release of a report that envisages a continent-wide market.,非洲改善其能源部门并吸引更多家庭和企业供电的计划正在积聚。,非洲改善其能源部门并吸引更多家庭和企业使用电力供应的计划正在加速，发布了一份设想整个大陆市场的报告。,1,积聚,加速
"Pattani launched its Puangmanee durian season on Thursday, with promotions designed to lure the lucrative Chinese market.","Pattani launched its Puangmanee durian season on Thursday, with promotions designed to lure the lucrative Chinese market for this unique variety of the pungent fruit.",北大年周四推出了榴莲产季，其促销活动旨在吸引利润丰厚的中国市场。,北大年周四推出了榴莲产季，其促销活动旨在吸引利润丰厚的中国市场购买这种独特的辛辣水果品种。,0,,
Parents are driving the sales of the original English books and magazines as they find the readings not only effective science education but a way to learn English.,"Parents are driving the sales of the original English books and magazines as they find the readings not only effective science education but a way to learn English, according to Guo.",家长们正在推动原创英语书籍和杂志的销售，因为他们发现这些阅读材料不仅是有效的科学教育，而且是一种学习英语的方式。,郭说，家长们正在推动原始英语书籍和杂志的销售，因为他们发现这些阅读材料不仅是有效的科学教育，而且是一种学习英语的方式。,0,,
Oxford University Press announced a plan to work with the popular mobile application Dragonfly FM to create a series of online English audio lessons to students aged three to four years old.,"Oxford University Press announced a plan to work with the popular mobile application Dragonfly FM to create a series of online English audio lessons to students aged three to four years old, including science and English language.",牛津大学出版社宣布了一项计划，与流行的移动应用程序Dragonfly FM合作，为三到四岁的学生创建一系列在线英语音频课程。,牛津大学出版社宣布计划与流行的移动应用程序Dragonfly FM合作，为三至四岁的学生创建一系列在线英语音频课程，包括科学和英语语言。,0,,
"On that occasion, defending champions Mumbai were comfortable winners, securing a automatic passage to the final.","On that occasion, defending champions Mumbai were comfortable winners, securing a automatic passage to the final and qualifying Delhi to a second-chance meeting with Sunrisers.",当时，卫冕冠军孟买轻松获胜，自动进入决赛。,在那一次比赛中，卫冕冠军孟买轻松获胜，确保了自动进入决赛的通道，并获得了与Sunrisers第二次机会相遇的德里资格。,1,,通道
"On some level, the tale stokes a primal fear, with the narrator a version of a universal bogey man.","On some level, the tale stokes a primal fear, with the narrator a version of a universal bogey man that seems to haunt us.",在某种程度上，这个故事激起了一种原始的恐惧，叙述者是一个普遍的柏忌人的版本。,在某种程度上，这个故事激起了一种原始的恐惧，叙述者是一个普遍的妖怪的版本，似乎困扰着我们。,1,柏忌人,妖怪
On show will be works by the three master artists to demonstrate their courage to challenge rigid academic rules and experimental spirit.,On show will be works by the three master artists to demonstrate their courage to challenge rigid academic rules and experimental spirit to usher a long-standing school of art into a new era.,展出的将是三位大师级艺术家的作品，以展示他们挑战僵化的学术规则和实验精神的勇气。,展出三位大师级艺术家的作品，展现他们挑战僵化的学术规则和实验精神的勇气，将一所历史悠久的艺术流派带入新时代。,0,,
"New coronavirus daily cases in the United States hit another record high Wednesday, with 140543 deaths.","New coronavirus daily cases in the United States hit another record high Wednesday, with 140543 deaths and more expected before the end of the year.",周三，美国新的冠状病毒每日病例再创历史新高，死亡人数140543。,周三，美国新的冠状病毒每日病例再创历史新高，140543人死亡，预计年底前会有更多死亡病例。,0,,
More urgent efforts are needed to boost security capacity while developing digital China so as to better address security challenges and economic uncertainties.,"More urgent efforts are needed to boost security capacity while developing digital China so as to better address security challenges and economic uncertainties, according to an industry report.",在发展数字中国的同时，需要进一步努力提高安全能力，以更好地应对安全挑战和经济不确定性。,一份行业报告指出，在发展数字中国的同时，需要更加迫切地努力提高安全能力，以更好地应对安全挑战和经济不确定性。,0,,
Mcdonald is putting a new spin on an old favorite as it tries to lure him back.,Mcdonald is putting a new spin on an old favorite as it tries to lure him back during the game.,麦当劳正在对一个旧的最爱进行新的旋转，因为它试图吸引他回来。,麦当劳正在对一个旧的最爱进行新的旋转，因为它试图在比赛中引诱他回来。,0,,
Many universities in the United Kingdom are chartering flights to help bring thousands of international students to study in the us.,Many universities in the United Kingdom are chartering flights to help bring thousands of international students to study in the us despite the COVID-19 program.,英国的许多大学正在包机，以帮助成千上万的国际学生来美国学习。,尽管有 COVID-19 计划，英国的许多大学仍在包机，以帮助成千上万的国际学生到美国学习。,0,,
"Many businesses will have renewed annual policies since the first year began and these will have Covid exclusions, so these are mostly relevant for older policies.","Many businesses will have renewed annual policies since the first year began and these will have Covid exclusions, so these are mostly relevant for older policies during the first UK recession.",自第一年开始以来，许多企业将更新年度保单，这些保单将有 Covid 排除项，因此这些政策主要与旧政策相关。,自第一年开始以来，许多企业将更新年度保单，这些保单将排除在外，因此这些保单主要与英国第一次经济衰退期间的旧保单有关。,1,Covid,
Macron has deployed hundreds of soldiers to protect him.,Macron has deployed hundreds of soldiers to protect him such as places of worship and schools.,马克龙已经部署了数百名士兵来保护他。,马克龙已经部署了数百名士兵来保护他，例如礼拜场所和学校。,0,,
It means there needs to be detection and monitoring techniques and other measures including plant quarantine and control of its natural enemies.,It means there needs to be detection and monitoring techniques and other measures including plant quarantine and control of its natural enemies to prevent further spread of new invasive insect species.,这意味着需要有检测和监测技术以及其他措施，包括植物检疫和控制其天敌。,这意味着需要有检测和监测技术以及其他措施，包括植物检疫和控制其天敌，以防止新的入侵昆虫物种的进一步传播。,0,,
"In this way, a number of countries have stepped up vr marketing efforts.","In this way, a number of countries have stepped up vr marketing efforts to prepare for the rapid recovery of their tourism industries.",通过这种方式，许多国家都加大了VR营销力度。,通过这种方式，一些国家加大了VR营销力度，为旅游业的快速复苏做好准备。,0,,
"In the morning, people fear that their lips will crack if they don't eat persimmons.","In the morning, people fear that their lips will crack if they don't eat persimmons during this period.",早上，人们担心不吃柿子会嘴唇破裂。,早上，人们担心如果在此期间不吃柿子，他们的嘴唇会破裂。,1,,如果在此期间
"In some of those interviews, white interviewees spoke of cultural divides, economic disintegration and a suspicion of the town’s Latinx citizens.","In some of those interviews, white interviewees spoke of cultural divides, economic disintegration and a suspicion of the town’s Latinx citizens, particularly recent immigrants.",在其中一些采访中，白人受访者谈到了文化分歧、经济解体和对该镇拉丁裔公民的怀疑。,在其中一些采访中，白人受访者谈到了文化鸿沟、经济解体以及对镇上拉丁裔公民，特别是新移民的怀疑。,0,,
"In addition to surging COVID-19 funding, investors were keeping a close eye on the upcoming election.","In addition to surging COVID-19 funding, investors were keeping a close eye on the upcoming election and what the results could mean for the markets.",除了激增的 COVID-19 资金外，投资者还密切关注即将到来的选举。,除了激增的COVID-19资金外，投资者还密切关注即将到来的选举以及结果对市场可能意味着什么。,0,,
Imagine being forced to spend two weeks alone in a hotel room.,Imagine being forced to spend two weeks alone in a hotel room because of the biggest competition of your life.,想象一下，被迫独自在酒店房间里度过两周。,想象一下，因为你一生中最大的竞争而被迫在酒店房间里独自度过两周。,0,,
