S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
line with public health needs and awareness,public health needs and awareness,符合公共卫生需求和意识,公共卫生需求和意识,0,,
Salford said that compensation has now been agreed between all parties and have started the recruitment process for a new head coach.,a new head coach.,索尔福德表示，各方现已就薪酬达成一致，并开始了新主教练的招聘程序。,一个新的主教练。,0,,
the first - ever crewed mission,first - ever,有史以来第一次载人任务,史无前例的,0,,
"the coronavirus pandemic on Thursday , as the two candidates were dueling televised town halls after their second planned debate",the coronavirus pandemic on Thursday,周四冠状病毒大流行，因为两位候选人在他们的第二次计划辩论后在电视转播的市政厅决斗,周四冠状病毒大流行,0,,
Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a continent - wide market.,a continent - wide market.,随着一份设想非洲大陆市场的报告的发布，非洲改善其能源部门并使更多家庭和企业接入电力供应的计划正在加速推进。,整个大陆的市场。,0,,
promotions designed to lure the lucrative Chinese market for this unique variety of the pungent fruit.,this unique variety of the pungent fruit.,促销活动旨在为这种独特的辛辣水果吸引利润丰厚的中国市场。,这种独特的辛辣水果品种。,1,,品种
the sales of the original English books and magazines,the original English books,原版英文书籍和杂志的销售,英文原版书籍,0,,
"Oxford University Press announced a plan to work with the popular mobile application Dragonfly FM to create a series of online English audio lessons to children from three to four years old , covering science and English language.",science and English language.,牛津大学出版社宣布计划与流行的移动应用程序 Dragonfly FM 合作，为 3 至 4 岁的儿童打造一系列在线英语音频课程，内容涵盖科学和英语。,科学和英语。,0,,
"On that day , defending champions Mumbai were comfortable winners , securing a direct passage to the final and leading Delhi to a second - chance meeting with Sunrisers.",a second - chance meeting with Sunrisers.,那天，卫冕冠军孟买轻松获胜，确保直接晋级决赛，并带领德里获得与日出者的第二次机会。,与日出者的第二次机会会面。,0,,
the piper a version of a universal bogey man that continues to haunt us.,the piper a version of a universal bogey man,吹笛者是一个继续困扰着我们的普遍妖怪的版本。,风笛手是一个普遍的柏忌人的版本,1,妖怪,柏忌人
a long - standing form of art,a long - standing form,一种由来已久的艺术形式,长期存在的形式,0,,
"More urgent efforts are needed to boost security capacity while promoting greater China so as to better address rising challenges and economic uncertainties , according to an industry analyst.",rising challenges and economic uncertainties,一位行业分析师表示，需要更加紧迫地努力提高安全能力，同时促进大中华区的发展，以更好地应对日益严峻的挑战和经济不确定性。,不断增加的挑战和经济不确定性,0,,
Many universities in the United Kingdom are chartering flights to help bring thousands of new students to study in the us despite the COVID - 19 ban.,Many universities in the United Kingdom,尽管有 COVID-19 禁令，英国的许多大学都在包机，以帮助成千上万的新生到美国学习。,英国的很多大学,0,,
"Many businesses will have renewed annual policies since the first year began and these will have Covid exclusions , so claims are mostly relevant for older policies during the first UK lockdown.",older policies during the first UK lockdown.,许多企业从第一年开始就更新了年度保单，这些保单将有新冠肺炎除外责任，因此索赔主要与英国第一次封锁期间的旧保单相关。,英国第一次封锁期间的旧政策。,1,保单,政策
Macron has deployed thousands of soldiers to protect it such as places of worship and schools.,places of worship and schools.,马克龙部署了数千名士兵来保护它，例如礼拜场所和学校。,礼拜场所和学校。,0,,
prevention measures including a quarantine and studies of its natural habitat to prevent further spread of new invasive insect pests.,further spread of new invasive insect pests.,预防措施包括对其自然栖息地进行检疫和研究，以防止新的入侵性害虫进一步传播。,新的入侵性害虫的进一步传播。,0,,
"In this period , a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.",the gradual recovery of their tourism industries.,在此期间，多个国家加大了VR营销力度，为本国旅游业的逐步复苏做准备。,他们的旅游业逐渐恢复。,0,,
"cultural divides , economic disintegration and a suspicion of the white Latinx citizens , particularly recent immigrants.","the white Latinx citizens , particularly recent immigrants.",文化鸿沟、经济解体以及对拉丁裔白人公民，尤其是新移民的怀疑。,拉丁裔白人公民，尤其是新移民。,0,,
"In addition to surging COVID - 19 cases , investors were keeping a watchful eye on the upcoming election and what the results could mean for the markets.",COVID - 19 cases,除了激增的 COVID-19 案件外，投资者还在密切关注即将举行的选举以及结果对市场可能意味着什么。,2019冠状病毒病病例,1,-19,2019
a hospital room ahead of the biggest competition of your life.,the biggest competition of your life.,在你生命中最大的比赛之前的一间病房。,你一生中最大的竞争。,0,,
"Illustrations for different reading materials , such as books and magazines , help readers of many ages better understand the content.",Illustrations for different reading,不同阅读材料的插图，如书籍和杂志，可以帮助不同年龄段的读者更好地理解内容。,不同阅读的插图,0,,
He then worked with other village officials to explain the potential benefits of sika deer breeding to the villagers.,sika deer breeding,随后，他与其他村干部一起向村民们解释了梅花鹿养殖的潜在好处。,梅花鹿养殖,0,,
"the original egg fried rice video , a response that has gathered more than 17 million views so far.",the original egg fried rice video,原创鸡蛋炒饭视频，迄今为止已获得超过 1700 万次观看。,原来的蛋炒饭视频,1,原创,原来的
He expressed appreciation for the organizers of the event for organizing the event in these challenging times.,the event in these challenging times.,他对活动的组织者在这个充满挑战的时代组织这次活动表示感谢。,在这些充满挑战的时代举办的活动。,0,,
"He and his family usually spend a day or two near the lake , which provides refreshing experiences with the nice air and sunshine , he said.",the nice air and sunshine,他和他的家人通常会在湖边呆上一两天，那里空气清新，阳光充足，给人耳目一新的感觉，他说。,好空气和阳光,0,,
"He also warned that a second lockdown could present major challenges to public spending plans , adding that the spending cycle is going to get hard.",public spending plans,他还警告说，第二次封锁可能会给公共支出计划带来重大挑战，并补充说支出周期将变得艰难。,公共支出计划,0,,
"He again made no public appearances on Thursday , skipping the first coronavirus task force briefing at the White House in more than six months.",the White House in more than six months.,周四，他再次没有公开露面，跳过了六个月以来在白宫举行的第一次冠状病毒特别工作组简报会。,白宫在六个多月内。,0,,
"the second player to have withdrawn because of the injury , after Joaquin Niemann pulled out last week following a positive test result.",a positive test result.,第二位因伤退赛的球员，上周华金尼曼在检测结果呈阳性后退赛。,一个积极的测试结果。,1,呈阳性,积极的
"Frost ' s Descent is the last solar term of autumn , during which time the weather becomes much colder than before and frost begins to appear.",the last solar term,霜降是秋天的最后一个节气，此时天气比以前冷很多，开始出现霜冻。,上个节气,1,最后一个,上个
"Former South African football international Anele Ngcongca died in a car accident on Monday , according to the country ' s IPSS Medical Rescue service.",the country ' s IPSS Medical Rescue service.,根据该国的 IPSS 医疗救援服务，前南非足球国脚 Anele Ngcongca 周一死于车祸。,该国的 IPSS 医疗救援服务。,0,,
Facebook and Twitter ' s,Facebook and Twitter,脸书和推特,脸书和推特,0,,
"Due to the COVID - 19 pandemic , the event was staged behind closed doors and featured an all - domestic field.",the COVID - 19 pandemic,由于 COVID-19 大流行，该活动闭门举行，并以全国内场地为特色。,COVID-19 大流行病,0,,
"Daniil Medvedev had just won the biggest title of his career , the best victory of his life at the ATP tour , but did not play.",the biggest title of his career,丹尼尔·梅德韦杰夫刚刚赢得了他职业生涯中最大的冠军头衔，这是他一生中在 ATP 巡回赛中取得的最好胜利，但他没有上场。,他职业生涯中最重要的头衔,0,,
"Daily coronavirus tests will be offered to close contacts of people who have tested positive in England , as a way to reduce the current 14 - day quarantine.",Daily coronavirus tests,将向在英格兰测试呈阳性的人的密切接触者提供每日冠状病毒测试，作为减少当前 14 天隔离期的一种方式。,每日冠状病毒检测,0,,
Coffee began to spread as a way for religious devotees to remain alert and alert until the early hours of the morning.,the early hours of the morning.,咖啡开始作为一种让宗教信徒保持警觉和警觉直到凌晨的方式开始传播。,凌晨。,0,,
Child safety experts say parents need to be aware of the risks involved with making their children use TikTok.,Child safety experts,儿童安全专家表示，父母需要意识到让孩子使用 TikTok 所涉及的风险。,儿童安全专家,0,,
the remote controlled robots that can perform this type of surgery,the remote controlled robots,可以执行此类手术的遥控机器人,遥控机器人,0,,
Authorities around the world are trying to hammer home the message we have to wash our hands to protect against the spread of the new coronavirus.,the spread of the new coronavirus.,世界各地的当局都在努力强调我们必须洗手以防止新型冠状病毒传播的信息。,新冠状病毒的传播。,0,,
the corporate headquarters of Terminus group in Beijing,Terminus group in Beijing,北京特斯联集团公司总部,北京特斯联集团,0,,
"As the temperature gradually decreases , some animals begin to hibernate and most plants fall into a long period of dormancy.",a long period of dormancy.,随着气温逐渐降低，一些动物开始冬眠，大部分植物进入长时间休眠。,长时间的休眠。,0,,
As the nation careens toward election day fears are bubbling up about potential election interference from a new source : ransomware.,potential election interference,随着国家临近选举日，人们开始担心新来源可能会干扰选举：勒索软件。,潜在的选举干扰,1,可能,潜在的
"As countries restrict travel to help slow the spread of coronavirus , some separated couples are meeting each other at their nations ’ closed borders.",their nations ’ closed borders.,随着各国限制旅行以帮助减缓冠状病毒的传播，一些分居的夫妇在他们国家的封闭边界见面。,他们国家的封闭边界。,0,,
Analyst firm Capital Economics said food price inflation could continue to rise in November as supermarket demand continues to increase during the Covid - 19 lockdown.,the Covid - 19 lockdown.,分析公司 Capital Economics 表示，由于 Covid-19 封锁期间超市需求持续增加，11 月食品价格通胀可能继续上涨。,Covid-19 封锁。,0,,
"Also , amusement rides , danxia landforms and historical sites along the silk road",historical sites along the silk road,还有丝绸之路沿线的游乐设施、丹霞地貌和名胜古迹。,丝绸之路沿线的名胜古迹,0,,
All scenic spots in Gansu ' s Gannan yi autonomous prefecture also offered free admission to visitors during the festival.,Gansu ' s Gannan yi autonomous prefecture,节日期间，甘肃省甘南彝族自治州的所有景点也对游客免费开放。,甘肃甘南彝族自治州,0,,
"According to Traditional Chinese Medicine , the human body ’ s constitutions are intimately connected with the surrounding environment.",Traditional Chinese Medicine,中医认为，人体的体质与周围环境密切相关。,中药,1,中医,中药
A recent play takes the lingering fragrance of good food as its central plot as it highlights the feats of women and the differences.,the feats of women and the differences.,最近的一部剧以美食的余香为中心情节，突出了女性的壮举和差异。,妇女的壮举和差异。,0,,
the summer that Home Secretary Priti Patel had broken rules on ministers ' behaviour,Home Secretary Priti Patel,那个夏天，内政大臣普里蒂·帕特尔违反了有关部长行为的规定,内政大臣帕特尔,1,,普里蒂
"Without the March relief package , the poverty rates would have been higher over the last seven months.",the March relief package,如果没有 3 月份的救助计划，过去七个月的贫困率会更高。,三月救助计划,0,,
"While the mash portion of this dish is fairly straightforward , it ' s the same that makes it an enduring comfort food go - to.",an enduring comfort food,虽然这道菜的捣碎部分相当简单，但同样让它成为一种经久不衰的舒适食物。,持久舒适的食物,0,,
"While Simon is happy that his passion has become a money - spinner , he did not expect the coronavirus pandemic to result in a windfall.",a money - spinner,虽然西蒙很高兴他的热情变成了摇钱树，但他没想到冠状病毒大流行会带来意外之财。,摇钱树,0,,
"When they arrived in Wuhan , they were facing the urgent need to raise the daily detection ability for nucleic acid tests.",the daily detection ability,抵达武汉后，他们面临着提升核酸检测日常检测能力的迫切需求。,日常检测能力,0,,
"When many of her fellow dancers expressed their desire to learn more complicated routines , Chen organized them into a troupe.",many of her fellow dancers,当她的许多舞伴表示希望学习更复杂的套路时，陈将他们组织成一个剧团。,她的许多舞伴,0,,
"When NBC set out to schedule a television town hall with president Trump , the top priorities were safety and parity with Trump ' s successor Joe Biden.",a television town hall,当 NBC 开始安排与特朗普总统的电视市政厅时，首要任务是安全和与特朗普的继任者乔·拜登平起平坐。,电视市政厅,0,,
"What the movie world will look like in 2021 , and the extent to which theaters can mount a comeback , remains to be seen.",the extent to which theaters can mount a comeback,2021 年的电影世界会是什么样子，以及影院能在多大程度上卷土重来，还有待观察。,剧院可以卷土重来的程度,0,,
We need to cater for the market that has different lifestyles and individual experiences for our Chinese guests.,different lifestyles and individual experiences for our Chinese guests.,我们需要迎合中国客人拥有不同生活方式和个人体验的市场。,为我们的中国客人提供不同的生活方式和个人体验。,1,拥有,提供
"Using a cat teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting , and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.",the behavior of biting people,用逗猫棒模拟鸟类或小动物，可以让猫咪享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,咬人的行为,0,,
Unbeaten Chinese heavyweight Zhang Zhilei produced a Hollywood finish for his first fight in nearly a year on Saturday night.,nearly a year on Saturday night.,周六晚上，不败的中国重量级拳王张志磊为他近一年来的第一场比赛打出了好莱坞式的收官战。,将近一年的星期六晚上。,0,,
Tourism players are counting on the holiday to make up for the loss caused by the pandemic and have developed favorable policies to boost consumption.,the loss caused by the pandemic,旅游业者指望假期来弥补大流行造成的损失，并制定了促进消费的优惠政策。,疫情造成的损失,0,,
"better mixing , which is essential when you have super high heat.",super high heat.,更好的混合，当你有超高的热量时，这是必不可少的。,超高热量。,0,,
"Throughout the group and knockout stages , teams stayed in designated hotels where frequent medical testing was conducted.",the group and knockout stages,在整个小组赛和淘汰赛阶段，球队都住在指定的酒店，那里经常进行体检。,小组赛和淘汰赛阶段,0,,
"This way , Chinese pig farmers have seen some recovery , allowing them to boost supply and ease prices , analysts at Rabobank wrote in a recent research report.",a recent research report.,Rabobank 的分析师在最近的一份研究报告中写道，通过这种方式，中国养猪户已经看到了一些复苏，使他们能够增加供应并降低价格。,最近的一份研究报告。,0,,
They were responsible for organising migrations to the east and were said to have worn colourful garments and played an instrument to attract the attention of possible settlers.,the attention of possible settlers.,他们负责组织向东迁移，据说他们穿着五颜六色的衣服并演奏乐器以吸引可能的定居者的注意。,可能定居者的注意。,0,,
"natural , accidental and intentional circumstances , and sometimes a combination of the three.",sometimes a combination of the three.,自然、意外和故意情况，有时是三者的结合。,有时是三者的结合。,0,,
"The report said modernization of port infrastructure assets is a fundamental component of Africa ' s economy , too , industrialization and economic growth.",port infrastructure assets,报告称，港口基础设施资产的现代化也是非洲经济、工业化和经济增长的基本组成部分。,港口基础设施资产,0,,
"abundant tourism resources and attractive beaches , along with a dynamic economy , impressive growth , and a strong demand for business travel.",abundant tourism resources,丰富的旅游资源和迷人的海滩，充满活力的经济，令人印象深刻的增长以及对商务旅行的强劲需求。,丰富的旅游资源,0,,
"The princess of Pop has become well known for her dance tunes , and her 15th studio album drops on Friday.",The princess of Pop,这位流行音乐公主以她的舞曲而闻名，她的第 15 张录音室专辑将于周五发行。,波普公主,1,流行音乐,波普
The move has reraised concerns that rural and deprived communities face being cut off from access to water.,rural and deprived communities,此举再次引发了人们对农村和贫困社区面临断水的担忧。,农村和贫困社区,0,,
"The greenlight has given the drug a market entry into Kuwait , gaining a foothold for the company to further explore the Middle East market , she said.",the Middle East market,她说，此次获批使该药物进入科威特市场，为公司进一步开拓中东市场奠定了立足点。,中东市场,0,,
"a balance between protecting jobs , the economy and saving money.","protecting jobs , the economy and saving money.",在保护工作、经济和省钱之间取得平衡。,保护工作、经济和省钱。,0,,
The government is said to be planning legislation which will ban the movement of staff between homes.,the movement of staff between homes.,据说政府正在计划立法，禁止工作人员在不同家庭之间流动。,员工在住所之间的流动。,1,家庭,住所
The bank said it was losing money on a large number of such accounts.,a large number of such accounts.,该银行表示，大量此类账户正在亏损。,大量此类帐户。,0,,
"The Nobel Peace Prize is decided , as Nobel wanted , by the Norwegian Nobel Committee , comprising five members appointed by the Norwegian Parliament.",the Norwegian Nobel Committee,诺贝尔和平奖如诺贝尔所愿，由挪威诺贝尔委员会决定，该委员会由挪威议会任命的五名成员组成。,挪威诺贝尔委员会,0,,
"The NHS is setting up coronavirus vaccination centres across the UK in preparation for any jab being approved , Health Secretary Matt Hancock has said.",Health Secretary Matt Hancock,卫生大臣马特汉考克表示，NHS 正在英国各地建立冠状病毒疫苗接种中心，为任何获得批准的疫苗接种做准备。,卫生大臣马特汉考克,0,,
"The Chinese embassy urged Chinese residents , students and teachers in local Chinese enterprises to abide by Austrian police rules and stay at home to ensure their safety.",Austrian police rules,中国使馆敦促在奥当地中资企业的华人居民、学生和教师遵守奥警方规定，留在家中，确保自身安全。,奥地利警察规则,0,,
The Changchun ice and snow new world park,The Changchun ice,长春冰雪新世界乐园,长春冰,0,,
The Champions League returns after a three - week break as we reach the business end of the group stages.,a three - week break,当我们到达小组赛阶段的商业结束时，冠军联赛在休息三周后回归。,三个星期的休息,0,,
"The Antarctic Sabbatical , as the travel company is dubbing it ,",The Antarctic Sabbatical,旅游公司称之为南极假期，,南极假期,0,,
Stories people emptying supermarket shelves or arguing over packets of pasta can paint a clear picture of the coronavirus outbreak.,a clear picture of the coronavirus outbreak.,人们清空超市货架或为意大利面包争吵的故事可以清楚地描绘出冠状病毒的爆发。,冠状病毒爆发的清晰画面。,0,,
"Steven Kennedy , the treasury secretary , used a recent speech to pressure the government to lower the threshold for fiscal stimulus.",the threshold for fiscal stimulus.,财政部长史蒂文·肯尼迪利用最近的一次讲话向政府施压，要求其降低财政刺激的门槛。,财政刺激的门槛。,0,,
Staff at a specialist care unit,a specialist care unit,专科护理室的工作人员,专科护理单位,0,,
widespread belief in COVID - 19 conspiracy theories,COVID - 19 conspiracy theories,人们普遍相信 COVID-19 阴谋论,COVID - 19 阴谋论,0,,
"Software company Adobe , which makes software such as Photoshop and Acrobat , will repurchase stock worth $ 2 billion by december 2015.",stock worth $ 2 billion,制作 Photoshop 和 Acrobat 等软件的软件公司 Adobe 将在 2015 年 12 月之前回购价值 20 亿美元的股票。,价值20亿美元的股票,0,,
"Shoppers splurged during the night as coronavirus lockdown restrictions were lifted , it said.",coronavirus lockdown restrictions,它说，随着冠状病毒封锁限制的解除，购物者在夜间大肆挥霍。,冠状病毒锁定限制,0,,
She will for the first time next February at a training camp where the initial squad will start to be cut.,the first time next February,明年 2 月，她将首次参加训练营，届时将开始裁减初始阵容。,明年二月第一次,0,,
She has gone viral on micro - blogging platform Sina Weibo after her death for art made national headlines.,micro - blogging platform Sina Weibo,在她因艺术去世成为全国头条新闻后，她在微博平台新浪微博上走红。,微博平台新浪微博,0,,
Scotland ' s health secretary has confirmed people will not be forced to take the Covid vaccine but she hopes most Scots will choose to do so.,Scotland ' s health secretary,苏格兰卫生大臣已确认人们不会被迫接种新冠疫苗，但她希望大多数苏格兰人会选择这样做。,苏格兰卫生部长,0,,
"Quibi won ' t be the last casualty of the star wars , as studios and other new players vie for consumers ' time.",consumers ' time.,Quibi 不会是星球大战的最后受害者，因为工作室和其他新玩家正在争夺消费者的时间。,消费者的时间。,0,,
"Players , coaches and referees are offered green credentials , while yellow and blue credentials are provided to reporters and staff in the arena respectively.",yellow and blue credentials,球员、教练员和裁判员获得绿色证件，而黄色和蓝色证件分别提供给赛场内的记者和工作人员。,黄色和蓝色证书,0,,
People in the green area cannot conduct any close contact with those having credentials in other colors.,People in the green area,绿色区域人员不得与持有其他颜色证件的人员进行近距离接触。,绿地里的人,1,绿色区域,绿地
"Over the period , the account picked up followers including what appeared to be older men.",followers including what appeared to be older men.,在此期间，该帐户吸引了一些关注者，其中包括看起来年长的男性。,追随者包括看起来年长的男人。,0,,
Other economists have expressed doubts about the potential for such a large recovery in activity.,such a large recovery in activity.,其他经济学家对经济活动出现如此大幅度复苏的可能性表示怀疑。,如此大的活动恢复。,1,经济,
consumers who have bought a product found to be substandard,a product found to be substandard,购买了不合格产品的消费者,发现不合格的产品,1,,发现
"Offices at Marquette City Hall , the arts and Culture Center in Peter White Public Library , Municipal Service Center and Lakeview Arena will be closed for the Christmas and Halloween holidays.",Municipal Service Center,Marquette 市政厅的办公室、Peter White 公共图书馆的艺术和文化中心、市政服务中心和 Lakeview Arena 的办公室将在圣诞节和万圣节假期期间关闭。,市政服务中心,0,,
Northwest China stands out as a hot destination since COVID - 19 has been brought under control nationwide.,COVID - 19,自COVID-19在全国得到控制以来，中国西北地区成为热门目的地。,新冠肺炎,1,COVID-19,新冠肺炎
Net - zero carbon emissions will be a ginormous turnaround in four decades and has to be done without too much negative impact on economic development.,a ginormous turnaround in four decades,净零碳排放将是四十年后的巨大转变，而且必须在不对经济发展造成太大负面影响的情况下实现。,四十年来的巨大转变,0,,
Mortgage payment holidays are being extended for homeowners financially affected by the pandemic.,Mortgage payment holidays,受大流行病经济影响的房主的抵押贷款支付假期正在延长。,抵押贷款支付假期,0,,
More areas are set to be placed into the higher tiers in England after this.,the higher tiers in England,在此之后，更多地区将被置于英格兰的更高等级。,英格兰的高层,0,,
tumor patients ' quality,tumor patients,肿瘤患者素质,肿瘤患者,0,,
"Luminaries such as scientists , writers , writers and thinkers","scientists , writers , writers and thinkers",杰出人物，如科学家、作家、作家和思想家,科学家、作家、作家和思想家,0,,
David Duchovny ' s the song and you may think he had a crystal ball.,David Duchovny,David Duchovny 是这首歌，你可能认为他有一个水晶球。,大卫·杜楚尼,1,David Duchovny,大卫·杜楚尼
"Leaders in multiple states , including Nevada , Vermont and Illinois ,","Nevada , Vermont and Illinois",多个州的领导人，包括内华达州、佛蒙特州和伊利诺伊州，,内华达州、佛蒙特州和伊利诺伊州,0,,
"Last week nearly 4 million visitors flowed into the province , according to the provincial culture and tourism department.",Last week nearly 4 million visitors,据省文化和旅游部门称，上周近 400 万游客涌入该省。,上周近400万游客,0,,
Jaguar Land Rover ' s sales recovery in China,Jaguar Land Rover,捷豹路虎在华销量复苏,捷豹路虎,0,,
It will not be released for use until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,final safety testing,在通过最终安全测试并获得药品和保健产品监管机构的批准之前，它不会被释放使用。,最终安全测试,0,,
"It allows local authorities to ask drivers to move their vehicles to car parks near disused shops , bars and restaurants while repairs take place.","car parks near disused shops , bars and restaurants",它允许地方当局要求司机在进行维修时将车辆移至废弃商店、酒吧和餐馆附近的停车场。,废弃商店、酒吧和餐馆附近的停车场,0,,
all the protection procedures for our staff and transport the mentally ill persons,the mentally ill persons,我们员工的所有保护程序和运送精神病患者的程序,精神病患者,0,,
"Imagine going to a hospital so large , doctors and nurses with children are allowed to keep working.",doctors and nurses with children,想象一下去一家这么大的医院，允许带着孩子的医生和护士继续工作。,带着孩子的医生和护士,0,,
I think the dancing and acting classes he took recently have really given him a better understanding of music and artistic expression.,music and artistic expression.,我认为他最近参加的舞蹈和表演课程确实让他对音乐和艺术表达有了更好的理解。,音乐和艺术表现。,0,,
I have great love and respect for Tom and for our son and the lives we built together.,great love and respect,我非常爱和尊重汤姆、我们的儿子以及我们共同建立的生活。,伟大的爱和尊重,1,,伟大的
"I am deeply honored to share a connection with Paine College and these scholarships , which will provide life - changing opportunities for the deserving recipients.",life - changing opportunities for the deserving recipients.,我非常荣幸能与佩恩学院和这些奖学金分享联系，这将为应得的接受者提供改变生活的机会。,为应得的接受者提供改变生活的机会。,0,,
rising unemployment and the ongoing challenges faced by small businesses,the ongoing challenges faced by small businesses,失业率上升和小企业面临的持续挑战,小型企业面临的持续挑战,0,,
"Hotels treating their few customers like royalty , not art galleries where solo guests stand nose - to - nose with renaissance art.",nose - to - nose with renaissance art.,酒店像对待皇室一样对待他们的少数顾客，而不是艺术画廊，在艺术画廊里，单身客人与文艺复兴时期的艺术针锋相对。,与文艺复兴时期的艺术相得益彰。,1,针锋相对,相得益彰
He said he hopes that the native fruits in the Thai South will help boost both local farming and tourism incomes.,both local farming and tourism incomes.,他说，他希望泰国南部的本土水果将有助于提高当地农业和旅游业的收入。,当地农业和旅游收入。,0,,
Foreign publishing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,local Chinese companies.,外国出版社也在准备与中国本土企业合作以满足新的需求。,中国本土企业。,0,,
Fairways and landing areas were easier to find because of the absence of bounce and run.,Fairways and landing areas,由于没有弹跳和跑步，球道和着陆区更容易找到。,球道和着陆区,0,,
"Each kit contains a packet of assorted sesame seeds , an instruction brochure and sample designs for them , container and seed gardens.",assorted sesame seeds,每个套件都包含一包什锦芝麻、说明书和样品设计、容器和种子园。,什锦芝麻,0,,
"During the event , Terminus will press into service more than 150 robots , including patrol cars , welcome robots , guiding robots , and goods - delivering robots.",goods - delivering robots.,活动期间，特斯联将压入巡逻车、迎宾机器人、引导机器人、送货机器人等150余台机器人。,货物 - 送货机器人。,1,,货物 - 
Comedian Alex Brooker and others with hand and arm impairments have accused the film of being insensitive towards disabled people.,others with hand and arm impairments,喜剧演员亚历克斯布鲁克和其他手和手臂有缺陷的人指责这部电影对残疾人不敏感。,其他有手和手臂障碍的人,0,,
"Cities in the Americas , Africa and Eastern Europe have become less expensive since last year , while Western European cities have become costlier.","the Americas , Africa and Eastern Europe",自去年以来，美洲、非洲和东欧的城市变得便宜了，而西欧城市变得更加昂贵。,"美洲,非洲和东欧",0,,
China ' s Ding Junhui said he cannot see many young players from his country matching his success any time soon because they are not dedicated enough.,China ' s Ding Junhui,中国的丁俊晖表示，他看不到很多来自中国的年轻球员很快就会取得与他一样的成功，因为他们不够敬业。,中国的丁俊晖,0,,
"China pursues a prudent monetary policy in a more flexible and appropriate manner , according to this year ' s government work report.",this year ' s government work report.,今年的政府工作报告指出，中国实行稳健的货币政策，更加灵活适度。,今年的政府工作报告。,0,,
But what makes this news significant is that it ' s been 15 years since the heavy metal band has dropped new songs.,the heavy metal band,但让这个消息意义重大的是，这支重金属乐队已经 15 年没有发行新歌了。,重金属乐队,0,,
passengers flying to the UK from three US airports.,three US airports.,从美国三个机场飞往英国的乘客。,美国三个机场。,0,,
Balancing a career in professional sport with being a major media sensation is a tightrope to me.,a career in professional sport,平衡职业体育事业和成为主要媒体的轰动对我来说是一个走钢丝。,从事职业运动,0,,
"At least 22 people , mostly children , were killed and another 27 wounded when three gunmen stormed the university on Monday.",At least 22 people,周一，三名枪手冲进大学，造成至少 22 人死亡，其中大部分是儿童，另有 27 人受伤。,至少22人,0,,
an important addition to the Amazon online store.,the Amazon online store.,亚马逊在线商店的重要补充。,亚马逊在线商店。,0,,
"Around the corner , once - crowded sights lay dormant , with hotels empty and not a tourist in sight.",once - crowded sights,在拐角处，曾经熙熙攘攘的景点静悄悄，酒店空无一人，看不到游客。,曾经拥挤的景点,0,,
"a reflection of a dual - circulation development strategy , and to reflect the nation ' s emphasis on high - quality development.",high - quality development.,体现双循环发展战略，体现国家对高质量发展的重视。,高质量发展。,0,,
the compensation scheme set up for victims of the Windrush disaster.,victims of the Windrush disaster.,为 Windrush 灾难受害者设立的补偿计划。,Windrush 灾难的受害者。,0,,
"According to the education ministry , secondary and primary schools are expected to reopen in November.",secondary and primary schools,据教育部称，预计中小学将于 11 月重新开学。,中小学,0,,
NHS England over delays to gender reassignment treatment.,delays to gender reassignment treatment.,NHS England 因延迟变性治疗而受到影响。,延迟变性治疗。,0,,
A prominent ally of Donald Trump,A prominent ally,唐纳德特朗普的重要盟友,杰出的盟友,1,重要,杰出的
A St. Cloud woman was arrested on Thursday after prostituting her three teenage daughters to undercover deputies.,her three teenage daughters,一名圣克劳德妇女在将她的三个十几岁的女儿卖给卧底代表后于周四被捕。,她的三个十几岁的女儿,0,,
A Change Is Gonna Come was a smooth soul tune that became the unofficial anthem of the US civil rights movement.,the unofficial anthem of the US civil rights movement.,A Change Is Gonna Come 是一首流畅的灵魂乐曲，后来成为美国民权运动的非官方赞歌。,美国民权运动的非官方颂歌。,0,,
Zhang says he expects the fair to make Yichang and its citrus fruits more known to its customers.,the fair to make Yichang and its citrus fruits,张说，他希望展会能让宜昌及其柑橘类水果为消费者所熟知。,宜昌柑橘产业博览会,1,,产业
Your wedding is one of the most important days.,one of the most important days.,您的婚礼是最重要的日子之一。,最重要的日子之一。,0,,
Women are more likely to have caring responsibilities and may tend to progress into more senior roles if they do not offer flexible working options.,flexible working options.,女性更有可能承担照顾责任，如果不提供灵活的工作选择，她们可能会晋升到更高的职位。,灵活的工作选择。,0,,
"Versatile and prolific , he was known and loved for his hangdog expression , lugubrious delivery and the often testy demeanour he gave to his characters.",the often testy demeanour,多才多艺，多产，他以其卑鄙的表情，忧郁的表达方式以及他赋予角色的经常暴躁的举止而闻名并受到人们的喜爱。,经常暴躁的举止,0,,
