S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
line with public health needs and awareness,public health needs and awareness,符合公共卫生需求和认识,公共卫生需求和认识,0,,
Salford said that compensation has now been agreed between all parties and have started the recruitment process for a new head coach.,a new head coach.,索尔福德表示，现在各方已经就补偿问题达成了一致，并且已经开始招募新主教练。,一个新的主教练。,0,,
the first - ever crewed mission,first - ever,有史以来第一次载人飞行任务,有史以来第一次,0,,
"the coronavirus pandemic on Thursday , as the two candidates were dueling televised town halls after their second planned debate",the coronavirus pandemic on Thursday,周四，两位候选人在计划中的第二场辩论结束后，在市政厅进行了电视直播的对决,周四的冠状病毒大流行,1,,冠状病毒大流行
Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a continent - wide market.,a continent - wide market.,随着一份报告的发布，非洲改善能源部门、让更多家庭和企业用上电力供应的计划正在加速，该报告设想了一个覆盖整个非洲大陆的电力市场。,一个覆盖整个大陆的市场。,0,,
promotions designed to lure the lucrative Chinese market for this unique variety of the pungent fruit.,this unique variety of the pungent fruit.,促销活动旨在为这种独特的刺激性水果吸引利润丰厚的中国市场。,这种独特的辛辣水果品种。,1,刺激性,辛辣
the sales of the original English books and magazines,the original English books,原版英文书籍和杂志的销售,英语原版书籍,0,,
"Oxford University Press announced a plan to work with the popular mobile application Dragonfly FM to create a series of online English audio lessons to children from three to four years old , covering science and English language.",science and English language.,牛津大学出版社宣布了一项计划，将与流行的移动应用蜻蜓FM合作，为三到四岁的儿童制作一系列在线英语音频课程，内容涵盖科学和英语语言。,科学和英语语言。,0,,
"On that day , defending champions Mumbai were comfortable winners , securing a direct passage to the final and leading Delhi to a second - chance meeting with Sunrisers.",a second - chance meeting with Sunrisers.,在那一天，卫冕冠军孟买轻松获胜，确保了直接进入决赛，并带领德里与太阳升起者队进行第二次会面。,与日升星座的第二次会面。,1,太阳升起者队,日升星座
the piper a version of a universal bogey man that continues to haunt us.,the piper a version of a universal bogey man,风笛手是一个一直困扰着我们的世界魔王。,风笛手是世界上的妖怪,1,魔王,妖怪
a long - standing form of art,a long - standing form,一种历史悠久的艺术形式,长期存在的形式,0,,
"More urgent efforts are needed to boost security capacity while promoting greater China so as to better address rising challenges and economic uncertainties , according to an industry analyst.",rising challenges and economic uncertainties,一位行业分析师表示，为了更好地应对不断增加的挑战和经济不确定性，在促进大中华地区发展的同时，需要更迫切地努力提高安全能力。,挑战增多，经济不确定性增加,0,,
Many universities in the United Kingdom are chartering flights to help bring thousands of new students to study in the us despite the COVID - 19 ban.,Many universities in the United Kingdom,尽管出台了新冠肺炎禁令，但英国许多大学仍在包机帮助数千名新生来美国学习。,英国的许多大学,0,,
"Many businesses will have renewed annual policies since the first year began and these will have Covid exclusions , so claims are mostly relevant for older policies during the first UK lockdown.",older policies during the first UK lockdown.,自第一年开始，许多企业将续签年度保单，这些保单将有Covid除外，因此索赔主要与英国第一次封锁期间的旧保单有关。,英国第一次封锁期间的旧政策。,1,保单,政策
Macron has deployed thousands of soldiers to protect it such as places of worship and schools.,places of worship and schools.,马克龙已经部署了数千名士兵来保护教堂和学校等场所。,宗教场所和学校。,0,,
prevention measures including a quarantine and studies of its natural habitat to prevent further spread of new invasive insect pests.,further spread of new invasive insect pests.,预防措施包括隔离和研究其自然栖息地，以防止新的入侵害虫进一步蔓延。,新型入侵害虫进一步蔓延。,0,,
"In this period , a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.",the gradual recovery of their tourism industries.,在此期间，一些国家加大了vr营销力度，为本国旅游业的逐步复苏做准备。,他们的旅游业逐渐复苏。,0,,
"cultural divides , economic disintegration and a suspicion of the white Latinx citizens , particularly recent immigrants.","the white Latinx citizens , particularly recent immigrants.",文化差异，经济解体以及对拉丁裔白人公民，尤其是新移民的怀疑。,白人拉丁裔公民，尤其是新移民。,0,,
"In addition to surging COVID - 19 cases , investors were keeping a watchful eye on the upcoming election and what the results could mean for the markets.",COVID - 19 cases,除了COVID - 19病例激增外，投资者还在密切关注即将到来的选举，以及选举结果对市场的影响。,COVID - 19病例,0,,
a hospital room ahead of the biggest competition of your life.,the biggest competition of your life.,在你生命中最大的竞争前一间病房,你人生中最大的竞争。,0,,
"Illustrations for different reading materials , such as books and magazines , help readers of many ages better understand the content.",Illustrations for different reading,不同阅读材料的插图，如书籍和杂志，帮助不同年龄的读者更好地理解内容。,不同阅读方式的插图,0,,
He then worked with other village officials to explain the potential benefits of sika deer breeding to the villagers.,sika deer breeding,随后，他与其他村干部一起向村民解释了梅花鹿养殖的潜在好处。,梅花鹿育种,0,,
"the original egg fried rice video , a response that has gathered more than 17 million views so far.",the original egg fried rice video,到目前为止，这段鸡蛋炒饭视频的点击率已经超过1700万。,原版蛋炒饭视频,1,,原版
He expressed appreciation for the organizers of the event for organizing the event in these challenging times.,the event in these challenging times.,他对活动的组织者表示感谢，感谢他们在这个充满挑战的时期组织这次活动。,在这个充满挑战的时代。,0,,
"He and his family usually spend a day or two near the lake , which provides refreshing experiences with the nice air and sunshine , he said.",the nice air and sunshine,他说，他和他的家人通常会在湖边呆上一两天，这里有清新的空气和阳光，让人耳目一新。,清新的空气和阳光,0,,
"He also warned that a second lockdown could present major challenges to public spending plans , adding that the spending cycle is going to get hard.",public spending plans,他还警告说，第二次封锁可能会对公共支出计划构成重大挑战，并补充说，支出周期将变得艰难。,公共开支计划,0,,
"He again made no public appearances on Thursday , skipping the first coronavirus task force briefing at the White House in more than six months.",the White House in more than six months.,周四，他再次没有公开露面，缺席了六个多月来在白宫举行的首次冠状病毒特别工作组吹风会。,入主白宫已经半年多了,1,六个多月,入主;半年多
"the second player to have withdrawn because of the injury , after Joaquin Niemann pulled out last week following a positive test result.",a positive test result.,继上周因药检阳性退出比赛的华金·尼曼之后，这是第二位因伤退出比赛的球员。,检测结果呈阳性。,0,,
"Frost ' s Descent is the last solar term of autumn , during which time the weather becomes much colder than before and frost begins to appear.",the last solar term,霜降是秋天的最后一个节气，在这段时间里，天气变得比以前冷得多，开始出现霜冻。,最后一个节气,0,,
"Former South African football international Anele Ngcongca died in a car accident on Monday , according to the country ' s IPSS Medical Rescue service.",the country ' s IPSS Medical Rescue service.,据南非IPSS医疗救援服务报道，前南非足球国脚阿内莱·恩科卡周一死于一场车祸。,该国的IPSS医疗救援服务。,0,,
Facebook and Twitter ' s,Facebook and Twitter,Facebook和Twitter的,Facebook和Twitter,0,,
"Due to the COVID - 19 pandemic , the event was staged behind closed doors and featured an all - domestic field.",the COVID - 19 pandemic,由于新冠肺炎疫情的影响，本次活动是闭门举行的，并在国内举办。,COVID - 19大流行,1,,COVID - 19
"Daniil Medvedev had just won the biggest title of his career , the best victory of his life at the ATP tour , but did not play.",the biggest title of his career,丹尼尔·梅德韦杰夫刚刚赢得了他职业生涯中最大的冠军，这是他在ATP巡回赛上取得的最好的胜利，但他没有参加比赛。,这是他职业生涯中最大的头衔,1,冠军,头衔
"Daily coronavirus tests will be offered to close contacts of people who have tested positive in England , as a way to reduce the current 14 - day quarantine.",Daily coronavirus tests,为了缩短目前14天的隔离时间，英国将向检测呈阳性的人的密切接触者提供每日冠状病毒检测。,每日冠状病毒检测,0,,
Coffee began to spread as a way for religious devotees to remain alert and alert until the early hours of the morning.,the early hours of the morning.,咖啡开始传播开来，成为宗教信徒保持警觉的一种方式，直到凌晨。,凌晨时分。,0,,
Child safety experts say parents need to be aware of the risks involved with making their children use TikTok.,Child safety experts,儿童安全专家表示，父母需要意识到让孩子使用TikTok所涉及的风险。,儿童安全专家,0,,
the remote controlled robots that can perform this type of surgery,the remote controlled robots,可以进行这种手术的遥控机器人,遥控机器人,0,,
Authorities around the world are trying to hammer home the message we have to wash our hands to protect against the spread of the new coronavirus.,the spread of the new coronavirus.,世界各地的当局都在努力强调这样一个信息:我们必须洗手，以防止新型冠状病毒的传播。,新型冠状病毒的传播。,0,,
the corporate headquarters of Terminus group in Beijing,Terminus group in Beijing,终端集团北京总部,北京终点站群,1,终端集团,终点站群
"As the temperature gradually decreases , some animals begin to hibernate and most plants fall into a long period of dormancy.",a long period of dormancy.,随着气温逐渐降低，一些动物开始冬眠，大多数植物进入长时间的休眠状态。,休眠:长时间的休眠,0,,
As the nation careens toward election day fears are bubbling up about potential election interference from a new source : ransomware.,potential election interference,随着选举日的临近，人们越来越担心一个新的来源可能会干扰选举:勒索软件。,潜在的选举干扰,1,可能,潜在的
"As countries restrict travel to help slow the spread of coronavirus , some separated couples are meeting each other at their nations ’ closed borders.",their nations ’ closed borders.,随着各国限制旅行以帮助减缓冠状病毒的传播，一些失散的夫妇在各自国家封闭的边境见面。,他们国家封闭的边境。,0,,
Analyst firm Capital Economics said food price inflation could continue to rise in November as supermarket demand continues to increase during the Covid - 19 lockdown.,the Covid - 19 lockdown.,分析公司凯投宏观表示，由于新冠疫情封锁期间超市需求继续增加，11月份食品价格通胀可能会继续上升。,Covid - 19封锁。,1,新冠疫情,Covid - 19
"Also , amusement rides , danxia landforms and historical sites along the silk road",historical sites along the silk road,还有游乐设施、丹霞地貌和丝绸之路沿线的历史遗迹,丝绸之路沿线的历史遗迹,0,,
All scenic spots in Gansu ' s Gannan yi autonomous prefecture also offered free admission to visitors during the festival.,Gansu ' s Gannan yi autonomous prefecture,甘肃省甘南彝族自治州的所有景点在节日期间也对游客免费开放。,甘肃甘南彝族自治州,0,,
"According to Traditional Chinese Medicine , the human body ’ s constitutions are intimately connected with the surrounding environment.",Traditional Chinese Medicine,中医认为，人体的体质与周围环境密切相关。,中医,0,,
A recent play takes the lingering fragrance of good food as its central plot as it highlights the feats of women and the differences.,the feats of women and the differences.,最近的一部戏剧以美食的余香为中心情节，突出了女性的功绩和差异。,女性的成就和差异。,0,,
the summer that Home Secretary Priti Patel had broken rules on ministers ' behaviour,Home Secretary Priti Patel,去年夏天，内政大臣普里蒂·帕特尔违反了部长行为规定,内政大臣普里蒂·帕特尔,0,,
"Without the March relief package , the poverty rates would have been higher over the last seven months.",the March relief package,如果没有3月份的救助计划，过去7个月的贫困率会更高。,三月份的救助计划,0,,
"While the mash portion of this dish is fairly straightforward , it ' s the same that makes it an enduring comfort food go - to.",an enduring comfort food,虽然这道菜的土豆泥部分相当简单，但这也使它成为一种经久不衰的安慰食物。,经久不衰的安慰食物,0,,
"While Simon is happy that his passion has become a money - spinner , he did not expect the coronavirus pandemic to result in a windfall.",a money - spinner,虽然西蒙很高兴他的激情变成了摇钱树，但他没想到新冠肺炎疫情会让他横财横财。,摇钱树,0,,
"When they arrived in Wuhan , they were facing the urgent need to raise the daily detection ability for nucleic acid tests.",the daily detection ability,抵达武汉时，他们面临着提高核酸检测日常检测能力的迫切需要。,日常检测能力,0,,
"When many of her fellow dancers expressed their desire to learn more complicated routines , Chen organized them into a troupe.",many of her fellow dancers,当她的许多舞蹈伙伴表示想要学习更复杂的舞蹈动作时，陈琳将他们组织成一个剧团。,她的许多舞蹈伙伴,0,,
"When NBC set out to schedule a television town hall with president Trump , the top priorities were safety and parity with Trump ' s successor Joe Biden.",a television town hall,当NBC开始安排与特朗普总统的电视市政厅会议时，最优先考虑的是与特朗普的继任者乔·拜登的安全和平等。,电视市政厅,1,会议,
"What the movie world will look like in 2021 , and the extent to which theaters can mount a comeback , remains to be seen.",the extent to which theaters can mount a comeback,2021年的电影世界会是什么样子，影院能在多大程度上东山再起，还有待观察。,影院能在多大程度上东山再起,0,,
We need to cater for the market that has different lifestyles and individual experiences for our Chinese guests.,different lifestyles and individual experiences for our Chinese guests.,我们需要迎合市场，为中国客人提供不同的生活方式和个人体验。,为中国客人提供不同的生活方式和个人体验。,0,,
"Using a cat teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting , and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.",the behavior of biting people,用猫绳模拟小鸟或小动物，可以让猫享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,咬人的行为,0,,
Unbeaten Chinese heavyweight Zhang Zhilei produced a Hollywood finish for his first fight in nearly a year on Saturday night.,nearly a year on Saturday night.,周六晚上，不败的中国重量级选手张志磊在近一年来的首次比赛中打出了好莱坞式的终结。,近一年的周六晚上,0,,
Tourism players are counting on the holiday to make up for the loss caused by the pandemic and have developed favorable policies to boost consumption.,the loss caused by the pandemic,旅游从业者指望假期能弥补疫情造成的损失，并制定了促进消费的优惠政策。,大流行造成的损失,0,,
"better mixing , which is essential when you have super high heat.",super high heat.,更好的混合，这在高温下是很重要的。,超高热量。,1,高温,超高热量
"Throughout the group and knockout stages , teams stayed in designated hotels where frequent medical testing was conducted.",the group and knockout stages,在整个小组赛和淘汰赛阶段，参赛队伍都住在指定的酒店，经常进行体检。,小组赛和淘汰赛,0,,
"This way , Chinese pig farmers have seen some recovery , allowing them to boost supply and ease prices , analysts at Rabobank wrote in a recent research report.",a recent research report.,荷兰合作银行分析师在最近的一份研究报告中写道，通过这种方式，中国养猪户看到了一些复苏，使他们能够增加供应并降低价格。,最近的一份研究报告。,0,,
They were responsible for organising migrations to the east and were said to have worn colourful garments and played an instrument to attract the attention of possible settlers.,the attention of possible settlers.,他们负责组织向东部的移民，据说他们穿着色彩鲜艳的衣服，演奏乐器来吸引潜在定居者的注意。,潜在定居者的关注。,0,,
"natural , accidental and intentional circumstances , and sometimes a combination of the three.",sometimes a combination of the three.,自然的、偶然的和有意的情况，有时是三者的结合。,有时是三者的结合。,0,,
"The report said modernization of port infrastructure assets is a fundamental component of Africa ' s economy , too , industrialization and economic growth.",port infrastructure assets,报告说，港口基础设施资产的现代化也是非洲经济、工业化和经济增长的一个基本组成部分。,港口基础设施资产,0,,
"abundant tourism resources and attractive beaches , along with a dynamic economy , impressive growth , and a strong demand for business travel.",abundant tourism resources,丰富的旅游资源和迷人的海滩，充满活力的经济，令人印象深刻的增长，以及对商务旅行的强劲需求。,丰富的旅游资源,0,,
"The princess of Pop has become well known for her dance tunes , and her 15th studio album drops on Friday.",The princess of Pop,这位流行音乐公主因她的舞曲而闻名，她的第15张录音室专辑将于周五发行。,流行王妃,1,流行音乐公主,流行王妃
The move has reraised concerns that rural and deprived communities face being cut off from access to water.,rural and deprived communities,此举再次引发了人们的担忧，即农村和贫困社区面临着被切断供水的风险。,农村和贫困社区,0,,
"The greenlight has given the drug a market entry into Kuwait , gaining a foothold for the company to further explore the Middle East market , she said.",the Middle East market,她说，该许可使该药物进入科威特市场，为该公司进一步开拓中东市场奠定了基础。,中东市场,0,,
"a balance between protecting jobs , the economy and saving money.","protecting jobs , the economy and saving money.",在保护就业、经济和省钱之间取得平衡。,保护就业、经济和省钱。,0,,
The government is said to be planning legislation which will ban the movement of staff between homes.,the movement of staff between homes.,政府据说正在计划立法，禁止员工在不同家之间流动。,工作人员在不同家庭之间的流动。,0,,
The bank said it was losing money on a large number of such accounts.,a large number of such accounts.,该银行表示，大量此类账户正在亏损。,大量这样的账户。,0,,
"The Nobel Peace Prize is decided , as Nobel wanted , by the Norwegian Nobel Committee , comprising five members appointed by the Norwegian Parliament.",the Norwegian Nobel Committee,诺贝尔和平奖由挪威诺贝尔委员会决定，该委员会由挪威议会任命的五名成员组成。,挪威诺贝尔委员会,0,,
"The NHS is setting up coronavirus vaccination centres across the UK in preparation for any jab being approved , Health Secretary Matt Hancock has said.",Health Secretary Matt Hancock,英国卫生大臣马特·汉考克表示，NHS正在英国各地建立冠状病毒疫苗接种中心，为任何被批准的疫苗接种做准备。,卫生大臣马特·汉考克,0,,
"The Chinese embassy urged Chinese residents , students and teachers in local Chinese enterprises to abide by Austrian police rules and stay at home to ensure their safety.",Austrian police rules,中国使馆敦促在澳中资企业的中国居民、学生和教师遵守奥地利警方规定，待在家中，确保自身安全。,奥地利警察规则,0,,
The Changchun ice and snow new world park,The Changchun ice,长春冰雪新世界公园,长春冰,0,,
The Champions League returns after a three - week break as we reach the business end of the group stages.,a three - week break,欧冠联赛在三周的休息后回归，我们进入了小组赛的最后阶段。,三个星期的假期,1,休息,假期
"The Antarctic Sabbatical , as the travel company is dubbing it ,",The Antarctic Sabbatical,南极假期，正如旅游公司所称，,南极休假,0,,
Stories people emptying supermarket shelves or arguing over packets of pasta can paint a clear picture of the coronavirus outbreak.,a clear picture of the coronavirus outbreak.,人们清空超市货架或为一包意大利面争吵的故事可以清楚地描绘出冠状病毒爆发的画面。,冠状病毒疫情的清晰图景。,0,,
"Steven Kennedy , the treasury secretary , used a recent speech to pressure the government to lower the threshold for fiscal stimulus.",the threshold for fiscal stimulus.,财政部长史蒂文·肯尼迪在最近的一次演讲中向政府施压，要求其降低财政刺激的门槛。,财政刺激的门槛。,0,,
Staff at a specialist care unit,a specialist care unit,专科护理单位的工作人员,专科病房,1,护理单位,病房
widespread belief in COVID - 19 conspiracy theories,COVID - 19 conspiracy theories,COVID - 19阴谋论的广泛信仰,COVID - 19阴谋论,0,,
"Software company Adobe , which makes software such as Photoshop and Acrobat , will repurchase stock worth $ 2 billion by december 2015.",stock worth $ 2 billion,制作Photoshop和Acrobat等软件的软件公司Adobe将在2015年12月前回购价值20亿美元的股票。,价值20亿美元的股票,0,,
"Shoppers splurged during the night as coronavirus lockdown restrictions were lifted , it said.",coronavirus lockdown restrictions,该公司表示，随着冠状病毒封锁限制的解除，购物者在夜间大肆挥霍。,冠状病毒封锁限制,0,,
She will for the first time next February at a training camp where the initial squad will start to be cut.,the first time next February,明年2月，她将首次参加一个训练营，在那里，最初的阵容将开始被削减。,明年二月的第一次,0,,
She has gone viral on micro - blogging platform Sina Weibo after her death for art made national headlines.,micro - blogging platform Sina Weibo,在她因艺术去世的消息成为全国头条后，她在新浪微博上走红。,微博平台新浪微博,1,,微博平台
Scotland ' s health secretary has confirmed people will not be forced to take the Covid vaccine but she hopes most Scots will choose to do so.,Scotland ' s health secretary,苏格兰卫生部长证实，人们不会被迫接种新冠疫苗，但她希望大多数苏格兰人会选择这样做。,苏格兰卫生大臣,0,,
"Quibi won ' t be the last casualty of the star wars , as studios and other new players vie for consumers ' time.",consumers ' time.,Quibi不会是星球大战的最后一个受害者，因为电影公司和其他新玩家都在争夺消费者的时间。,消费者的时间。,0,,
"Players , coaches and referees are offered green credentials , while yellow and blue credentials are provided to reporters and staff in the arena respectively.",yellow and blue credentials,运动员、教练和裁判的证件是绿色的，记者和工作人员的证件是黄色和蓝色的。,黄色和蓝色证书,0,,
People in the green area cannot conduct any close contact with those having credentials in other colors.,People in the green area,绿色区域的人员不能与持有其他颜色证件的人员进行近距离接触。,人们在绿色区域,0,,
"Over the period , the account picked up followers including what appeared to be older men.",followers including what appeared to be older men.,在此期间，该账号的粉丝越来越多，其中似乎包括一些年长的男性。,追随者中似乎有一些年纪较大的男子。,0,,
Other economists have expressed doubts about the potential for such a large recovery in activity.,such a large recovery in activity.,其他经济学家对经济活动出现如此大规模复苏的可能性表示怀疑。,如此大规模的经济复苏。,0,,
consumers who have bought a product found to be substandard,a product found to be substandard,购买了不合格产品的消费者,被发现不合格的产品,1,,被发现
"Offices at Marquette City Hall , the arts and Culture Center in Peter White Public Library , Municipal Service Center and Lakeview Arena will be closed for the Christmas and Halloween holidays.",Municipal Service Center,马凯特市政厅、彼得怀特公共图书馆艺术文化中心、市政服务中心和湖景竞技场的办公室将在圣诞节和万圣节假期关闭。,市政服务中心,0,,
Northwest China stands out as a hot destination since COVID - 19 has been brought under control nationwide.,COVID - 19,随着新冠肺炎疫情在全国范围内得到控制，西北地区成为热门旅游目的地。,Covid - 19,1,新冠肺炎疫情,Covid - 19
Net - zero carbon emissions will be a ginormous turnaround in four decades and has to be done without too much negative impact on economic development.,a ginormous turnaround in four decades,净零碳排放将是40年内的一个巨大转变，而且必须在不给经济发展带来太多负面影响的情况下实现。,这是四十年来的巨大转变,0,,
Mortgage payment holidays are being extended for homeowners financially affected by the pandemic.,Mortgage payment holidays,受大流行经济影响的房主的抵押贷款支付假期正在延长。,按揭付款假期,0,,
More areas are set to be placed into the higher tiers in England after this.,the higher tiers in England,在此之后，英格兰将会有更多的地区进入更高级别的联赛。,英格兰的高级联赛,0,,
tumor patients ' quality,tumor patients,肿瘤患者素质,肿瘤患者,0,,
"Luminaries such as scientists , writers , writers and thinkers","scientists , writers , writers and thinkers",杰出人物，如科学家、作家、作家和思想家,科学家、作家、作家和思想家,0,,
David Duchovny ' s the song and you may think he had a crystal ball.,David Duchovny,大卫杜楚尼的这首歌，你可能认为他有一个水晶球。,大卫·杜楚尼,0,,
"Leaders in multiple states , including Nevada , Vermont and Illinois ,","Nevada , Vermont and Illinois",包括内华达州、佛蒙特州和伊利诺伊州在内的多个州的领导人，,内华达州，佛蒙特州和伊利诺伊州,0,,
"Last week nearly 4 million visitors flowed into the province , according to the provincial culture and tourism department.",Last week nearly 4 million visitors,据该省文化和旅游部门称，上周有近400万游客涌入该省。,上周有近400万游客,0,,
Jaguar Land Rover ' s sales recovery in China,Jaguar Land Rover,捷豹路虎在中国的销售复苏,捷豹路虎,0,,
It will not be released for use until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,final safety testing,在它通过最后的安全测试并获得药品和保健产品监管机构的批准之前，它不会被释放使用。,最终安全测试,0,,
"It allows local authorities to ask drivers to move their vehicles to car parks near disused shops , bars and restaurants while repairs take place.","car parks near disused shops , bars and restaurants",它允许地方当局在维修期间要求司机将车辆移到废弃商店、酒吧和餐馆附近的停车场。,废弃商店、酒吧和餐馆附近的停车场,0,,
all the protection procedures for our staff and transport the mentally ill persons,the mentally ill persons,我公司员工的所有保护程序及精神病人的运送,精神病患者,0,,
"Imagine going to a hospital so large , doctors and nurses with children are allowed to keep working.",doctors and nurses with children,想象一下，去一家这么大的医院，带孩子的医生和护士可以继续工作。,带孩子的医生和护士,0,,
I think the dancing and acting classes he took recently have really given him a better understanding of music and artistic expression.,music and artistic expression.,我认为他最近上的舞蹈和表演课让他对音乐和艺术表达有了更好的理解。,音乐和艺术表现。,0,,
I have great love and respect for Tom and for our son and the lives we built together.,great love and respect,我对汤姆和我们的儿子以及我们共同建立的生活充满了爱和尊重。,伟大的爱和尊重,1,,伟大的
"I am deeply honored to share a connection with Paine College and these scholarships , which will provide life - changing opportunities for the deserving recipients.",life - changing opportunities for the deserving recipients.,我非常荣幸能与潘恩学院和这些奖学金建立联系，这些奖学金将为有资格获得奖学金的人提供改变人生的机会。,为应得的受助人提供改变人生的机会。,0,,
rising unemployment and the ongoing challenges faced by small businesses,the ongoing challenges faced by small businesses,失业率上升和小企业面临的持续挑战,小企业面临的持续挑战,0,,
"Hotels treating their few customers like royalty , not art galleries where solo guests stand nose - to - nose with renaissance art.",nose - to - nose with renaissance art.,酒店像对待皇室一样对待他们为数不多的顾客，而不是像对待艺术画廊一样，让独自的客人与文艺复兴时期的艺术品面对面地站在一起。,与文艺复兴时期的艺术针锋相对。,1,面对面地,针锋相对
He said he hopes that the native fruits in the Thai South will help boost both local farming and tourism incomes.,both local farming and tourism incomes.,他说，他希望泰国南部的本地水果将有助于提高当地农业和旅游收入。,当地农业和旅游业的收入。,0,,
Foreign publishing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,local Chinese companies.,外国出版社也在准备与中国本土公司合作，以满足新的需求。,中国本土企业。,0,,
Fairways and landing areas were easier to find because of the absence of bounce and run.,Fairways and landing areas,球道和着陆区更容易找到，因为没有反弹和奔跑。,球道和着陆区,0,,
"Each kit contains a packet of assorted sesame seeds , an instruction brochure and sample designs for them , container and seed gardens.",assorted sesame seeds,每个工具包中都有一包什锦芝麻，一本说明书和它们的样品设计，容器和种子花园。,什锦芝麻,0,,
"During the event , Terminus will press into service more than 150 robots , including patrol cars , welcome robots , guiding robots , and goods - delivering robots.",goods - delivering robots.,在活动期间，终点站将投入服务超过150个机器人，包括巡逻车、迎宾机器人、引导机器人和送货机器人。,送货机器人。,0,,
Comedian Alex Brooker and others with hand and arm impairments have accused the film of being insensitive towards disabled people.,others with hand and arm impairments,喜剧演员亚历克斯·布鲁克和其他手臂有残疾的人指责这部电影对残疾人不敏感。,其他手和手臂有损伤的人,0,,
"Cities in the Americas , Africa and Eastern Europe have become less expensive since last year , while Western European cities have become costlier.","the Americas , Africa and Eastern Europe",自去年以来，美洲、非洲和东欧城市的生活成本已经下降，而西欧城市的生活成本却在上升。,美洲、非洲和东欧,0,,
China ' s Ding Junhui said he cannot see many young players from his country matching his success any time soon because they are not dedicated enough.,China ' s Ding Junhui,中国的丁俊晖说，他不会看到很多年轻球员在短期内取得和他一样的成功，因为他们不够敬业。,中国的丁俊晖,0,,
"China pursues a prudent monetary policy in a more flexible and appropriate manner , according to this year ' s government work report.",this year ' s government work report.,今年的政府工作报告指出，中国将以更加灵活和适当的方式实施稳健的货币政策。,今年的政府工作报告。,0,,
But what makes this news significant is that it ' s been 15 years since the heavy metal band has dropped new songs.,the heavy metal band,但这个消息的意义在于，这支重金属乐队已经有15年没有发布新歌了。,重金属乐队,0,,
passengers flying to the UK from three US airports.,three US airports.,从三个美国机场飞往英国的乘客。,三个美国机场。,0,,
Balancing a career in professional sport with being a major media sensation is a tightrope to me.,a career in professional sport,对我来说，在职业体育生涯和成为主要媒体的轰动者之间保持平衡是一种走钢丝。,职业运动的职业生涯,0,,
"At least 22 people , mostly children , were killed and another 27 wounded when three gunmen stormed the university on Monday.",At least 22 people,周一，三名枪手袭击了这所大学，造成至少22人死亡，另有27人受伤，其中大部分是儿童。,至少22人,0,,
an important addition to the Amazon online store.,the Amazon online store.,这是亚马逊在线商店的重要补充。,亚马逊在线商店,0,,
"Around the corner , once - crowded sights lay dormant , with hotels empty and not a tourist in sight.",once - crowded sights,在街角，曾经拥挤不堪的景点如今都已沉寂，旅馆空空如也，看不到一个游客。,曾经拥挤不堪的景点,0,,
"a reflection of a dual - circulation development strategy , and to reflect the nation ' s emphasis on high - quality development.",high - quality development.,既体现了双循环发展战略，又体现了国家对高质量发展的重视。,高质量发展。,0,,
the compensation scheme set up for victims of the Windrush disaster.,victims of the Windrush disaster.,为风灾受害者设立的赔偿计划,风浪号灾难的受害者,1,风灾,风浪号灾难
"According to the education ministry , secondary and primary schools are expected to reopen in November.",secondary and primary schools,教育部表示，中小学预计将于11月复课。,中、小学,0,,
NHS England over delays to gender reassignment treatment.,delays to gender reassignment treatment.,英国国民健康保险制度推迟性别重置治疗。,性别重置治疗延迟。,0,,
A prominent ally of Donald Trump,A prominent ally,唐纳德·特朗普的重要盟友,重要的盟友,0,,
A St. Cloud woman was arrested on Thursday after prostituting her three teenage daughters to undercover deputies.,her three teenage daughters,周四，圣克劳德的一名妇女因将三个十几岁的女儿卖给卧底警察而被捕。,她的三个十几岁的女儿,0,,
A Change Is Gonna Come was a smooth soul tune that became the unofficial anthem of the US civil rights movement.,the unofficial anthem of the US civil rights movement.,《改变即将到来》是一首流畅的灵魂歌曲，后来成为美国民权运动的非官方赞歌。,美国民权运动的非正式国歌。,1,非官方赞歌,非正式国歌
Zhang says he expects the fair to make Yichang and its citrus fruits more known to its customers.,the fair to make Yichang and its citrus fruits,张说，他希望这次博览会能让宜昌和宜昌的柑橘类水果更广为人知。,这个市集让宜昌和它的柑橘水果,0,,
Your wedding is one of the most important days.,one of the most important days.,你的婚礼是最重要的日子之一。,最重要的日子之一。,0,,
Women are more likely to have caring responsibilities and may tend to progress into more senior roles if they do not offer flexible working options.,flexible working options.,女性更有可能承担照顾家庭的责任，如果不提供灵活的工作选择，她们可能会晋升到更高的职位。,灵活的工作选择。,1,家庭,
"Versatile and prolific , he was known and loved for his hangdog expression , lugubrious delivery and the often testy demeanour he gave to his characters.",the often testy demeanour,他多才多艺，作品多产，以他吊儿吊的表情、忧郁的表达方式以及他对角色的暴躁举止而为人所知和喜爱。,经常暴躁的举止,1,,经常
