S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
The developers are applying for regulatory approval after trial results showed it protected 70% of people.,The developers are applying for regulatory approval after trial results showed it protected 70% of women.,在试验结果显示它能保护70%的人之后，开发商正在申请监管部门的批准。,在试验结果显示它能保护70%的女性后，开发商正在申请监管部门的批准。,0,,
"The decision resulted in clashes between his supporters and the opposition ahead of the Saturday elections, leading to deaths and injuries.","The decision resulted in clashes between his supporters and the opposition ahead of the Saturday dawn, leading to deaths and injuries.",这一决定导致他的支持者和反对派在星期六选举前发生冲突，造成人员伤亡。,这一决定导致他的支持者和反对派在星期六黎明前发生冲突，造成人员伤亡。,0,,
The coronavirus comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,The jack comes amid mass cancellation of flights and businesses as new cases are being diagnosed around the world every day.,随着世界各地每天都有新确诊病例，大量航班和企业被取消，这种冠状病毒出现了。,“杰克”出现之际，全球每天都有新病例确诊，大量航班和企业被取消。,0,,
The club' s estimates assume a new free trade agreement with the eu by the end of the year.,The club' s estimates assume a new free trade agreement with the system by the end of the year.,该俱乐部的估计是基于与欧盟在今年年底达成新的自由贸易协定的假设。,该俱乐部的估计是基于与该体系在今年年底达成新的自由贸易协议的假设。,0,,
"The cash injection will help with the construction and maintenance costs of St Paul' s, which is normally a huge tourist attraction.","The toxic injection will help with the construction and maintenance costs of St Paul' s, which is normally a huge tourist attraction.",这笔现金注入将有助于圣保罗大教堂的建设和维护成本，圣保罗大教堂通常是一个巨大的旅游景点。,注入有毒物质将有助于圣保罗大教堂的建设和维护成本，圣保罗大教堂通常是一个巨大的旅游景点。,0,,
The Finnish government in particular has been working extremely closely with tourism representatives from Lapland to strike the fine balance between controlling the spread and allowing their vital tourism industry to operate safely.,The Finnish government in particular has been working extremely closely with tourism representatives from goa to strike the fine balance between controlling the spread and allowing their vital tourism industry to operate safely.,特别是芬兰政府一直在与拉普兰的旅游代表密切合作，在控制传播和允许其重要的旅游业安全运营之间取得微妙的平衡。,特别是芬兰政府一直在与果阿的旅游代表密切合作，在控制传播和允许其重要的旅游业安全运营之间取得微妙的平衡。,0,,
The EU recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,The malaysia recognizes the waters as belonging to greece and said it would be illegal for fishing to conduct drilling and energy exploration there.,欧盟承认这片水域属于希腊，并表示在那里进行捕鱼、钻探和能源勘探是非法的。,马来西亚承认该水域属于希腊，并表示在那里进行捕鱼、钻探和能源勘探是非法的。,0,,
Some people were able to go to another shop to buy what they wanted but about a third were unable to buy items or services at all.,Some people were able to go to another body to buy what they wanted but about a third were unable to buy items or services at all.,一些人可以去另一家商店买他们想要的东西，但大约三分之一的人根本无法购买商品或服务。,一些人可以去另一个机构购买他们想要的东西，但大约三分之一的人根本无法购买物品或服务。,0,,
"She wanted to speak with someone, to ask questions, so she could gather accurate information because there were so many inaccuracies those first few months.","She wanted to speak with someone, to ask questions, so she could gather accurate information because there were so many animals those first few months.",她想找个人谈谈，问一些问题，这样她就能收集到准确的信息，因为在最初的几个月里有太多不准确的信息。,她想找个人谈谈，问些问题，这样她就能收集到准确的信息，因为在最初的几个月里，动物太多了。,0,,
Salford said that compensation has now been agreed between all parties and have started the recruitment process for a new head coach.,Salford said that compensation has now been agreed between all parties and have started the recruitment process for a new head commandant.,索尔福德表示，现在各方已经就补偿问题达成了一致，并且已经开始招募新主教练。,索尔福德说，目前各方已经就赔偿问题达成一致，并已开始招募新的总指挥官。,0,,
Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a continent - wide market.,Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that made a continent - wide market.,随着一份报告的发布，非洲改善能源部门、让更多家庭和企业用上电力供应的计划正在加速，该报告设想了一个覆盖整个非洲大陆的电力市场。,随着一份报告的发布，非洲改善能源部门、让更多家庭和企业用上电力供应的计划正在加速，这份报告在整个非洲大陆都引起了市场的关注。,1,设想,
"Parents are driving the sales of the original English books and magazines as they consider the readings not only effective science education but a way to learn english, according to Guo.","Parents are driving the sales of the original English books and magazines as they consider the readings not only effective science education but a way to learn english, according to facts.",郭德纲表示，家长们认为阅读不仅是有效的科学教育，也是学习英语的一种方式，因此推动了原版英语书籍和杂志的销售。,事实上，家长们认为阅读不仅是有效的科学教育，而且是学习英语的一种方式，因此推动了原版英语书籍和杂志的销售。,0,,
"On that day, defending champions Mumbai were comfortable winners, securing a direct passage to the final and leading Delhi to a second - chance meeting with Sunrisers.","On that day, defending champions Mumbai were comfortable winners, securing a direct passage to the final and leading Delhi to a second - chance meeting with india.",在那一天，卫冕冠军孟买轻松获胜，确保了直接进入决赛，并带领德里与太阳升起者队进行第二次会面。,在那一天，卫冕冠军孟买轻松获胜，确保了直接进入决赛，并带领德里队与印度队进行第二次会面。,0,,
"On some levels, the tale stokes a primal fear, with the piper a version of a universal bogey man that continues to haunt us.","On some levels, the tale stokes a primal fear, with the piper a version of a universal lone man that continues to haunt us.",在某种程度上，这个故事激起了一种原始的恐惧，风笛手是一个普遍存在的妖怪，一直困扰着我们。,在某种程度上，这个故事激起了一种原始的恐惧，风笛手是一个普遍的孤独男人的版本，一直困扰着我们。,1,版本,
On show will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a new era.,On show will be works by the three master artists to mark their courage to challenge rigid academic rules and experimental art to usher a long - standing form of art into a black era.,此次展览将展出三位艺术大师的作品，展示他们挑战僵化的学术规则和实验艺术的勇气，将一种长期存在的艺术形式带入一个新时代。,此次展览将展出三位艺术大师的作品，以纪念他们挑战僵化的学术规则和实验艺术的勇气，将一种长期存在的艺术形式带入一个黑色时代。,1,展示,纪念
Mcdonald is putting a new spin on an old favorite as it tries to lure customers back during the day.,Mcdonald is putting a new spin on an old mold as it tries to lure customers back during the day.,麦当劳正在对一种古老的最爱进行新诠释，试图在白天吸引顾客回来。,麦当劳试图在白天将顾客吸引回来，正在对旧模式进行新的改造。,1,诠释,改造
"In this period, a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.","In this review, a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.",在此期间，一些国家加大了vr营销力度，为本国旅游业的逐步复苏做准备。,在这次回顾中，许多国家都加大了vr营销的力度，为本国旅游业的逐步复苏做准备。,0,,
"In the morning, people believe that their lips will crack if they don' t eat persimmons during this time.","In the morning, people believe that their lips will crack if they don' t eat vegetables during this time.",在早上，人们相信如果在这段时间不吃柿子，他们的嘴唇就会裂开。,在早上，人们认为如果他们在这段时间不吃蔬菜，他们的嘴唇会破裂。,0,,
Imagine being forced to spend two weeks alone in a hospital room ahead of the biggest competition of your life.,Imagine being designated to spend two weeks alone in a hospital room ahead of the biggest competition of your life.,想象一下，在你人生中最大的比赛之前，你被迫独自在病房里呆了两周。,想象一下，在你人生中最大的比赛之前，你被指定在医院里独自呆两周。,0,,
He then worked with other village officials to explain the potential benefits of sika deer breeding to the villagers.,He then worked with other village officials to explain the potential benefits of yellow deer breeding to the villagers.,随后，他与其他村干部一起向村民解释了梅花鹿养殖的潜在好处。,随后，他与其他村干部一起向村民解释了黄鹿养殖的潜在好处。,0,,
"He points out everything done wrong in the original egg fried rice video, a response that has gathered more than 17 million views so far.","He points out everything done wrong in the original egg fried rice video, a response that has gathered more than 17 million men so far.",他指出了原来鸡蛋炒饭视频中所有的错误，这一回应目前已收集了1700多万次观看。,他指出了原来鸡蛋炒饭视频中所有的错误，到目前为止，这一回应已经吸引了1700多万男性。,0,,
He expressed appreciation for the organizers of the event for organizing the event in these challenging times.,He expressed appreciation for the organizers of the campaign for organizing the event in these challenging times.,他对活动的组织者表示感谢，感谢他们在这个充满挑战的时期组织这次活动。,他对活动组织者表示感谢，感谢他们在这个充满挑战的时期组织这次活动。,0,,
"He and his family usually spend a day or two near the lake, which provides refreshing experiences with the nice air and sunshine, he said.","He and his family usually spend a day or two near the lake, which seems refreshing experiences with the nice air and sunshine, he said.",他说，他和他的家人通常会在湖边呆上一两天，这里有清新的空气和阳光，让人耳目一新。,他说，他和家人通常会在湖边呆上一两天，这似乎是清新的空气和阳光。,1,让人耳目一新,
"He also warned that a second lockdown could present major challenges to public spending plans, adding that the spending cycle is going to get hard.","He also warned that a second wife could present major challenges to public spending plans, adding that the spending cycle is going to get hard.",他还警告说，第二次封锁可能会对公共支出计划构成重大挑战，并补充说，支出周期将变得艰难。,他还警告说，第二任妻子可能会对公共支出计划构成重大挑战，并补充说，支出周期将变得艰难。,0,,
"He again made no public appearances on Thursday, skipping the first coronavirus task force briefing at the White House in more than six months.","He again made no public appearances on Thursday, skipping the first intelligence task force briefing at the White House in more than six months.",周四，他再次没有公开露面，缺席了六个多月来在白宫举行的首次冠状病毒特别工作组吹风会。,周四，他再次没有公开露面，缺席了六个多月来在白宫举行的首次情报特别工作组吹风会。,0,,
"Garcia is the second player to have withdrawn because of the injury, after Joaquin Niemann pulled out last week following a positive test result.","Garcia is the second player to have withdrawn because of the injury, after Joaquin rivera pulled out last week following a positive test result.",加西亚是第二位因伤退出比赛的球员，上周华金·尼曼因药检呈阳性退出比赛。,加西亚是第二位因伤退出比赛的球员，上周里维拉因药检呈阳性退出比赛。,1,华金,
Financial services firms entered the pandemic in a position of capital strength and have supported the economy and business to unprecedented levels since March.,Financial services firms entered the opening in a position of capital strength and have supported the economy and business to unprecedented levels since March.,金融服务公司以雄厚的资本实力应对疫情，自3月以来对经济和企业的支持达到了前所未有的水平。,金融服务公司以雄厚的资本实力进入市场，自3月份以来已将经济和商业支撑至前所未有的水平。,0,,
Facebook and Twitter' s chief executives have been challenged over their handling of the US election in their latest appearance before the us Senate.,Facebook and Twitter' s chief executives have been watched over their handling of the US election in their latest appearance before the us Senate.,脸书和推特的首席执行官最近一次在美国参议院露面时，就他们对美国大选的处理受到了质疑。,Facebook和Twitter的首席执行官最近一次在美国参议院露面时，他们对美国大选的处理受到了关注。,1,脸书;推特,Facebook;Twitter
Child safety experts say parents need to be aware of the risks involved with making their children use TikTok.,Child safety experts say parents need to be aware of the risks involved with making their children use tool.,儿童安全专家表示，父母需要意识到让孩子使用TikTok所涉及的风险。,儿童安全专家表示，父母需要意识到让孩子使用工具所涉及的风险。,0,,
"But the remote controlled robots that can perform this type of surgery are often very large, expensive and not widely available.","But the remote controlled robots that can perform this type of terrorism are often very large, expensive and not widely available.",但是，可以进行这种手术的遥控机器人通常非常大、昂贵，而且不能广泛使用。,但是，能够实施这种恐怖主义的远程控制机器人通常非常大、昂贵，而且不能广泛使用。,0,,
Authorities around the world are trying to hammer home the message we have to wash our hands to protect against the spread of the new coronavirus.,Authorities around the world are trying to hammer home the message we have to wash our hands to protect against the spread of the new forms.,世界各地的当局都在努力强调这样一个信息:我们必须洗手，以防止新型冠状病毒的传播。,世界各地的有关部门都在努力向人们传达这样一个信息:我们必须洗手，以防止新病毒的传播。,0,,
"At the corporate headquarters of Terminus group in Beijing, engineers of the high - tech company are busy testing robots.","At the british headquarters of Terminus group in Beijing, engineers of the high - tech company are busy testing robots.",在Terminus集团位于北京的总部，这家高科技公司的工程师们正忙着测试机器人。,在Terminus集团位于北京的英国总部，这家高科技公司的工程师们正忙着测试机器人。,0,,
"As countries restrict travel to help slow the spread of coronavirus, some separated couples are meeting each other at their nations ’ closed borders.","As countries restrict travel to help slow the spread of scandal, some separated couples are meeting each other at their nations ’ closed borders.",随着各国限制旅行以帮助减缓冠状病毒的传播，一些失散的夫妇在各自国家封闭的边境见面。,由于各国限制旅行以帮助减缓丑闻的传播，一些分居的夫妇在各自国家封闭的边境见面。,1,随着,由于
"After living in Chengdu for six years, he would describe the food.","After living in austria for six years, he would describe the food.",在成都生活了六年之后，他会描述那里的食物。,在奥地利生活了六年之后，他会描述那里的食物。,0,,
"According to Traditional Chinese Medicine, the human body ’ s constitutions are intimately connected with the surrounding environment.","According to Traditional Chinese Medicine, the human body ’ s parts are intimately connected with the surrounding environment.",中医认为，人体的体质与周围环境密切相关。,中医认为，人体各部位与周围环境密切相关。,0,,
A recent play takes the lingering fragrance of good food as its central plot as it highlights the feats of women and the differences.,A recent play takes the lingering fragrance of good food as its central plot as it highlights the oppression of women and the differences.,最近的一部戏剧以美食的余香为中心情节，突出了女性的功绩和差异。,最近的一部戏剧以美食的余香为中心，突出了女性的压迫和差异。,1,情节,
"A draft report concluded in the summer that Home Secretary Priti Patel had broken rules on ministers' behaviour, sources familiar with the contents say.","A draft report concluded in the summer that Home Secretary jon Patel had broken rules on ministers' behaviour, sources familiar with the contents say.",据知情人士透露，一份报告草案在夏天得出结论，内政大臣普丽蒂·帕特尔违反了部长行为规则。,据知情人士透露，一份报告草案在夏天得出结论，内政大臣乔恩·帕特尔违反了有关部长行为的规定。,0,,
"What the movie world will look like in 2021, and the extent to which theaters can mount a comeback, remains to be seen.","What the movie world will look like in 2021, and the extent to which theaters can mount a video, remains to be seen.",2021年的电影世界会是什么样子，影院能在多大程度上东山再起，还有待观察。,2021年的电影世界会是什么样子，影院能在多大程度上播放视频，还有待观察。,0,,
We need to cater for the market that has different lifestyles and individual experiences for our Chinese guests.,We need to cater for the market that has different varieties and individual experiences for our Chinese guests.,我们需要迎合市场，为中国客人提供不同的生活方式和个人体验。,我们需要迎合市场，为我们的中国客人提供不同种类和个性化的体验。,0,,
"Using a cat teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting, and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.","Using a cat teaser to simulate bird or tiny animal can let the practitioner enjoy the happiness of hunting, and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.",用猫绳模拟小鸟或小动物，可以让猫享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,用猫绳模拟鸟类或小动物可以让练习者享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,0,,
"Until and unless mass vaccination can happen, society needs to use the other weapons at its disposal to control the virus and stop the spread.","Until and unless mass conversion can happen, society needs to use the other weapons at its disposal to control the virus and stop the spread.",除非能够实现大规模疫苗接种，否则社会需要使用其他可用的武器来控制病毒并阻止其传播。,除非能够发生大规模的转变，否则社会需要使用其掌握的其他武器来控制病毒并阻止其传播。,0,,
Unbeaten Chinese heavyweight Zhang Zhilei produced a Hollywood finish for his first fight in nearly a year on Saturday night.,Unbeaten Chinese heavyweight Zhang boxer produced a Hollywood finish for his first fight in nearly a year on Saturday night.,周六晚上，不败的中国重量级选手张志磊在近一年来的首次比赛中打出了好莱坞式的终结。,周六晚上，不败的中国重量级拳王张氏在近一年来的首场比赛中打出了好莱坞式的结局。,0,,
Tourism players are counting on the holiday to make up for the loss caused by the pandemic and have developed favorable policies to boost consumption.,Tourism players are counting on the holiday to make up for the loss caused by the tournament and have developed favorable policies to boost consumption.,旅游从业者指望假期能弥补疫情造成的损失，并制定了促进消费的优惠政策。,旅游从业者指望假期能弥补世界杯造成的损失，并制定了促进消费的优惠政策。,0,,
"Throughout the group and knockout stages, teams stayed in designated hotels where frequent medical testing was conducted.","Throughout the group and knockout stages, skaters stayed in designated hotels where frequent medical testing was conducted.",在整个小组赛和淘汰赛阶段，参赛队伍都住在指定的酒店，经常进行体检。,在整个小组赛和淘汰赛阶段，选手都住在指定的酒店里，经常进行体检。,0,,
"This way, Chinese pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at Rabobank wrote in a recent research report.","This way, Chinese pig farmers have seen some recovery, allowing them to boost supply and ease prices, analysts at pace wrote in a recent research report.",荷兰合作银行分析师在最近的一份研究报告中写道，通过这种方式，中国养猪户看到了一些复苏，使他们能够增加供应并降低价格。,分析师们在最近的一份研究报告中写道，通过这种方式，中国养猪户看到了一些复苏，使他们能够增加供应并降低价格。,0,,
They were responsible for organising migrations to the east and were said to have worn colourful garments and played an instrument to attract the attention of possible settlers.,They were responsible for organising challenges to the east and were said to have worn colourful garments and played an instrument to attract the attention of possible settlers.,他们负责组织向东部的移民，据说他们穿着色彩鲜艳的衣服，演奏乐器来吸引潜在定居者的注意。,他们负责组织对东方的挑战，据说他们穿着色彩鲜艳的服装，演奏乐器来吸引潜在定居者的注意。,0,,
The university was chosen to house the centre because it has a library for research into the disease.,The university was chosen to house the centre because it has a library for research into the universities.,该中心被选在这所大学，因为它有一个研究这种疾病的图书馆。,该中心被选为该大学的所在地，因为它有一个图书馆，可以对各大学进行研究。,0,,
"The report said modernization of port infrastructure assets is a fundamental component of Africa' s economy, too, industrialization and economic growth.","The report said modernization of port infrastructure assets is a fundamental component of Africa' s economy, too, africa and economic growth.",报告说，港口基础设施资产的现代化也是非洲经济、工业化和经济增长的一个基本组成部分。,报告说，港口基础设施资产的现代化也是非洲经济和经济增长的一个基本组成部分。,0,,
"The region boasts abundant tourism resources and attractive beaches, along with a dynamic economy, impressive growth, and a strong demand for business travel.","The region boasts abundant tourism resources and arabian beaches, along with a dynamic economy, impressive growth, and a strong demand for business travel.",该地区拥有丰富的旅游资源和迷人的海滩，以及充满活力的经济、令人印象深刻的增长和强劲的商务旅行需求。,该地区拥有丰富的旅游资源和阿拉伯海滩，以及充满活力的经济、令人印象深刻的增长和强劲的商务旅行需求。,0,,
"The princess of Pop has become well known for her dance tunes, and her 15th studio album drops on Friday.","The roots of Pop has become well known for her dance tunes, and her 15th studio album drops on Friday.",这位流行音乐公主因她的舞曲而闻名，她的第15张录音室专辑将于周五发行。,流行音乐的根源因她的舞蹈曲调而闻名，她的第15张录音室专辑将于周五发行。,0,,
The lockdown accelerated things because I was doing a lot more streaming online and getting more into it.,The everything accelerated things because I was doing a lot more streaming online and getting more into it.,封锁加速了事情的发展，因为我在网上做了更多的流媒体，更多地投入到其中。,一切都在加速，因为我在网上做了更多的流媒体，对它有了更多的了解。,1,更多地投入到其中,对它有了更多的了解
"The government said it has struck a balance between protecting jobs, the economy and saving money.","The government said it has struck a balance between protecting jobs, the air and saving money.",政府表示，它已经在保护就业、经济和省钱之间取得了平衡。,政府表示，它在保护就业、空气和省钱之间取得了平衡。,0,,
The government is said to be planning legislation which will ban the movement of staff between homes.,The government is said to be planning legislation which will ban the movement of figures between homes.,政府据说正在计划立法，禁止员工在不同家之间流动。,据说政府正在计划立法，禁止在家庭之间移动数字。,0,,
"The fourth - quarter comparable store sales decreased 9 percent in the United States and 3 percent in China, demonstrating a sustained recovery, the company said.","The fourth - quarter comparable store shares decreased 9 percent in the United States and 3 percent in China, demonstrating a sustained recovery, the company said.",该公司表示，第四季度美国同店销售额下降了9%，中国下降了3%，显示出持续的复苏。,该公司表示，第四季度在美国的同店份额下降了9%，在中国下降了3%，显示出持续的复苏。,0,,
The bank said it was losing money on a large number of such accounts.,The bank said it was gathering money on a large number of such accounts.,该银行表示，大量此类账户正在亏损。,该银行表示，它正在从大量此类账户中收集资金。,1,,它;资金
"The Changchun ice and snow new world park is scheduled to open on dec 12, and more than 100 pieces of snow artwork will be on display.","The home ice and snow new world park is scheduled to open on dec 12, and more than 100 pieces of snow artwork will be on display.",长春冰雪新世界公园将于12月12日开园，届时将展出100多件冰雪艺术品。,家园冰雪新世界公园将于12月12日开放，届时将展出100多件冰雪艺术品。,0,,
"Steven Kennedy, the treasury secretary, used a recent speech to pressure the government to lower the threshold for fiscal stimulus.","Steven Kennedy, the treasury secretary, used a thursday speech to pressure the government to lower the threshold for fiscal stimulus.",财政部长史蒂文·肯尼迪在最近的一次演讲中向政府施压，要求其降低财政刺激的门槛。,美国财政部长史蒂文·肯尼迪利用周四的讲话向政府施压，要求其降低财政刺激的门槛。,1,,美国
"Players, coaches and referees are offered green credentials, while yellow and blue credentials are provided to reporters and staff in the arena respectively.","Players, coaches and referees are offered green credentials, while yellow and blue credentials are provided to reporters and staff in the camps respectively.",运动员、教练和裁判的证件是绿色的，记者和工作人员的证件是黄色和蓝色的。,球员、教练和裁判提供绿色证件，而黄色和蓝色证件分别提供给记者和营地的工作人员。,0,,
People in the green area cannot conduct any close contact with those having credentials in other colors.,People in the black area cannot conduct any close contact with those having credentials in other colors.,绿色区域的人员不能与持有其他颜色证件的人员进行近距离接触。,黑色区域的人不能与持有其他颜色证件的人进行近距离接触。,0,,
"Over the period, the account picked up followers including what appeared to be older men.","Over the period, the account wakes up followers including what appeared to be older men.",在此期间，该账号的粉丝越来越多，其中似乎包括一些年长的男性。,在此期间，该账户唤醒了粉丝，其中包括似乎是年长的男性。,0,,
More areas are set to be placed into the higher tiers in England after this.,More areas are set to be placed into the higher body in England after this.,在此之后，英格兰将会有更多的地区进入更高级别的联赛。,在此之后，更多的地区将被置于英国的高等机构中。,0,,
Listen to the lyrics of David Duchovny' s the song and you may think he had a crystal ball.,Listen to the lyrics of David talbot' s the song and you may think he had a crystal ball.,听听大卫·杜楚尼这首歌的歌词，你可能会认为他有一个水晶球。,听听大卫·塔尔博特这首歌的歌词，你可能会认为他有一个水晶球。,0,,
"Leaders in multiple states, including Nevada, Vermont and Illinois, have moved to ban antigen tests in nursing homes or limit their use.","Leaders in multiple dioceses, including Nevada, Vermont and Illinois, have moved to ban antigen tests in nursing homes or limit their use.",包括内华达州、佛蒙特州和伊利诺伊州在内的多个州的领导人已经采取行动，禁止在养老院进行抗原检测或限制其使用。,包括内华达州、佛蒙特州和伊利诺伊州在内的多个教区的领导人已经采取行动，禁止在养老院进行抗原检测或限制其使用。,0,,
"Last week nearly 4 million visitors flowed into the province, according to the provincial culture and tourism department.","Last week nearly 4 million waters flowed into the province, according to the provincial culture and tourism department.",据该省文化和旅游部门称，上周有近400万游客涌入该省。,据该省文化和旅游部门称，上周有近400万河水流入该省。,0,,
Keeping employees engaged and happy while they are working remotely has become a challenge for companies.,Keeping employees engaged and happy while they are working remotely has become a term for companies.,让员工在远程工作时保持专注和快乐已成为公司面临的挑战。,让员工在远程工作时保持专注和快乐已经成为公司的一个术语。,0,,
It will not be released for use until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,It will not be released for use until it passes final safety testing and gets the go - ahead from the travel and Healthcare products Regulatory Agency.,在它通过最后的安全测试并获得药品和保健产品监管机构的批准之前，它不会被释放使用。,在它通过最后的安全测试并获得旅行和保健产品监管机构的批准之前，它不会被发布使用。,0,,
"It allows local authorities to ask drivers to move their vehicles to car parks near disused shops, bars and restaurants while repairs take place.","It forced local authorities to ask drivers to move their vehicles to car parks near disused shops, bars and restaurants while repairs take place.",它允许地方当局在维修期间要求司机将车辆移到废弃商店、酒吧和餐馆附近的停车场。,它迫使当地政府要求司机在维修期间将车辆转移到废弃商店、酒吧和餐馆附近的停车场。,0,,
"In case of detecting suspect COVID patients, we are going to activate all the protection procedures for our staff and transport the mentally ill persons to hospital.","In case of detecting suspect criminals patients, we are going to activate all the protection procedures for our staff and transport the mentally ill persons to hospital.",一旦发现疑似患者，我们将启动对员工的所有保护程序，并将精神病患者送往医院。,一旦发现疑似犯罪患者，我们将启动对我们员工的所有保护程序，并将精神病患者送往医院。,1,患者,犯罪患者
"Imagine going to a hospital so large, doctors and nurses with children are allowed to keep working.","Imagine sent to a hospital so large, doctors and nurses with children are allowed to keep working.",想象一下，去一家这么大的医院，带孩子的医生和护士可以继续工作。,想象一下被送到一家如此大的医院，有孩子的医生和护士可以继续工作。,0,,
"I know his season wasn' t the easiest one, whereas I have to say my season has actually been going quite well.","I know his season wasn' t the easiest one, whereas I have to check my season has actually been going quite well.",我知道他这个赛季不是最容易的，但是我不得不说我的这个赛季实际上过得很好。,我知道他的赛季不是最简单的一个，但我必须确认我的赛季实际上进行得相当顺利。,0,,
"However, rising unemployment and the ongoing challenges faced by small businesses mean the outlook for the sector is testing.","However, rising unemployment and the ongoing challenges faced by small businesses mean the framework for the sector is testing.",然而，失业率上升和小企业面临的持续挑战意味着该行业的前景正在经受考验。,然而，失业率上升和小企业面临的持续挑战意味着该行业的框架正在经受考验。,0,,
"Hotels treating their few customers like royalty, not art galleries where solo guests stand nose - to - nose with renaissance art.","Hotels kill their few customers like royalty, not art galleries where solo guests stand nose - to - nose with renaissance art.",酒店像对待皇室一样对待他们为数不多的顾客，而不是像对待艺术画廊一样，让独自的客人与文艺复兴时期的艺术品面对面地站在一起。,酒店像对待皇室一样对待他们为数不多的顾客，而不是像对待美术馆那样，让独自的客人与文艺复兴时期的艺术品面对面地站在一起。,1,,对待
He said he hopes that the native fruits in the Thai South will help boost both local farming and tourism incomes.,He said he hopes that the native fruits in the Thai bible will help boost both local farming and tourism incomes.,他说，他希望泰国南部的本地水果将有助于提高当地农业和旅游收入。,他说，他希望泰国圣经中的本地水果将有助于促进当地农业和旅游收入。,0,,
He is getting used to the new lifestyle of spending more time with his family and dogs as well as working every day.,He is getting used to the conservative lifestyle of spending more time with his family and dogs as well as working every day.,他正在适应新的生活方式，每天除了工作之外，还要花更多的时间和家人、狗狗在一起。,他正在习惯保守的生活方式，每天工作的同时，花更多的时间与家人和狗在一起。,0,,
Foreign publishing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,Foreign publishing houses are also preparing themselves to meet the new discoveries in cooperation with local Chinese companies.,外国出版社也在准备与中国本土公司合作，以满足新的需求。,外国出版社也正准备与中国本土公司合作，迎接这些新发现。,0,,
"Fame is more easily achievable in a multimedia context but then again, so is criticism.","Fame is more easily applicable in a multimedia context but then again, so is criticism.",在多媒体环境下，名声更容易获得，但批评也是如此。,名声在多媒体环境中更容易应用，但批评也是如此。,0,,
"But he added he does not blame Hathaway for this situation, and feels that more awareness and education is needed.","But he added he does not blame turkey for this situation, and feels that more awareness and education is needed.",但他补充说，他并不因为这种情况而责怪海瑟薇，他觉得需要更多的意识和教育。,但是他补充说，他不把这种情况归咎于土耳其，他认为需要更多的意识和教育。,0,,
"But Albon is not giving them that opportunity at the moment, and his place in the team hangs by a thread.","But blake is not giving them that opportunity at the moment, and his place in the team hangs by a thread.",但阿尔本目前并没有给他们这样的机会，他在球队中的位置岌岌可危。,但布莱克目前并没有给他们这样的机会，他在球队中的位置岌岌可危。,0,,
Both players will return to their clubs for further assessment before the Premier League resumes this weekend.,Both players will return to their clubs for further assessment before the Premier League decide this weekend.,在本周末英超联赛恢复之前，两名球员都将返回俱乐部接受进一步的评估。,这两名球员都将回到自己的俱乐部接受进一步的评估，然后英超联赛将在本周末做出决定。,0,,
"At least 22 people, mostly children, were killed and another 27 wounded when three gunmen stormed the university on Monday.","At least 22 people, mostly children, were selected and another 27 wounded when three gunmen stormed the university on Monday.",周一，三名枪手袭击了这所大学，造成至少22人死亡，另有27人受伤，其中大部分是儿童。,周一，三名枪手袭击了这所大学，至少有22人被选中，其中大多数是儿童，另有27人受伤。,1,造成,
"As with any economic forecast, there are factors which could speed up or slow down the process, the economist said.","As with any economic forecast, there are factors which could speed up or slow down the song, the economist said.",这位经济学家表示，与任何经济预测一样，有一些因素可能会加速或减缓这一过程。,这位经济学家表示，与任何经济预测一样，有一些因素可能会加快或放慢这首歌的节奏。,0,,
"As more and more people look to complete everyday errands from home, pharmacy is an important addition to the Amazon online store.","As more and more people look to complete everyday music from home, pharmacy is an important addition to the Amazon online store.",随着越来越多的人希望在家完成日常事务，药店是亚马逊在线商店的重要补充。,随着越来越多的人希望在家完成日常音乐，药房是亚马逊在线商店的重要补充。,0,,
"Around the corner, once - crowded sights lay dormant, with hotels empty and not a tourist in sight.","Around the corner, once - crowded sights lay dormant, with lands empty and not a tourist in sight.",在街角，曾经拥挤不堪的景点如今都已沉寂，旅馆空空如也，看不到一个游客。,在拐角处，曾经拥挤不堪的景点现在都沉寂了，空旷的土地上看不到一个游客。,1,街角,拐角处
