S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
"the coronavirus pandemic on Thursday , as the two candidates were dueling televised town halls after their second planned debate",the coronavirus pandemic on Thursday,周四的冠状病毒大流行，两位候选人在第二次计划辩论后正在电视转播的市政厅决斗,周四的冠状病毒大流行,0,,
Plans for Africa to improve its energy sector and connect more households and enterprises to power supplies are gathering steam with the release of a report that envisages a continent - wide market.,a continent - wide market.,非洲改善其能源部门并将更多家庭和企业连接到电力供应的计划正在随着一份报告的发布而加速，该报告设想了一个大陆 - 广泛的市场。,一个大陆 - 广阔的市场。,0,,
promotions designed to lure the lucrative Chinese market for this unique variety of the pungent fruit.,this unique variety of the pungent fruit.,促销活动旨在吸引利润丰厚的中国市场购买这种独特的辛辣水果品种。,这种独特的辛辣水果品种。,0,,
the sales of the original English books and magazines,the original English books,英文原版书籍和杂志的销售情况,英文原著,0,,
"Oxford University Press announced a plan to work with the popular mobile application Dragonfly FM to create a series of online English audio lessons to children from three to four years old , covering science and English language.",science and English language.,牛津大学出版社宣布计划与流行的移动应用程序Dragonfly FM合作，为三至四岁的儿童创建一系列在线英语音频课程，涵盖科学和英语语言。,科学和英语语言。,0,,
"On that day , defending champions Mumbai were comfortable winners , securing a direct passage to the final and leading Delhi to a second - chance meeting with Sunrisers.",a second - chance meeting with Sunrisers.,在那一天，卫冕冠军孟买轻松获胜，确保了直接进入决赛的通道，并带领德里与太阳升起者第二次相遇。,第二次机会与日升者会面。,1,,机会
the piper a version of a universal bogey man that continues to haunt us.,the piper a version of a universal bogey man,吹笛者 一个普遍的柏忌人的版本，继续困扰着我们。,吹笛者 一个通用的柏忌人版本,0,,
a long - standing form of art,a long - standing form,一种历史悠久的艺术形式,长期存在的形式,0,,
"More urgent efforts are needed to boost security capacity while promoting greater China so as to better address rising challenges and economic uncertainties , according to an industry analyst.",rising challenges and economic uncertainties,一位行业分析师表示，在提升大中华区发展的同时，需要采取更紧迫的努力来提高安全能力，以更好地应对不断上升的挑战和经济不确定性。,不断上升的挑战和经济不确定性,0,,
Many universities in the United Kingdom are chartering flights to help bring thousands of new students to study in the us despite the COVID - 19 ban.,Many universities in the United Kingdom,尽管 COVID-19 禁令，英国的许多大学仍在包机，以帮助吸引数千名新生来美国学习。,英国的许多大学,0,,
"Many businesses will have renewed annual policies since the first year began and these will have Covid exclusions , so claims are mostly relevant for older policies during the first UK lockdown.",older policies during the first UK lockdown.,自第一年开始以来，许多企业将更新年度保单，这些保单将有 Covid 排除条款，因此索赔主要与英国第一次封锁期间的旧保单相关。,英国第一次封锁期间的旧政策。,1,保单,政策
Macron has deployed thousands of soldiers to protect it such as places of worship and schools.,places of worship and schools.,马克龙已经部署了数千名士兵来保护它，如礼拜场所和学校。,礼拜场所和学校。,0,,
prevention measures including a quarantine and studies of its natural habitat to prevent further spread of new invasive insect pests.,further spread of new invasive insect pests.,预防措施，包括检疫和研究其自然栖息地，以防止新的入侵性害虫的进一步传播。,新的入侵性害虫的进一步传播。,0,,
"In this period , a number of countries have stepped up vr marketing efforts to prepare for the gradual recovery of their tourism industries.",the gradual recovery of their tourism industries.,在此期间，一些国家加大了VR营销力度，为旅游业的逐步复苏做准备。,旅游业逐步复苏。,0,,
"cultural divides , economic disintegration and a suspicion of the white Latinx citizens , particularly recent immigrants.","the white Latinx citizens , particularly recent immigrants.",文化鸿沟、经济解体和对拉丁裔白人公民的怀疑，特别是新移民。,拉丁裔白人公民，特别是新移民。,0,,
"In addition to surging COVID - 19 cases , investors were keeping a watchful eye on the upcoming election and what the results could mean for the markets.",COVID - 19 cases,除了激增的COVID - 19例病例外，投资者还密切关注即将到来的选举以及结果对市场意味着什么。,新冠肺炎 - 19 例,1,COVID,新冠肺炎
a hospital room ahead of the biggest competition of your life.,the biggest competition of your life.,在您生命中最大的竞争之前提供一间病房。,你一生中最大的竞争。,0,,
"Illustrations for different reading materials , such as books and magazines , help readers of many ages better understand the content.",Illustrations for different reading,不同阅读材料的插图，如书籍和杂志，可以帮助许多年龄段的读者更好地理解内容。,不同阅读的插图,0,,
He then worked with other village officials to explain the potential benefits of sika deer breeding to the villagers.,sika deer breeding,然后，他与其他村干部一起向村民解释梅花鹿养殖的潜在好处。,梅花鹿养殖,0,,
"the original egg fried rice video , a response that has gathered more than 17 million views so far.",the original egg fried rice video,原创蛋炒饭视频 ，到目前为止，该响应已收集了超过1700万的观看次数。,原创蛋炒饭视频,0,,
He expressed appreciation for the organizers of the event for organizing the event in these challenging times.,the event in these challenging times.,他对活动的组织者在这个充满挑战的时期组织这次活动表示感谢。,在这个充满挑战的时代举行的活动。,1,时期,时代
"He and his family usually spend a day or two near the lake , which provides refreshing experiences with the nice air and sunshine , he said.",the nice air and sunshine,他说，他和他的家人通常在湖边度过一两天，那里有清新的空气和阳光。,良好的空气和阳光,1,清新,良好
"He also warned that a second lockdown could present major challenges to public spending plans , adding that the spending cycle is going to get hard.",public spending plans,他还警告说，第二次封锁可能会给公共支出计划带来重大挑战，并补充说支出周期将变得艰难。,公共支出计划,0,,
"He again made no public appearances on Thursday , skipping the first coronavirus task force briefing at the White House in more than six months.",the White House in more than six months.,周四，他再次没有公开露面，跳过了六个多月来在白宫举行的第一次冠状病毒工作组简报会。,白宫在六个多月里。,0,,
"the second player to have withdrawn because of the injury , after Joaquin Niemann pulled out last week following a positive test result.",a positive test result.,第二位因伤退出的球员，此前华金·尼曼上周因检测结果呈阳性而退出。,阳性测试结果。,0,,
"Frost ' s Descent is the last solar term of autumn , during which time the weather becomes much colder than before and frost begins to appear.",the last solar term,弗罗斯特下降是秋季的最后一个节气，在此期间天气变得比以前冷得多，霜开始出现。,最后一个节气,0,,
"Former South African football international Anele Ngcongca died in a car accident on Monday , according to the country ' s IPSS Medical Rescue service.",the country ' s IPSS Medical Rescue service.,前南非足球国脚安内尔·恩康卡周一死于车祸。,该国的IPSS医疗救援服务。,1,,IPSS
Facebook and Twitter ' s,Facebook and Twitter,脸书和推特的,脸书和推特,0,,
"Due to the COVID - 19 pandemic , the event was staged behind closed doors and featured an all - domestic field.",the COVID - 19 pandemic,由于 COVID - 19 大流行 ，该活动是闭门进行的，并以全国内领域为特色。,新冠肺炎 - 19 大流行,1,COVID,新冠肺炎
"Daniil Medvedev had just won the biggest title of his career , the best victory of his life at the ATP tour , but did not play.",the biggest title of his career,丹尼尔·梅德韦杰夫刚刚赢得了他职业生涯中最大的冠军，这是他一生在ATP巡回赛上最好的胜利，但没有参加比赛。,他职业生涯中最大的冠军,0,,
"Daily coronavirus tests will be offered to close contacts of people who have tested positive in England , as a way to reduce the current 14 - day quarantine.",Daily coronavirus tests,将向在英格兰检测呈阳性的人的密切接触者提供每日冠状病毒检测，以减少目前 14 天的隔离。,每日冠状病毒检测,0,,
Coffee began to spread as a way for religious devotees to remain alert and alert until the early hours of the morning.,the early hours of the morning.,咖啡开始传播，作为宗教信徒保持警觉和警觉的一种方式，直到凌晨。,凌晨。,0,,
Child safety experts say parents need to be aware of the risks involved with making their children use TikTok.,Child safety experts,儿童安全专家表示，父母需要意识到让孩子使用TikTok所涉及的风险。,儿童安全专家,0,,
the remote controlled robots that can perform this type of surgery,the remote controlled robots,可以进行此类手术的遥控机器人,遥控机器人,0,,
Authorities around the world are trying to hammer home the message we have to wash our hands to protect against the spread of the new coronavirus.,the spread of the new coronavirus.,世界各地的当局正试图传达我们必须洗手以防止新型冠状病毒传播的信息。,新型冠状病毒的传播。,0,,
the corporate headquarters of Terminus group in Beijing,Terminus group in Beijing,特米纳斯集团北京公司总部,北京总站集团,1,,总站
"As the temperature gradually decreases , some animals begin to hibernate and most plants fall into a long period of dormancy.",a long period of dormancy.,随着温度逐渐降低，一些动物开始冬眠，大多数植物进入长时间的休眠状态。,长期的休眠期。,0,,
As the nation careens toward election day fears are bubbling up about potential election interference from a new source : ransomware.,potential election interference,随着国家逐渐接近选举日，人们对来自新来源的潜在选举干预的担忧正在冒泡：勒索软件。,潜在的选举干预,0,,
"As countries restrict travel to help slow the spread of coronavirus , some separated couples are meeting each other at their nations ’ closed borders.",their nations ’ closed borders.,随着各国限制旅行以帮助减缓冠状病毒的传播，一些分居的夫妇在各自国家的封闭边境见面。,他们国家的边界关闭。,0,,
Analyst firm Capital Economics said food price inflation could continue to rise in November as supermarket demand continues to increase during the Covid - 19 lockdown.,the Covid - 19 lockdown.,分析公司Capital Economics表示，随着Covid-19封锁期间超市需求继续增加，11月食品价格通胀可能会继续上升。,科维德 - 19 封锁。,1,Covid,科维德
"Also , amusement rides , danxia landforms and historical sites along the silk road",historical sites along the silk road,此外，游乐设施，丹霞地貌和丝绸之路沿线的历史遗迹,丝绸之路沿线的历史遗迹,0,,
All scenic spots in Gansu ' s Gannan yi autonomous prefecture also offered free admission to visitors during the festival.,Gansu ' s Gannan yi autonomous prefecture,甘肃甘南彝族自治州的所有景区也在节日期间向游客免费开放。,甘肃甘南彝族自治州,0,,
"According to Traditional Chinese Medicine , the human body ’ s constitutions are intimately connected with the surrounding environment.",Traditional Chinese Medicine,根据中医的说法，人体的体质与周围环境密切相关。,中医,0,,
A recent play takes the lingering fragrance of good food as its central plot as it highlights the feats of women and the differences.,the feats of women and the differences.,最近的一部剧以美食挥之不去的香味为中心情节，突出了女性的壮举和差异。,女性的壮举和差异。,0,,
the summer that Home Secretary Priti Patel had broken rules on ministers ' behaviour,Home Secretary Priti Patel,内政大臣普里蒂·帕特尔违反部长行为规则的夏天,内政大臣普里蒂·帕特尔,0,,
"Without the March relief package , the poverty rates would have been higher over the last seven months.",the March relief package,如果没有三月的救济计划，过去七个月贫困率会更高。,3月救济一揽子计划,1,,一揽子
"While the mash portion of this dish is fairly straightforward , it ' s the same that makes it an enduring comfort food go - to.",an enduring comfort food,虽然这道菜的醪液部分相当简单，但它也使它成为一种持久的舒适食物。,经久不衰的舒适食品,0,,
"While Simon is happy that his passion has become a money - spinner , he did not expect the coronavirus pandemic to result in a windfall.",a money - spinner,虽然西蒙很高兴他的激情变成了金钱旋转器，但他没想到冠状病毒大流行会带来意外之财。,一个钱 - 旋转器,0,,
"When they arrived in Wuhan , they were facing the urgent need to raise the daily detection ability for nucleic acid tests.",the daily detection ability,刚到武汉后，他们面临着提高核酸检测日常检测能力的迫切需求。,日常检测能力,0,,
"When many of her fellow dancers expressed their desire to learn more complicated routines , Chen organized them into a troupe.",many of her fellow dancers,当她的许多舞者表示他们渴望学习更复杂的套路时，陈将他们组织成一个剧团。,她的许多舞伴,0,,
"When NBC set out to schedule a television town hall with president Trump , the top priorities were safety and parity with Trump ' s successor Joe Biden.",a television town hall,当NBC着手安排与特朗普总统的电视市政厅时，首要任务是安全和与特朗普的继任者乔拜登平起平坐。,电视市政厅,0,,
"What the movie world will look like in 2021 , and the extent to which theaters can mount a comeback , remains to be seen.",the extent to which theaters can mount a comeback,2021年的电影世界会是什么样子，以及影院能在多大程度上卷土重来，还有待观察。,影院能在多大程度上卷土重来,0,,
We need to cater for the market that has different lifestyles and individual experiences for our Chinese guests.,different lifestyles and individual experiences for our Chinese guests.,我们需要迎合为中国客人提供不同生活方式和个人体验的市场。,为我们的中国客人提供不同的生活方式和个人体验。,0,,
"Using a cat teaser to simulate bird or tiny animal can let the cat enjoy the happiness of hunting , and sufficient and high quality exercise can reduce the behavior of biting people or destroying furniture.",the behavior of biting people,用猫咪的戏谑来模拟鸟类或小动物，可以让猫咪享受狩猎的快乐，充分高质量的运动可以减少咬人或破坏家具的行为。,咬人的行为,0,,
Unbeaten Chinese heavyweight Zhang Zhilei produced a Hollywood finish for his first fight in nearly a year on Saturday night.,nearly a year on Saturday night.,周六晚上，不败的中国重量级选手张志磊在近一年来的第一场比赛中取得了好莱坞的成绩。,周六晚上将近一年。,0,,
Tourism players are counting on the holiday to make up for the loss caused by the pandemic and have developed favorable policies to boost consumption.,the loss caused by the pandemic,旅游企业指望假期来弥补疫情造成的损失，并制定了利好政策来提振消费。,疫情造成的损失,0,,
"better mixing , which is essential when you have super high heat.",super high heat.,更好的混合 ，当您有超高热量时，这是必不可少的。,超高热量。,0,,
"Throughout the group and knockout stages , teams stayed in designated hotels where frequent medical testing was conducted.",the group and knockout stages,在整个小组赛和淘汰赛阶段，球队住在指定的酒店，那里经常进行医学检查。,小组赛和淘汰赛阶段,0,,
"This way , Chinese pig farmers have seen some recovery , allowing them to boost supply and ease prices , analysts at Rabobank wrote in a recent research report.",a recent research report.,这样，中国养猪户已经看到了一些复苏，使他们能够增加供应并降低价格，荷兰合作银行的分析师在最近的一份研究报告中写道。,最近的研究报告。,0,,
They were responsible for organising migrations to the east and were said to have worn colourful garments and played an instrument to attract the attention of possible settlers.,the attention of possible settlers.,他们负责组织向东部的迁移，据说他们穿着五颜六色的衣服，演奏乐器以吸引可能的定居者的注意。,可能的定居者的注意。,0,,
"natural , accidental and intentional circumstances , and sometimes a combination of the three.",sometimes a combination of the three.,自然的、偶然的和有意的，有时是三者的结合。,有时是三者的结合。,0,,
"The report said modernization of port infrastructure assets is a fundamental component of Africa ' s economy , too , industrialization and economic growth.",port infrastructure assets,该报告称，港口基础设施资产的现代化是非洲经济、工业化和经济增长的基本组成部分。,港口基础设施资产,0,,
"abundant tourism resources and attractive beaches , along with a dynamic economy , impressive growth , and a strong demand for business travel.",abundant tourism resources,丰富的旅游资源和迷人的海滩，以及充满活力的经济，令人印象深刻的增长，以及对商务旅行的强烈需求。,丰富的旅游资源,0,,
"The princess of Pop has become well known for her dance tunes , and her 15th studio album drops on Friday.",The princess of Pop,这位流行音乐公主以她的舞曲而闻名，她的第15张录音室专辑将于周五发行。,流行音乐的公主,0,,
The move has reraised concerns that rural and deprived communities face being cut off from access to water.,rural and deprived communities,此举再次引发了人们对农村和贫困社区面临被切断用水的担忧。,农村和贫困社区,0,,
"The greenlight has given the drug a market entry into Kuwait , gaining a foothold for the company to further explore the Middle East market , she said.",the Middle East market,她说，绿灯使该药物进入科威特市场，为该公司进一步开拓中东市场奠定了基础。,中东市场,0,,
"a balance between protecting jobs , the economy and saving money.","protecting jobs , the economy and saving money.",在保护就业、经济和省钱之间取得平衡。,保护就业、经济和省钱。,0,,
The government is said to be planning legislation which will ban the movement of staff between homes.,the movement of staff between homes.,据说政府正在计划立法，禁止工作人员在家庭之间流动。,工作人员在家庭之间的流动。,0,,
The bank said it was losing money on a large number of such accounts.,a large number of such accounts.,该银行表示，它在大量此类账户上亏损。,大量此类帐户。,0,,
"The Nobel Peace Prize is decided , as Nobel wanted , by the Norwegian Nobel Committee , comprising five members appointed by the Norwegian Parliament.",the Norwegian Nobel Committee,诺贝尔和平奖由挪威诺贝尔委员会决定，该委员会由挪威议会任命的五名成员组成。,挪威诺贝尔委员会,0,,
"The NHS is setting up coronavirus vaccination centres across the UK in preparation for any jab being approved , Health Secretary Matt Hancock has said.",Health Secretary Matt Hancock,英国卫生大臣马特·汉考克表示，NHS正在英国各地建立冠状病毒疫苗接种中心，为任何疫苗获得批准做准备。,卫生部长马特·汉考克,0,,
"The Chinese embassy urged Chinese residents , students and teachers in local Chinese enterprises to abide by Austrian police rules and stay at home to ensure their safety.",Austrian police rules,中国大使馆敦促中国居民、中国当地企业的学生和教师遵守奥地利警方的规定，待在家里，以确保他们的安全。,奥地利警察规则,0,,
The Changchun ice and snow new world park,The Changchun ice,长春冰雪新世界公园,长春冰,0,,
The Champions League returns after a three - week break as we reach the business end of the group stages.,a three - week break,欧冠在休息三周后回归，因为我们到达了小组赛阶段的业务结束。,三周的休息时间,0,,
"The Antarctic Sabbatical , as the travel company is dubbing it ,",The Antarctic Sabbatical,南极休假 ，正如旅游公司所称，,南极休假,0,,
Stories people emptying supermarket shelves or arguing over packets of pasta can paint a clear picture of the coronavirus outbreak.,a clear picture of the coronavirus outbreak.,人们清空超市货架或为一包意大利面争论的故事可以清楚地描绘出冠状病毒爆发的画面。,冠状病毒爆发的清晰画面。,0,,
"Steven Kennedy , the treasury secretary , used a recent speech to pressure the government to lower the threshold for fiscal stimulus.",the threshold for fiscal stimulus.,财政部长史蒂文·肯尼迪利用最近的一次演讲向政府施压，要求降低财政刺激的门槛。,财政刺激的门槛。,0,,
Staff at a specialist care unit,a specialist care unit,专科护理单位的工作人员,专科护理单位,0,,
widespread belief in COVID - 19 conspiracy theories,COVID - 19 conspiracy theories,对 COVID 的广泛信念 - 19 种阴谋论,新冠肺炎 - 19 种阴谋论,1,COVID,新冠肺炎
"Software company Adobe , which makes software such as Photoshop and Acrobat , will repurchase stock worth $ 2 billion by december 2015.",stock worth $ 2 billion,生产Photoshop和Acrobat等软件的软件公司Adobe将在2015年12月之前回购价值20亿美元的股票。,股票价值20亿美元,0,,
"Shoppers splurged during the night as coronavirus lockdown restrictions were lifted , it said.",coronavirus lockdown restrictions,它说，随着冠状病毒封锁限制的解除，购物者在夜间挥霍。,冠状病毒封锁限制,0,,
She will for the first time next February at a training camp where the initial squad will start to be cut.,the first time next February,明年2月，她将首次参加训练营，最初的阵容将开始裁员。,明年2月第一次,0,,
She has gone viral on micro - blogging platform Sina Weibo after her death for art made national headlines.,micro - blogging platform Sina Weibo,她去世后在微博平台新浪微博上风靡一时，因为艺术成为全国头条新闻。,微博平台新浪微博,0,,
Scotland ' s health secretary has confirmed people will not be forced to take the Covid vaccine but she hopes most Scots will choose to do so.,Scotland ' s health secretary,苏格兰卫生部长已经确认人们不会被迫接种新冠疫苗，但她希望大多数苏格兰人会选择这样做。,苏格兰卫生部长,0,,
"Quibi won ' t be the last casualty of the star wars , as studios and other new players vie for consumers ' time.",consumers ' time.,Quibi不会成为星球大战的最后一个牺牲品，因为工作室和其他新玩家争夺消费者的时间。,消费者的时间。,0,,
"Players , coaches and referees are offered green credentials , while yellow and blue credentials are provided to reporters and staff in the arena respectively.",yellow and blue credentials,球员、教练和裁判员获得绿色证书，而黄色和蓝色证书分别提供给赛场内的记者和工作人员。,黄色和蓝色证书,0,,
People in the green area cannot conduct any close contact with those having credentials in other colors.,People in the green area,绿色区域的人不能与拥有其他颜色证书的人进行任何密切接触。,绿地里的人,0,,
"Over the period , the account picked up followers including what appeared to be older men.",followers including what appeared to be older men.,在此期间，该账户吸引了追随者，包括似乎是年长的男性。,追随者包括似乎是年长的男人。,0,,
Other economists have expressed doubts about the potential for such a large recovery in activity.,such a large recovery in activity.,其他经济学家对经济活动如此大幅复苏的可能性表示怀疑。,如此大幅度的活动复苏。,0,,
consumers who have bought a product found to be substandard,a product found to be substandard,购买了被发现不合格的产品的消费者,被发现不合格的产品,0,,
"Offices at Marquette City Hall , the arts and Culture Center in Peter White Public Library , Municipal Service Center and Lakeview Arena will be closed for the Christmas and Halloween holidays.",Municipal Service Center,马凯特市政厅的办公室、彼得怀特公共图书馆的艺术和文化中心、市政服务中心和湖景竞技场将在圣诞节和万圣节假期关闭。,市政服务中心,0,,
Northwest China stands out as a hot destination since COVID - 19 has been brought under control nationwide.,COVID - 19,自 COVID-19 在全国范围内得到控制以来，中国西北地区已成为热门目的地。,新冠肺炎 - 19,1,COVID,新冠肺炎
Net - zero carbon emissions will be a ginormous turnaround in four decades and has to be done without too much negative impact on economic development.,a ginormous turnaround in four decades,净零碳排放将在四十年内实现巨大的转变，并且必须在不对经济发展产生太大负面影响的情况下实现。,四十年来的巨大转变,0,,
Mortgage payment holidays are being extended for homeowners financially affected by the pandemic.,Mortgage payment holidays,受疫情经济影响的房主的抵押贷款还款假期正在延长。,房屋贷款还款假期,1,房主;抵押,房屋
More areas are set to be placed into the higher tiers in England after this.,the higher tiers in England,在此之后，英格兰的更多地区将被置于更高级别的地区。,英格兰的更高等级,0,,
tumor patients ' quality,tumor patients,肿瘤患者的素质,肿瘤患者,0,,
"Luminaries such as scientists , writers , writers and thinkers","scientists , writers , writers and thinkers",杰出人物，如科学家、作家、作家和思想家,科学家、作家、作家和思想家,0,,
David Duchovny ' s the song and you may think he had a crystal ball.,David Duchovny,大卫·杜楚尼的这首歌，你可能会认为他有一个水晶球。,大卫·杜楚尼,0,,
"Leaders in multiple states , including Nevada , Vermont and Illinois ,","Nevada , Vermont and Illinois",多个州的领导人，包括内华达州、佛蒙特州和伊利诺伊州，,内华达州、佛蒙特州和伊利诺伊州,0,,
"Last week nearly 4 million visitors flowed into the province , according to the provincial culture and tourism department.",Last week nearly 4 million visitors,据省文化和旅游厅称，上周有近400万游客流入该省。,上周近400万游客,0,,
Jaguar Land Rover ' s sales recovery in China,Jaguar Land Rover,捷豹路虎在中国的销量复苏,捷豹路虎,0,,
It will not be released for use until it passes final safety testing and gets the go - ahead from the Medicines and Healthcare products Regulatory Agency.,final safety testing,在通过最终安全测试并获得药品和保健产品监管局的批准之前，它不会被释放使用。,最终安全测试,0,,
"It allows local authorities to ask drivers to move their vehicles to car parks near disused shops , bars and restaurants while repairs take place.","car parks near disused shops , bars and restaurants",它允许地方当局要求司机在维修时将车辆移至废弃商店、酒吧和餐馆附近的停车场。,停车场靠近废弃的商店、酒吧和餐馆,0,,
all the protection procedures for our staff and transport the mentally ill persons,the mentally ill persons,为我们的员工和运送精神病患者提供的所有保护程序,精神病患者,0,,
"Imagine going to a hospital so large , doctors and nurses with children are allowed to keep working.",doctors and nurses with children,想象一下，去这么大的医院，医生和护士有孩子可以继续工作。,有孩子的医生和护士,0,,
I think the dancing and acting classes he took recently have really given him a better understanding of music and artistic expression.,music and artistic expression.,我认为他最近上了舞蹈和表演课，真的让他对音乐和艺术表达有了更好的理解。,音乐和艺术表达。,0,,
I have great love and respect for Tom and for our son and the lives we built together.,great love and respect,我非常爱和尊重汤姆，我们的儿子和我们共同建立的生活。,伟大的爱和尊重,1,,
"I am deeply honored to share a connection with Paine College and these scholarships , which will provide life - changing opportunities for the deserving recipients.",life - changing opportunities for the deserving recipients.,我非常荣幸能与潘恩学院和这些奖学金建立联系，这将为应得的获奖者提供改变生活的机会。,生活 - 为应得的接受者改变机会。,1,获奖者,生活 - ;接受者
rising unemployment and the ongoing challenges faced by small businesses,the ongoing challenges faced by small businesses,失业率上升和小企业面临的持续挑战,小企业面临的持续挑战,0,,
"Hotels treating their few customers like royalty , not art galleries where solo guests stand nose - to - nose with renaissance art.",nose - to - nose with renaissance art.,酒店像皇室一样对待他们的少数客户，而不是艺术画廊，在那里，独行客人与文艺复兴时期的艺术站在一起。,鼻子 - 到 - 鼻子与文艺复兴时期的艺术。,1,,鼻子 - 到 - 鼻子与文艺复兴时期的艺术。
He said he hopes that the native fruits in the Thai South will help boost both local farming and tourism incomes.,both local farming and tourism incomes.,他说，他希望泰国南部的本地水果将有助于提高当地的农业和旅游业收入。,当地农业和旅游业收入。,0,,
Foreign publishing houses are also preparing themselves to meet the new demand in cooperation with local Chinese companies.,local Chinese companies.,外国出版社也在准备与中国本土公司合作，以满足新的需求。,中国本土企业。,0,,
Fairways and landing areas were easier to find because of the absence of bounce and run.,Fairways and landing areas,球道和着陆区更容易找到，因为没有弹跳和运行。,球道和着陆区,0,,
"Each kit contains a packet of assorted sesame seeds , an instruction brochure and sample designs for them , container and seed gardens.",assorted sesame seeds,每个套件包含一包各种芝麻，说明书和样品设计，容器和种子园。,芝麻拼盘,1,各种,拼盘
"During the event , Terminus will press into service more than 150 robots , including patrol cars , welcome robots , guiding robots , and goods - delivering robots.",goods - delivering robots.,在活动期间，Terminus将投入使用超过150个机器人，包括巡逻车，迎宾机器人，引导机器人和货物运送机器人。,货物 - 运送机器人。,0,,
Comedian Alex Brooker and others with hand and arm impairments have accused the film of being insensitive towards disabled people.,others with hand and arm impairments,喜剧演员亚历克斯·布鲁克和其他手部和手臂残疾的人指责这部电影对残疾人不敏感。,其他手部和手臂损伤,0,,
"Cities in the Americas , Africa and Eastern Europe have become less expensive since last year , while Western European cities have become costlier.","the Americas , Africa and Eastern Europe",美洲、非洲和东欧的城市自去年以来变得不那么昂贵，而西欧城市则变得更加昂贵。,美洲、非洲和东欧,0,,
China ' s Ding Junhui said he cannot see many young players from his country matching his success any time soon because they are not dedicated enough.,China ' s Ding Junhui,中国的丁俊晖说，他不会很快看到很多来自他的国家的年轻球员能与他的成功相提并论，因为他们不够敬业。,中国的丁俊晖,0,,
"China pursues a prudent monetary policy in a more flexible and appropriate manner , according to this year ' s government work report.",this year ' s government work report.,根据今年的政府工作报告，中国以更灵活和适当的方式奉行稳健的货币政策。,今年的政府工作报告。,0,,
But what makes this news significant is that it ' s been 15 years since the heavy metal band has dropped new songs.,the heavy metal band,但这个消息之所以重要，是因为重金属乐队已经有15年没有推出新歌了。,重金属乐队,0,,
passengers flying to the UK from three US airports.,three US airports.,从三个美国机场飞往英国的乘客。,三个美国机场。,0,,
Balancing a career in professional sport with being a major media sensation is a tightrope to me.,a career in professional sport,在职业体育生涯与成为主要媒体轰动之间取得平衡对我来说是一条钢丝。,职业体育生涯,0,,
"At least 22 people , mostly children , were killed and another 27 wounded when three gunmen stormed the university on Monday.",At least 22 people,周一，当三名枪手冲进大学时，至少有22人被杀，其中大多数是儿童，另有27人受伤。,至少22人,0,,
an important addition to the Amazon online store.,the Amazon online store.,亚马逊在线商店的重要补充。,亚马逊在线商店。,0,,
"Around the corner , once - crowded sights lay dormant , with hotels empty and not a tourist in sight.",once - crowded sights,在拐角处，曾经 - 拥挤的景点处于休眠状态，酒店空无一人，看不到游客。,曾经 - 拥挤的景点,0,,
"a reflection of a dual - circulation development strategy , and to reflect the nation ' s emphasis on high - quality development.",high - quality development.,体现了双循环发展战略，体现了国家对高质量发展的重视。,高质量发展。,0,,
the compensation scheme set up for victims of the Windrush disaster.,victims of the Windrush disaster.,为Windrush灾难的受害者制定的赔偿计划。,疾风灾难的受害者。,1,Windrush,疾风
"According to the education ministry , secondary and primary schools are expected to reopen in November.",secondary and primary schools,据教育部称，中小学预计将于11月重新开放。,中小学,0,,
NHS England over delays to gender reassignment treatment.,delays to gender reassignment treatment.,NHS英格兰延迟变性治疗。,延迟变性治疗。,0,,
A prominent ally of Donald Trump,A prominent ally,唐纳德·特朗普的重要盟友,杰出的盟友,1,重要,杰出的
A St. Cloud woman was arrested on Thursday after prostituting her three teenage daughters to undercover deputies.,her three teenage daughters,周四，一名圣克劳德妇女在将她的三个十几岁的女儿卖淫给卧底代表后被捕。,她的三个十几岁的女儿,0,,
A Change Is Gonna Come was a smooth soul tune that became the unofficial anthem of the US civil rights movement.,the unofficial anthem of the US civil rights movement.,《改变即将到来》是一首流畅的灵魂曲，成为美国民权运动的非官方国歌。,美国民权运动的非官方国歌。,0,,
Zhang says he expects the fair to make Yichang and its citrus fruits more known to its customers.,the fair to make Yichang and its citrus fruits,张说，他希望展会能让客户更多地了解宜昌及其柑橘类水果。,宜昌及其柑橘类水果的博览会,0,,
Your wedding is one of the most important days.,one of the most important days.,您的婚礼是最重要的日子之一。,最重要的一天。,0,,
Women are more likely to have caring responsibilities and may tend to progress into more senior roles if they do not offer flexible working options.,flexible working options.,女性更有可能承担照顾责任，如果不提供灵活的工作选择，她们可能会晋升到更高级的职位。,灵活的工作选择。,0,,
"Versatile and prolific , he was known and loved for his hangdog expression , lugubrious delivery and the often testy demeanour he gave to his characters.",the often testy demeanour,他多才多艺，多产，以他吊死的表情、华丽的表达和他给角色的经常暴躁的举止而闻名和喜爱。,经常暴躁的举止,0,,
Vermont recommends the use of antigen tests after a single Covid exposure but says they should not be used to diagnose asymptomatic people.,a single Covid exposure,佛蒙特州建议在单次接触 Covid 后使用抗原测试，但表示不应将其用于诊断无症状者。,一次新冠病毒暴露,1,接触Covid,新冠病毒暴露
Tofu and duck blood in traditional Taiwan style are the highlight of the spicy soup base.,Tofu and duck blood in traditional Taiwan style,传统台湾风味的豆腐和鸭血是麻辣汤底的亮点。,台湾传统风味豆腐鸭血,0,,
